method,seed,grid,a,b,train_probe_ce,test_probe_ce,source
plain,0,41,-0.4,0.15,2.7326859130859376,2.6787222900390626,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.175,2.7673070068359373,2.72899365234375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.2,2.811592041015625,2.778051513671875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.225,2.8569971923828126,2.839802978515625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.25,2.9038505859375,2.9081778564453127,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.275,2.9582869873046875,2.9818955078125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.3,3.0181495361328126,3.063636474609375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.325,3.0853944091796874,3.15005859375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.35,3.15298974609375,3.2253624267578127,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.375,3.218003662109375,3.287137451171875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.4,3.2792279052734377,3.34382470703125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.425,3.3262965087890626,3.3966446533203123,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.45,3.3583441162109375,3.447565673828125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.475,3.385529052734375,3.491188232421875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.4,0.5,3.410760986328125,3.5203929443359376,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.5,3.97888330078125,4.013580810546875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.475,3.860447998046875,3.9055341796875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.45,3.744140625,3.7916993408203123,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.425,3.626953857421875,3.678962646484375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.4,3.49948388671875,3.5569571533203126,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.375,3.36683447265625,3.4377015380859377,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.35,3.2391951904296876,3.32218701171875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.325,3.121064208984375,3.2116943359375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.3,3.0149351806640623,3.110400146484375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.275,2.911692138671875,3.01300146484375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.25,2.8214664306640627,2.919773193359375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.225,2.73577685546875,2.8261448974609373,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.2,2.649693603515625,2.7336826171875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.175,2.5760787353515626,2.649447265625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.15,2.5119000244140626,2.57684814453125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.125,2.462369873046875,2.5261070556640624,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.1,2.434341552734375,2.4856663818359377,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.075,2.4198184814453123,2.452917724609375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.05,2.4125123291015624,2.4239344482421874,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,-0.025,2.4006968994140623,2.401128173828125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.0,2.3958128662109375,2.387777099609375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.025,2.403748291015625,2.38822998046875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.05,2.426755615234375,2.40489794921875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.075,2.458382568359375,2.4380875244140623,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.1,2.5077911376953126,2.479658203125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.125,2.558764404296875,2.524060302734375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.15,2.604761474609375,2.571690185546875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.175,2.648636474609375,2.6246224365234374,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.2,2.7004913330078124,2.6824600830078125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.225,2.753297607421875,2.747531005859375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.25,2.809925537109375,2.81452685546875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.275,2.879204833984375,2.8919193115234374,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.3,2.94607470703125,2.9789329833984377,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.325,3.018116943359375,3.0654488525390624,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.35,3.09338818359375,3.1406573486328124,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.375,3.161629150390625,3.203614990234375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.4,3.22443603515625,3.2668101806640624,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.425,3.274992431640625,3.3248228759765626,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.45,3.3119140625,3.3854637451171876,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.475,3.3493973388671874,3.4319759521484374,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.375,0.5,3.39251220703125,3.4673931884765623,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.5,3.882525146484375,3.93256396484375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.475,3.7616099853515625,3.822560791015625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.45,3.63765771484375,3.706094970703125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.425,3.51076318359375,3.58610888671875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.4,3.375861328125,3.4595565185546877,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.375,3.239208984375,3.334456787109375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.35,3.1070377197265624,3.2047904052734375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.325,2.9800029296875,3.086558349609375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.3,2.863622802734375,2.976828125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.275,2.7578740234375,2.8715242919921873,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.25,2.6571441650390626,2.7710855712890625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.225,2.5606639404296874,2.6755579833984373,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.2,2.469195068359375,2.5868599853515626,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.175,2.3903489990234377,2.50348486328125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.15,2.3273780517578126,2.4290474853515627,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.125,2.274481201171875,2.3737742919921874,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.1,2.2393968505859374,2.3325916748046875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.075,2.2258837890625,2.3011710205078124,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.05,2.2205283203125,2.2804423828125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,-0.025,2.2153214111328126,2.2594547119140627,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.0,2.2178604736328125,2.251418212890625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.025,2.2309300537109373,2.258257080078125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.05,2.25787353515625,2.28071044921875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.075,2.2957049560546876,2.317989501953125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.1,2.344174072265625,2.359792236328125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.125,2.3986925048828125,2.40714990234375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.15,2.457185546875,2.459610595703125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.175,2.51225732421875,2.51360693359375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.2,2.568044921875,2.5752039794921875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.225,2.629477783203125,2.6433018798828125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.25,2.7010069580078127,2.7155194091796875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.275,2.7821094970703126,2.79575146484375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.3,2.863820556640625,2.8827677001953127,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.325,2.940702880859375,2.969029296875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.35,3.0173638916015624,3.0407830810546876,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.375,3.0918211669921876,3.1020810546875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.4,3.1603634033203125,3.1718194580078123,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.425,3.21351611328125,3.24458251953125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.45,3.261167236328125,3.315555908203125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.475,3.31663525390625,3.37184228515625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.35,0.5,3.371601318359375,3.4214222412109376,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.5,3.7852545166015625,3.843405517578125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.475,3.655534912109375,3.72862646484375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.45,3.5233865966796873,3.609927490234375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.425,3.39004248046875,3.484599365234375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.4,3.2483052978515623,3.354635498046875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.375,3.1003507080078125,3.217584716796875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.35,2.9683382568359375,3.0841976318359374,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.325,2.83829931640625,2.9554881591796875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.3,2.7099168701171874,2.834912353515625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.275,2.593998779296875,2.72056005859375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.25,2.4834691162109377,2.6123238525390624,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.225,2.3832982177734374,2.509363037109375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.2,2.291849853515625,2.423048095703125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.175,2.2112171630859376,2.341707763671875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.15,2.1454136962890624,2.2685692138671874,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.125,2.09022607421875,2.2085089111328124,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.1,2.051177490234375,2.1646505126953124,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.075,2.0326312255859373,2.1413143310546876,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.05,2.0240685424804687,2.1290791015625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,-0.025,2.0199920654296877,2.115935974121094,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.0,2.02377197265625,2.1094647216796876,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.025,2.042800720214844,2.1155894775390625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.05,2.073103515625,2.1402265625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.075,2.110724365234375,2.176994873046875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.1,2.16233251953125,2.2188944091796876,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.125,2.2212039794921874,2.2687579345703126,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.15,2.282236572265625,2.3256258544921873,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.175,2.3465806884765623,2.388426513671875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.2,2.4121500244140623,2.453237548828125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.225,2.48720458984375,2.528747802734375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.25,2.574756591796875,2.6051434326171874,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.275,2.6673685302734373,2.6882908935546874,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.3,2.757038818359375,2.77576953125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.325,2.8451539306640625,2.8558475341796874,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.35,2.926114501953125,2.925541015625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.375,3.0065980224609374,2.994185302734375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.4,3.080572021484375,3.0730843505859373,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.425,3.14712548828125,3.158281494140625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.45,3.2158690185546877,3.23750927734375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.475,3.28153076171875,3.3107659912109373,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.325,0.5,3.337843505859375,3.368427001953125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.5,3.6942972412109376,3.7596455078125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.475,3.552931396484375,3.6367275390625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.45,3.40933349609375,3.507115234375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.425,3.2679708251953126,3.3765146484375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.4,3.1223228759765624,3.2401650390625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.375,2.97089453125,3.096463134765625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.35,2.8287994384765627,2.955169189453125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.325,2.6924464111328126,2.818482666015625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.3,2.5553658447265626,2.691696044921875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.275,2.429344482421875,2.565392333984375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.25,2.3106260986328127,2.4477205810546874,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.225,2.20030078125,2.33800341796875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.2,2.108707275390625,2.24552197265625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.175,2.0329031982421877,2.16185986328125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.15,1.9657843627929688,2.088670837402344,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.125,1.9095554809570312,2.0278118896484374,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.1,1.871576416015625,1.98676416015625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.075,1.8479607543945313,1.9680450439453125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.05,1.8343350830078125,1.9613133544921875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,-0.025,1.8291298828125,1.9592478637695312,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.0,1.8330757446289063,1.956908447265625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.025,1.8465211181640624,1.966411865234375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.05,1.8760357055664063,1.9884470825195313,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.075,1.9155902099609374,2.023007507324219,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.1,1.965863525390625,2.0629586181640627,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.125,2.0280118408203127,2.1136693115234375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.15,2.0904739990234376,2.175451171875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.175,2.16153076171875,2.2437574462890626,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.2,2.2376680908203124,2.313968994140625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.3,0.225,2.3271170654296873,2.39269482421875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
