study,method,seed,epoch,update,lr_last_update,train_loss_epoch,state_used_resolution,state_used_sigma,current_train_probe_acc,current_train_probe_ce,current_test_acc,current_test_ce,target_train_probe_acc,target_train_probe_ce,target_test_acc,target_test_ce
vgg11_cifar10,gaussian_postrelu,0,18,7038,0.0017434765606983522,0.0416952410441637,,0.4,0.998,0.009320550918579102,0.8443,0.6067666229248047,0.986,0.04314491653442383,0.8056,0.8596144104003907
vgg11_cifar10,gaussian_postrelu,0,19,7429,0.0014973186921401005,0.04407253880016506,,0.3,1.0,0.010479961395263672,0.8385,0.6440435363769531,1.0,0.01109026050567627,0.8359,0.6579780670166016
vgg11_cifar10,gaussian_postrelu,0,20,7820,0.0012622595579512698,0.024201293055564167,,0.3,1.0,0.0039350614547729494,0.8431,0.6213346817016602,1.0,0.004036799907684326,0.8419,0.6340640258789062
vgg11_cifar10,gaussian_postrelu,0,21,8211,0.0010409010405754784,0.01349639031164348,,0.3,1.0,0.001970010280609131,0.8453,0.6233649475097657,1.0,0.001939056396484375,0.8458,0.6320712432861328
vgg11_cifar10,gaussian_postrelu,0,22,8602,0.0008356933695777008,0.010001123333349824,,0.0,1.0,0.001491734504699707,0.8479,0.6322968017578126,1.0,0.001491734504699707,0.8479,0.6322968017578126
vgg11_cifar10,gaussian_postrelu,0,23,8993,0.0006489079999188671,0.007535423834510148,,0.0,1.0,0.0010884824991226195,0.8462,0.6296625732421876,1.0,0.0010884824991226195,0.8462,0.6296625732421876
vgg11_cifar10,gaussian_postrelu,0,24,9384,0.0004826124690963721,0.006859735016934574,,0.0,1.0,0.0012604894638061524,0.8492,0.6286531860351563,1.0,0.0012604894638061524,0.8492,0.6286531860351563
vgg11_cifar10,gaussian_postrelu,0,25,9775,0.0003386475114581614,0.006010438660830259,,0.0,1.0,0.0008166999220848083,0.8479,0.6304400787353516,1.0,0.0008166999220848083,0.8479,0.6304400787353516
vgg11_cifar10,gaussian_postrelu,0,26,10166,0.00021860668301331375,0.0057876526993885635,,0.0,1.0,0.0008887751698493958,0.848,0.6314575225830078,1.0,0.0008887751698493958,0.848,0.6314575225830078
vgg11_cifar10,gaussian_postrelu,0,27,10557,0.00012381872227320984,0.005106181416902691,,0.0,1.0,0.0009461922645568848,0.8501,0.6304208618164062,1.0,0.0009461922645568848,0.8501,0.6304208618164062
vgg11_cifar10,gaussian_postrelu,0,28,10948,5.53328423720989e-05,0.005064995001424104,,0.0,1.0,0.0008292472958564758,0.848,0.6279705810546875,1.0,0.0008292472958564758,0.848,0.6279705810546875
vgg11_cifar10,gaussian_postrelu,0,29,11339,1.3907117269393864e-05,0.004667484676316381,,0.0,1.0,0.0008981155157089234,0.8508,0.6341078140258789,1.0,0.0008981155157089234,0.8508,0.6341078140258789
vgg11_cifar10,gaussian_postrelu,0,30,11730,9.058745198409212e-11,0.0049987098358385265,,0.0,1.0,0.0008726153373718262,0.849,0.6305041854858399,1.0,0.0008726153373718262,0.849,0.6305041854858399
vgg11_cifar10,gaussian_postrelu,1,0,0,8.333333333333333e-05,,,,0.08,2.303105224609375,0.0889,2.303070202636719,0.116,2.30702197265625,0.1144,2.3069069946289065
vgg11_cifar10,gaussian_postrelu,1,1,391,0.004990141512569891,1.444786163444519,,1.0,0.578,1.17325341796875,0.5832,1.144679949951172,0.12,31.60555078125,0.1192,31.5505841796875
vgg11_cifar10,gaussian_postrelu,1,2,782,0.004953056580549272,1.0107505036735536,,1.0,0.68,0.8856351928710937,0.6712,0.9194769073486329,0.132,29.594828125,0.1394,29.5596478515625
vgg11_cifar10,gaussian_postrelu,1,3,1173,0.004888818630747975,0.8446894005584716,,1.0,0.768,0.6583577880859375,0.72,0.7998195892333985,0.18,22.0970625,0.1614,21.9849837890625
vgg11_cifar10,gaussian_postrelu,1,4,1564,0.004798138716554241,0.7195930556869506,,0.85,0.804,0.5980546875,0.7464,0.737939990234375,0.276,12.756080078125,0.2506,12.820247119140625
vgg11_cifar10,gaussian_postrelu,1,5,1955,0.004682020578909872,0.6295027686882019,,0.85,0.826,0.5187640991210938,0.768,0.657505191040039,0.326,9.0156611328125,0.3184,9.415442236328126
vgg11_cifar10,gaussian_postrelu,1,6,2346,0.004541749535846712,0.5612287984275818,,0.85,0.84,0.4673020935058594,0.7788,0.6430639526367188,0.414,6.62894970703125,0.4076,6.588957861328125
vgg11_cifar10,gaussian_postrelu,1,7,2737,0.0043788782552308895,0.4977842349433899,,0.7,0.874,0.35470095825195314,0.7921,0.5968027130126953,0.386,5.966556640625,0.376,6.315489453125
vgg11_cifar10,gaussian_postrelu,1,8,3128,0.004195209568197074,0.4314933997154236,,0.7,0.902,0.29003286743164064,0.8054,0.5758003219604492,0.394,6.05011474609375,0.3826,6.528056103515625
vgg11_cifar10,gaussian_postrelu,1,9,3519,0.0039927765135118086,0.3752804092645645,,0.7,0.918,0.23699850463867186,0.8015,0.5959959091186523,0.502,4.16535107421875,0.4884,4.536227783203125
vgg11_cifar10,gaussian_postrelu,1,10,3910,0.0037738198337559444,0.32461577105998995,,0.6,0.924,0.19666525268554688,0.8079,0.6021470886230469,0.476,4.170865234375,0.4514,4.82544189453125
vgg11_cifar10,gaussian_postrelu,1,11,4301,0.0035407631724221527,0.2766614773750305,,0.6,0.926,0.20284420776367187,0.8107,0.5905804183959961,0.508,4.53623046875,0.4514,4.859683447265625
vgg11_cifar10,gaussian_postrelu,1,12,4692,0.003296186246472237,0.22200631639122964,,0.6,0.946,0.15193890380859376,0.8114,0.6083636047363281,0.41,5.67594140625,0.3788,6.5223650390625
vgg11_cifar10,gaussian_postrelu,1,13,5083,0.0030427962913086395,0.21167091687381268,,0.5,0.966,0.09061257934570313,0.8219,0.5920949157714843,0.764,0.9724647827148437,0.6682,1.7882267333984374
vgg11_cifar10,gaussian_postrelu,1,14,5474,0.0027833980942373526,0.15430779301643371,,0.5,0.99,0.060489631652832034,0.826,0.5870682464599609,0.658,1.5270322265625,0.5853,2.531953759765625
vgg11_cifar10,gaussian_postrelu,1,15,5865,0.0025208629481234496,0.09983614674329758,,0.5,0.994,0.040499740600585935,0.8308,0.5855864654541015,0.678,1.326370361328125,0.6175,2.325610369873047
vgg11_cifar10,gaussian_postrelu,1,16,6256,0.0022580968688929426,0.14075241628885268,,0.4,0.986,0.05788701629638672,0.8235,0.6398585968017578,0.946,0.15924534606933594,0.7884,0.864318832397461
vgg11_cifar10,gaussian_postrelu,1,17,6647,0.0019980084286831713,0.07291034421205521,,0.4,0.994,0.02210371971130371,0.8331,0.6283786773681641,0.962,0.104717529296875,0.7927,0.8758465637207031
vgg11_cifar10,gaussian_postrelu,1,18,7038,0.0017434765606983522,0.04078832381978631,,0.4,0.998,0.009930395126342773,0.838,0.6225755859375,0.996,0.02735601806640625,0.8154,0.7829761535644532
vgg11_cifar10,gaussian_postrelu,1,19,7429,0.0014973186921401005,0.044878615643009545,,0.3,1.0,0.008268614768981934,0.8373,0.6339001098632813,1.0,0.008533588409423828,0.8357,0.6433684112548829
vgg11_cifar10,gaussian_postrelu,1,20,7820,0.0012622595579512698,0.02525339539512992,,0.3,1.0,0.003852839946746826,0.8399,0.62575107421875,1.0,0.0038776764869689942,0.8396,0.6359774108886719
vgg11_cifar10,gaussian_postrelu,1,21,8211,0.0010409010405754784,0.015061030531153083,,0.3,1.0,0.003033060550689697,0.8383,0.6511256774902344,1.0,0.0030105938911437987,0.8347,0.6633933013916016
vgg11_cifar10,gaussian_postrelu,1,22,8602,0.0008356933695777008,0.01051482158806175,,0.0,1.0,0.0014018356800079347,0.8438,0.6383004684448242,1.0,0.0014018356800079347,0.8438,0.6383004684448242
vgg11_cifar10,gaussian_postrelu,1,23,8993,0.0006489079999188671,0.008561541276164352,,0.0,1.0,0.0012375202178955078,0.8443,0.6344998153686523,1.0,0.0012375202178955078,0.8443,0.6344998153686523
vgg11_cifar10,gaussian_postrelu,1,24,9384,0.0004826124690963721,0.006776275989674032,,0.0,1.0,0.0010193190574645996,0.8443,0.643460514831543,1.0,0.0010193190574645996,0.8443,0.643460514831543
vgg11_cifar10,gaussian_postrelu,1,25,9775,0.0003386475114581614,0.006133363056480884,,0.0,1.0,0.0007928156852722168,0.8471,0.6326901504516601,1.0,0.0007928156852722168,0.8471,0.6326901504516601
vgg11_cifar10,gaussian_postrelu,1,26,10166,0.00021860668301331375,0.005515367537923158,,0.0,1.0,0.0007185081839561462,0.8463,0.6327444915771484,1.0,0.0007185081839561462,0.8463,0.6327444915771484
vgg11_cifar10,gaussian_postrelu,1,27,10557,0.00012381872227320984,0.0049847128980979325,,0.0,1.0,0.0007634307146072388,0.8445,0.6439961395263671,1.0,0.0007634307146072388,0.8445,0.6439961395263671
vgg11_cifar10,gaussian_postrelu,1,28,10948,5.53328423720989e-05,0.00515132994947955,,0.0,1.0,0.0006959973573684692,0.8457,0.633864860534668,1.0,0.0006959973573684692,0.8457,0.633864860534668
vgg11_cifar10,gaussian_postrelu,1,29,11339,1.3907117269393864e-05,0.0049129257948324085,,0.0,1.0,0.0006556333303451538,0.8451,0.6339591232299805,1.0,0.0006556333303451538,0.8451,0.6339591232299805
vgg11_cifar10,gaussian_postrelu,1,30,11730,9.058745198409212e-11,0.0052196232825517655,,0.0,1.0,0.0006116570830345154,0.8467,0.6380114868164063,1.0,0.0006116570830345154,0.8467,0.6380114868164063
vgg11_cifar10,gaussian_postrelu,2,0,0,8.333333333333333e-05,,,,0.098,2.303147216796875,0.0992,2.303267578125,0.09,2.3067138671875,0.0932,2.3067098876953125
vgg11_cifar10,gaussian_postrelu,2,1,391,0.004990141512569891,1.4209863850021363,,1.0,0.6,1.18424072265625,0.5746,1.1788391723632812,0.13,23.351767578125,0.1279,23.4435478515625
vgg11_cifar10,gaussian_postrelu,2,2,782,0.004953056580549272,1.0110354860305786,,1.0,0.654,0.95419775390625,0.6593,0.960319937133789,0.316,11.3553671875,0.3084,11.676791162109375
vgg11_cifar10,gaussian_postrelu,2,3,1173,0.004888818630747975,0.8401990026664734,,1.0,0.724,0.808720458984375,0.6992,0.8713775268554688,0.32,10.127451171875,0.3189,10.3458109375
vgg11_cifar10,gaussian_postrelu,2,4,1564,0.004798138716554241,0.7226128952598572,,0.85,0.784,0.647610107421875,0.7383,0.7495159240722656,0.306,9.90216015625,0.2871,10.160471484375
vgg11_cifar10,gaussian_postrelu,2,5,1955,0.004682020578909872,0.6295222636032104,,0.85,0.812,0.5523914794921875,0.7478,0.7074586853027344,0.396,7.7821142578125,0.3699,8.286376245117188
vgg11_cifar10,gaussian_postrelu,2,6,2346,0.004541749535846712,0.5642659498310089,,0.85,0.83,0.48074493408203123,0.765,0.6682463195800781,0.342,12.0628662109375,0.3284,12.6684060546875
vgg11_cifar10,gaussian_postrelu,2,7,2737,0.0043788782552308895,0.4931727320575714,,0.7,0.878,0.3689549865722656,0.7824,0.6267824676513671,0.428,5.1707529296875,0.426,5.571122436523438
vgg11_cifar10,gaussian_postrelu,2,8,3128,0.004195209568197074,0.428474146027565,,0.7,0.878,0.37091064453125,0.7895,0.6138311676025391,0.426,6.16925537109375,0.392,6.807894482421875
vgg11_cifar10,gaussian_postrelu,2,9,3519,0.0039927765135118086,0.3776143043756485,,0.7,0.912,0.2860420837402344,0.7977,0.5878159454345703,0.454,7.0261279296875,0.4131,7.768793090820313
vgg11_cifar10,gaussian_postrelu,2,10,3910,0.0037738198337559444,0.3344686221909523,,0.6,0.916,0.2665423583984375,0.7965,0.6218377807617187,0.568,2.72577197265625,0.5248,3.282233020019531
vgg11_cifar10,gaussian_postrelu,2,11,4301,0.0035407631724221527,0.27271415623188017,,0.6,0.948,0.15985397338867188,0.8151,0.5755647064208984,0.564,3.11976318359375,0.5117,3.891525927734375
vgg11_cifar10,gaussian_postrelu,2,12,4692,0.003296186246472237,0.22428731457233428,,0.6,0.942,0.15509320068359375,0.8146,0.5994812194824218,0.546,3.035107421875,0.5104,3.85979306640625
vgg11_cifar10,gaussian_postrelu,2,13,5083,0.0030427962913086395,0.21414393998384476,,0.5,0.962,0.10785905456542969,0.8152,0.6115450561523438,0.812,0.7958820190429687,0.6944,1.586198468017578
vgg11_cifar10,gaussian_postrelu,2,14,5474,0.0027833980942373526,0.1479846191883087,,0.5,0.982,0.06650856018066406,0.8288,0.5814097106933593,0.744,1.102718505859375,0.6471,2.0405321044921876
vgg11_cifar10,gaussian_postrelu,2,15,5865,0.0025208629481234496,0.10336328428417445,,0.5,0.986,0.04535064315795898,0.8296,0.6174031768798828,0.798,0.857154541015625,0.6814,1.764187744140625
vgg11_cifar10,gaussian_postrelu,2,16,6256,0.0022580968688929426,0.14186161784261464,,0.4,0.98,0.05298051834106445,0.8209,0.6563707153320313,0.96,0.12092301940917968,0.7926,0.8366701080322265
vgg11_cifar10,gaussian_postrelu,2,17,6647,0.0019980084286831713,0.07721149750947952,,0.4,0.992,0.03124756622314453,0.8296,0.628757534790039,0.978,0.060904090881347656,0.8071,0.780689126586914
vgg11_cifar10,gaussian_postrelu,2,18,7038,0.0017434765606983522,0.038963787388801574,,0.4,1.0,0.006560722351074219,0.8371,0.6395570663452148,0.996,0.02647235107421875,0.8076,0.8213088775634766
vgg11_cifar10,gaussian_postrelu,2,19,7429,0.0014973186921401005,0.04446797813519836,,0.3,0.998,0.012853043556213379,0.8296,0.6676552520751953,0.998,0.013497055053710938,0.828,0.6802089141845703
vgg11_cifar10,gaussian_postrelu,2,20,7820,0.0012622595579512698,0.0256015954079479,,0.3,1.0,0.0038071796894073484,0.8381,0.6631858337402343,1.0,0.0037305705547332766,0.8364,0.6727782653808594
vgg11_cifar10,gaussian_postrelu,2,21,8211,0.0010409010405754784,0.014604557138085365,,0.3,1.0,0.002734984874725342,0.8412,0.6570448165893554,1.0,0.0026302459239959716,0.8407,0.6662316253662109
vgg11_cifar10,gaussian_postrelu,2,22,8602,0.0008356933695777008,0.010738580372296273,,0.0,1.0,0.0013701343536376954,0.8395,0.6540017974853516,1.0,0.0013701343536376954,0.8395,0.6540017974853516
vgg11_cifar10,gaussian_postrelu,2,23,8993,0.0006489079999188671,0.008878351136147976,,0.0,1.0,0.0013035598993301391,0.8418,0.6620797424316406,1.0,0.0013035598993301391,0.8418,0.6620797424316406
vgg11_cifar10,gaussian_postrelu,2,24,9384,0.0004826124690963721,0.007160946157407016,,0.0,1.0,0.0009963300824165344,0.842,0.6596631149291993,1.0,0.0009963300824165344,0.842,0.6596631149291993
vgg11_cifar10,gaussian_postrelu,2,25,9775,0.0003386475114581614,0.005607595221027732,,0.0,1.0,0.0007892100214958191,0.8442,0.6522364929199219,1.0,0.0007892100214958191,0.8442,0.6522364929199219
vgg11_cifar10,gaussian_postrelu,2,26,10166,0.00021860668301331375,0.005596973857637495,,0.0,1.0,0.0008220747709274292,0.8429,0.6597924652099609,1.0,0.0008220747709274292,0.8429,0.6597924652099609
vgg11_cifar10,gaussian_postrelu,2,27,10557,0.00012381872227320984,0.005363145181145519,,0.0,1.0,0.0007925662398338318,0.8451,0.656360432434082,1.0,0.0007925662398338318,0.8451,0.656360432434082
vgg11_cifar10,gaussian_postrelu,2,28,10948,5.53328423720989e-05,0.005281534134447575,,0.0,1.0,0.0008104186058044433,0.8447,0.6629551544189453,1.0,0.0008104186058044433,0.8447,0.6629551544189453
vgg11_cifar10,gaussian_postrelu,2,29,11339,1.3907117269393864e-05,0.005021028435286135,,0.0,1.0,0.0007497431039810181,0.8437,0.6568094024658203,1.0,0.0007497431039810181,0.8437,0.6568094024658203
vgg11_cifar10,gaussian_postrelu,2,30,11730,9.058745198409212e-11,0.005133605778310448,,0.0,1.0,0.0007438306808471679,0.8441,0.6542327621459961,1.0,0.0007438306808471679,0.8441,0.6542327621459961
vgg11_cifar10,plain,0,0,0,8.333333333333333e-05,,,,0.1,2.3072568359375,0.1,2.3063805908203125,,,,
vgg11_cifar10,plain,0,1,391,0.004990141512569891,1.355865428276062,,,0.66,0.9668086547851562,0.6426,0.999152719116211,,,,
vgg11_cifar10,plain,0,2,782,0.004953056580549272,0.8822076068401337,,,0.776,0.720845703125,0.7119,0.8357083740234375,,,,
vgg11_cifar10,plain,0,3,1173,0.004888818630747975,0.6776600406360627,,,0.836,0.5010679321289062,0.7277,0.8105776977539062,,,,
vgg11_cifar10,plain,0,4,1564,0.004798138716554241,0.5170577626037598,,,0.874,0.4088876953125,0.751,0.764501089477539,,,,
vgg11_cifar10,plain,0,5,1955,0.004682020578909872,0.3842042161369324,,,0.912,0.25082118225097655,0.7482,0.7847305877685546,,,,
vgg11_cifar10,plain,0,6,2346,0.004541749535846712,0.26806787807941435,,,0.926,0.21528680419921875,0.7495,0.8427452514648438,,,,
vgg11_cifar10,plain,0,7,2737,0.0043788782552308895,0.17982525404334068,,,0.97,0.10194987487792968,0.7612,0.8604511596679687,,,,
vgg11_cifar10,plain,0,8,3128,0.004195209568197074,0.12591132055699825,,,0.966,0.09011311340332032,0.7561,0.95300439453125,,,,
vgg11_cifar10,plain,0,9,3519,0.0039927765135118086,0.07902891990512609,,,0.992,0.040015289306640625,0.7758,0.9095308074951172,,,,
vgg11_cifar10,plain,0,10,3910,0.0037738198337559444,0.05372044923968613,,,1.0,0.011398479461669922,0.792,0.8662793853759766,,,,
vgg11_cifar10,plain,0,11,4301,0.0035407631724221527,0.029380433655902743,,,0.998,0.013286960601806641,0.7909,0.9223876983642578,,,,
vgg11_cifar10,plain,0,12,4692,0.003296186246472237,0.015258986448626966,,,1.0,0.0015900824069976806,0.8008,0.8877908416748047,,,,
vgg11_cifar10,plain,0,13,5083,0.0030427962913086395,0.007076858256924897,,,1.0,0.0011957048177719117,0.8044,0.8865721588134765,,,,
vgg11_cifar10,plain,0,14,5474,0.0027833980942373526,0.0036785386546328664,,,1.0,0.0005913652181625366,0.8085,0.8674477081298828,,,,
vgg11_cifar10,plain,0,15,5865,0.0025208629481234496,0.002204930505505763,,,1.0,0.0005284160375595093,0.8083,0.8652575347900391,,,,
vgg11_cifar10,plain,0,16,6256,0.0022580968688929426,0.0015505238643102348,,,1.0,0.0002887113392353058,0.8095,0.8787254821777344,,,,
vgg11_cifar10,plain,0,17,6647,0.0019980084286831713,0.0015041234681825153,,,1.0,0.0003109118938446045,0.8112,0.8661691345214844,,,,
vgg11_cifar10,plain,0,18,7038,0.0017434765606983522,0.0013672984403092414,,,1.0,0.000268755316734314,0.8107,0.8612538940429687,,,,
vgg11_cifar10,plain,0,19,7429,0.0014973186921401005,0.001103234033617191,,,1.0,0.00017900848388671876,0.8123,0.8557418273925781,,,,
vgg11_cifar10,plain,0,20,7820,0.0012622595579512698,0.0009177135622175411,,,1.0,0.00017469310760498047,0.8107,0.8611778778076172,,,,
vgg11_cifar10,plain,0,21,8211,0.0010409010405754784,0.0009063375060027465,,,1.0,0.00018862870335578918,0.8115,0.8554361694335938,,,,
vgg11_cifar10,plain,0,22,8602,0.0008356933695777008,0.0008987499991175719,,,1.0,0.0001738331913948059,0.8124,0.8541283203125,,,,
vgg11_cifar10,plain,0,23,8993,0.0006489079999188671,0.0008669855181174353,,,1.0,0.00017001280188560486,0.812,0.8479900360107422,,,,
vgg11_cifar10,plain,0,24,9384,0.0004826124690963721,0.0008581116222962737,,,1.0,0.00017530184984207155,0.8127,0.8513773529052734,,,,
vgg11_cifar10,plain,0,25,9775,0.0003386475114581614,0.0008195796594768763,,,1.0,0.00015633988380432128,0.8119,0.8534474914550781,,,,
vgg11_cifar10,plain,0,26,10166,0.00021860668301331375,0.0008106722557358444,,,1.0,0.00014354848861694336,0.8127,0.8537339477539062,,,,
vgg11_cifar10,plain,0,27,10557,0.00012381872227320984,0.0008097480416856706,,,1.0,0.00018769651651382447,0.8111,0.8451558959960938,,,,
vgg11_cifar10,plain,0,28,10948,5.53328423720989e-05,0.0008146363290026784,,,1.0,0.000160025954246521,0.8117,0.848210366821289,,,,
vgg11_cifar10,plain,0,29,11339,1.3907117269393864e-05,0.000768723588809371,,,1.0,0.00014426489174365997,0.8121,0.8547050567626953,,,,
vgg11_cifar10,plain,0,30,11730,9.058745198409212e-11,0.0007481022751028649,,,1.0,0.0001646558940410614,0.8113,0.8483598327636719,,,,
vgg11_cifar10,plain,1,0,0,8.333333333333333e-05,,,,0.116,2.30702197265625,0.1144,2.3069069946289065,,,,
vgg11_cifar10,plain,1,1,391,0.004990141512569891,1.3581668533706666,,,0.686,0.9089053955078125,0.6499,0.9880950469970703,,,,
vgg11_cifar10,plain,1,2,782,0.004953056580549272,0.8844569793510437,,,0.754,0.6906736450195312,0.6969,0.8799646606445313,,,,
vgg11_cifar10,plain,1,3,1173,0.004888818630747975,0.6793961527538299,,,0.84,0.4977061157226563,0.7284,0.7843914306640625,,,,
vgg11_cifar10,plain,1,4,1564,0.004798138716554241,0.5223467775344849,,,0.864,0.4335396728515625,0.7322,0.798857421875,,,,
vgg11_cifar10,plain,1,5,1955,0.004682020578909872,0.3890976853752136,,,0.91,0.2390137481689453,0.7508,0.7559176513671875,,,,
vgg11_cifar10,plain,1,6,2346,0.004541749535846712,0.26979076328754426,,,0.938,0.18830245971679688,0.7625,0.8021641326904296,,,,
vgg11_cifar10,plain,1,7,2737,0.0043788782552308895,0.18793871628403663,,,0.978,0.10883440399169922,0.7607,0.8660759094238282,,,,
vgg11_cifar10,plain,1,8,3128,0.004195209568197074,0.12393304892987013,,,0.99,0.047490795135498046,0.7806,0.8362134857177734,,,,
vgg11_cifar10,plain,1,9,3519,0.0039927765135118086,0.06951333042621613,,,0.992,0.03253883743286133,0.7722,0.9389980224609376,,,,
vgg11_cifar10,plain,1,10,3910,0.0037738198337559444,0.04244732662320137,,,1.0,0.013605266571044923,0.7858,0.9141444519042968,,,,
vgg11_cifar10,plain,1,11,4301,0.0035407631724221527,0.026198510644584894,,,0.996,0.013880794525146484,0.7899,0.9327207733154297,,,,
vgg11_cifar10,plain,1,12,4692,0.003296186246472237,0.015629398714713753,,,1.0,0.002304551839828491,0.7957,0.914005941772461,,,,
vgg11_cifar10,plain,1,13,5083,0.0030427962913086395,0.007337659481298178,,,1.0,0.0022307143211364746,0.7974,0.9225648864746093,,,,
vgg11_cifar10,plain,1,14,5474,0.0027833980942373526,0.0035955955732893197,,,1.0,0.0005897341966629028,0.7956,0.9301776916503907,,,,
vgg11_cifar10,plain,1,15,5865,0.0025208629481234496,0.0019683766251662746,,,1.0,0.00036003929376602175,0.7974,0.930040444946289,,,,
vgg11_cifar10,plain,1,16,6256,0.0022580968688929426,0.0015933353169914335,,,1.0,0.00036364150047302245,0.7979,0.923444921875,,,,
vgg11_cifar10,plain,1,17,6647,0.0019980084286831713,0.001430263297362253,,,1.0,0.0002616491913795471,0.7972,0.9315835723876953,,,,
vgg11_cifar10,plain,1,18,7038,0.0017434765606983522,0.0012769824144011363,,,1.0,0.00028505966067314146,0.7971,0.9282676513671875,,,,
vgg11_cifar10,plain,1,19,7429,0.0014973186921401005,0.0012750396395288409,,,1.0,0.00023791253566741945,0.7996,0.9216532989501953,,,,
vgg11_cifar10,plain,1,20,7820,0.0012622595579512698,0.0009965615147794597,,,1.0,0.00020251032710075377,0.8002,0.9172307373046875,,,,
vgg11_cifar10,plain,1,21,8211,0.0010409010405754784,0.0009880247612763197,,,1.0,0.00021875369548797607,0.7966,0.9173521728515625,,,,
vgg11_cifar10,plain,1,22,8602,0.0008356933695777008,0.0008991982036689296,,,1.0,0.00017983880639076233,0.8008,0.9171106018066406,,,,
vgg11_cifar10,plain,1,23,8993,0.0006489079999188671,0.0008853378154942766,,,1.0,0.0001955546736717224,0.7991,0.9182619232177734,,,,
vgg11_cifar10,plain,1,24,9384,0.0004826124690963721,0.0008273568315594457,,,1.0,0.00018689799308776856,0.7987,0.9183743103027344,,,,
vgg11_cifar10,plain,1,25,9775,0.0003386475114581614,0.0009632564730686136,,,1.0,0.0001812625229358673,0.8007,0.9046885040283204,,,,
vgg11_cifar10,plain,1,26,10166,0.00021860668301331375,0.0008004188595665619,,,1.0,0.00017621718347072602,0.8008,0.9071192413330078,,,,
vgg11_cifar10,plain,1,27,10557,0.00012381872227320984,0.0007198548787203617,,,1.0,0.0001723138839006424,0.8,0.9217819702148438,,,,
vgg11_cifar10,plain,1,28,10948,5.53328423720989e-05,0.0007939672918221913,,,1.0,0.00018608200550079346,0.8016,0.9154090942382812,,,,
vgg11_cifar10,plain,1,29,11339,1.3907117269393864e-05,0.000836671752401162,,,1.0,0.000184335857629776,0.8001,0.9156916107177734,,,,
vgg11_cifar10,plain,1,30,11730,9.058745198409212e-11,0.0008011333935707808,,,1.0,0.00017529278993606568,0.7997,0.9114169921875,,,,
vgg11_cifar10,plain,2,0,0,8.333333333333333e-05,,,,0.09,2.3067138671875,0.0932,2.3067098876953125,,,,
vgg11_cifar10,plain,2,1,391,0.004990141512569891,1.3435855381774902,,,0.652,0.9834044799804688,0.6354,1.0109335083007813,,,,
vgg11_cifar10,plain,2,2,782,0.004953056580549272,0.8793294647216797,,,0.782,0.64576904296875,0.7143,0.8129478576660156,,,,
vgg11_cifar10,plain,2,3,1173,0.004888818630747975,0.6693083869361878,,,0.83,0.5249124755859375,0.7389,0.7608116333007813,,,,
vgg11_cifar10,plain,2,4,1564,0.004798138716554241,0.5159877892971039,,,0.854,0.4077440185546875,0.7449,0.7646034118652344,,,,
vgg11_cifar10,plain,2,5,1955,0.004682020578909872,0.38008231993198394,,,0.91,0.24905337524414062,0.7646,0.7326424011230469,,,,
vgg11_cifar10,plain,2,6,2346,0.004541749535846712,0.2805136072397232,,,0.926,0.1925233154296875,0.7522,0.8041821319580078,,,,
vgg11_cifar10,plain,2,7,2737,0.0043788782552308895,0.1776049466264248,,,0.976,0.0914276123046875,0.7694,0.81526455078125,,,,
vgg11_cifar10,plain,2,8,3128,0.004195209568197074,0.11005842047125101,,,0.974,0.08315324401855469,0.7719,0.8717746063232422,,,,
vgg11_cifar10,plain,2,9,3519,0.0039927765135118086,0.07723827917575836,,,0.992,0.029678653717041016,0.7826,0.9037054992675781,,,,
vgg11_cifar10,plain,2,10,3910,0.0037738198337559444,0.0470145338370651,,,0.996,0.01575695323944092,0.791,0.890870849609375,,,,
vgg11_cifar10,plain,2,11,4301,0.0035407631724221527,0.02931094939775765,,,1.0,0.0062786898612976075,0.7926,0.9125140625,,,,
vgg11_cifar10,plain,2,12,4692,0.003296186246472237,0.014961252145334147,,,1.0,0.0029557971954345705,0.8009,0.9024115814208984,,,,
vgg11_cifar10,plain,2,13,5083,0.0030427962913086395,0.007226520620342344,,,1.0,0.0009582507014274597,0.8036,0.9000117797851562,,,,
vgg11_cifar10,plain,2,14,5474,0.0027833980942373526,0.003849884208452422,,,1.0,0.0004947750270366669,0.8084,0.9019945495605469,,,,
vgg11_cifar10,plain,2,15,5865,0.0025208629481234496,0.0022626563358400017,,,1.0,0.000327154815196991,0.8075,0.9009395812988281,,,,
vgg11_cifar10,plain,2,16,6256,0.0022580968688929426,0.0019811228632181884,,,1.0,0.00023795972764492035,0.8062,0.9002132141113282,,,,
vgg11_cifar10,plain,2,17,6647,0.0019980084286831713,0.0013813496709568426,,,1.0,0.00022359505295753478,0.8075,0.8971751190185547,,,,
vgg11_cifar10,plain,2,18,7038,0.0017434765606983522,0.0013096308497898281,,,1.0,0.00027426069974899293,0.8087,0.8885710754394531,,,,
vgg11_cifar10,plain,2,19,7429,0.0014973186921401005,0.0010366940849460661,,,1.0,0.00017739856243133544,0.8099,0.8884420654296875,,,,
vgg11_cifar10,plain,2,20,7820,0.0012622595579512698,0.0010627151510072873,,,1.0,0.0001457540988922119,0.8113,0.8913920562744141,,,,
vgg11_cifar10,plain,2,21,8211,0.0010409010405754784,0.0009058342352393083,,,1.0,0.00016178786754608154,0.8116,0.8841741912841797,,,,
