method,seed,policy,split,amplitude,n_directions,S_mean,S_direction_sd,S_min,S_max,n_negative_S,C_mean,C_direction_sd
plain,3,saved,train_probe,0.01,20,0.00606370391845702,0.0020933361487429744,0.0034220085144042733,0.011640636444091773,0,121.27407836914043,41.866722974859485
plain,3,saved,train_probe,0.02,20,0.02472127246856688,0.008538981588249086,0.01371395111083984,0.04683573913574218,0,123.6063623428344,42.69490794124543
plain,3,saved,train_probe,0.025,20,0.03902458496093749,0.01355475785041832,0.02144078445434569,0.07368946456909181,0,124.87867187499997,43.375225121338616
plain,3,saved,train_probe,0.05,20,0.16401084060668944,0.05966757329248559,0.08762892150878904,0.31820399475097655,0,131.20867248535154,47.73405863398846
plain,3,saved,train_probe,0.1,20,0.7263895709991456,0.27912807935799017,0.3988526077270507,1.5364548950195311,0,145.2779141998291,55.82561587159801
plain,3,saved,train_probe,0.2,20,3.268336853027344,1.2257964725063248,1.7477013549804687,7.245148193359376,0,163.41684265136715,61.28982362531623
plain,3,saved,train_probe,0.25,20,5.121758851623536,1.9610494993199792,2.7300299987792966,11.178462646484375,0,163.89628325195315,62.753583978239334
plain,3,saved,train_probe,0.35,20,9.814017962646483,4.267022387912608,4.9388713378906255,21.18017932128906,0,160.22886469626917,69.66567163938953
plain,3,saved,train_probe,0.5,20,21.88665871582031,9.702692028049345,10.037309204101561,43.877560668945314,0,175.09326972656248,77.62153622439476
plain,3,saved,test_probe,0.005,20,0.001476548767089858,0.0007124187825630691,0.000472320556640593,0.003216476440429661,0,118.12390136718864,56.99350260504553
plain,3,saved,test_probe,0.01,20,0.0057699897766113565,0.002718030881086415,0.0022026672363282263,0.012358673095703154,0,115.39979553222713,54.36061762172831
plain,3,saved,test_probe,0.02,20,0.022696866607666018,0.010301314552133298,0.009351364135742224,0.04655587768554681,0,113.48433303833008,51.506572760666494
plain,3,saved,test_probe,0.025,20,0.03561441116333012,0.01609698980625427,0.015192245483398481,0.0729590454101563,0,113.96611572265635,51.51036738001365
plain,3,saved,test_probe,0.05,20,0.14589284057617186,0.0646333193943858,0.06766712951660159,0.3017773895263671,0,116.71427246093745,51.70665551550863
plain,3,saved,test_probe,0.1,20,0.6235915771484375,0.27047689995581886,0.3163011169433594,1.4118343811035157,0,124.71831542968748,54.09537999116375
plain,3,saved,test_probe,0.2,20,2.9248531082153315,1.2024508970846297,1.454520324707031,6.823865081787108,0,146.2426554107666,60.122544854231464
plain,3,saved,test_probe,0.25,20,4.70780966796875,1.944761134392434,2.3563063049316404,10.665872894287109,0,150.649909375,62.23235630055789
plain,3,saved,test_probe,0.35,20,9.319384014892577,4.274766659029454,4.491261932373046,20.57233969116211,0,152.15320840640948,69.79210871884824
plain,3,saved,test_probe,0.5,20,21.23300802612305,9.714392240125731,9.541006927490233,43.05626937866211,0,169.8640642089844,77.71513792100585
plain,3,recalibrated,train_probe,0.005,20,0.0005946659088134756,9.785873469263932e-05,0.0004541091918945084,0.0008393096923828003,0,47.57327270507805,7.828698775411146
plain,3,recalibrated,train_probe,0.01,20,0.002313728904724123,0.0004156990887979832,0.0016799201965332078,0.0032790489196777295,0,46.27457809448246,8.313981775959663
plain,3,recalibrated,train_probe,0.02,20,0.00886467418670654,0.001613402378064184,0.0066973457336425846,0.012976104736328126,0,44.32337093353271,8.06701189032092
plain,3,recalibrated,train_probe,0.025,20,0.01367249774932861,0.0024867795883998576,0.010339046478271469,0.020415332794189445,0,43.75199279785154,7.957694682879543
plain,3,recalibrated,train_probe,0.05,20,0.051703713798522954,0.009105253241208464,0.039448070526123064,0.0785359191894531,0,41.362971038818344,7.2842025929667695
plain,3,recalibrated,train_probe,0.1,20,0.18923549308776855,0.028688463792127923,0.1551487045288086,0.27638573455810544,0,37.8470986175537,5.737692758425584
plain,3,recalibrated,train_probe,0.2,20,0.6781453186035156,0.08011850013899521,0.5758480606079102,0.864647102355957,0,33.90726593017577,4.005925006949759
plain,3,recalibrated,train_probe,0.25,20,1.008414771270752,0.11276614285175209,0.8666644821166991,1.2706192398071288,0,32.269272680664066,3.6085165712560667
plain,3,recalibrated,train_probe,0.35,20,1.7707469268798828,0.16744815876396976,1.498054298400879,2.221498725891113,0,28.91015390824299,2.7338474900239964
plain,3,recalibrated,train_probe,0.5,20,2.849145295715332,0.21686667386373173,2.480283576965332,3.255885627746582,0,22.793162365722655,1.7349333909098539
plain,3,recalibrated,test_probe,0.005,20,0.00027913055419925283,0.00018394027287924893,4.669189453121447e-05,0.0007811279296875417,0,22.33044433594023,14.715221830339914
plain,3,recalibrated,test_probe,0.01,20,0.001130287933349644,0.00045986500635137055,0.0004697418212891158,0.0022860717773437456,0,22.60575866699288,9.197300127027411
plain,3,recalibrated,test_probe,0.02,20,0.004725352478027372,0.0015085364049628128,0.002312011718750062,0.008255233764648429,0,23.626762390136857,7.542682024814064
plain,3,recalibrated,test_probe,0.025,20,0.007440425109863308,0.0023508329551654157,0.003569702148437548,0.012862976074218713,0,23.809360351562578,7.522665456529327
plain,3,recalibrated,test_probe,0.05,20,0.029475222015380876,0.007608392198689156,0.01688565063476566,0.048774566650390705,0,23.580177612304695,6.086713758951324
plain,3,recalibrated,test_probe,0.1,20,0.11346654739379884,0.023833080019072573,0.06793290710449229,0.16849696350097654,0,22.693309478759765,4.766616003814513
plain,3,recalibrated,test_probe,0.2,20,0.44857624282836916,0.07334360059749223,0.3363645629882812,0.6075676269531252,0,22.428812141418454,3.6671800298746113
plain,3,recalibrated,test_probe,0.25,20,0.7036232070922851,0.10687577962006566,0.5478479003906249,0.9630874633789064,0,22.515942626953123,3.420024947842101
plain,3,recalibrated,test_probe,0.35,20,1.3427212371826172,0.16713213964071003,1.1160735168457032,1.760980712890625,0,21.921979382573348,2.728687994134042
plain,3,recalibrated,test_probe,0.5,20,2.3323985260009765,0.225724384894261,1.9761179809570313,2.7551765136718744,0,18.659188208007812,1.805795079154088
plain,3,centre_frozen,train_probe,0.005,20,0.0015631235122680665,0.0005419801870649205,0.000839485168457027,0.0028850326538086,0,125.04988098144531,43.35841496519364
plain,3,centre_frozen,train_probe,0.01,20,0.006136523818969728,0.0021291865671387664,0.0033658332824706982,0.01154340362548828,0,122.73047637939453,42.58373134277533
plain,3,centre_frozen,train_probe,0.02,20,0.0245082971572876,0.008631806823161134,0.013355155944824199,0.04605390930175782,0,122.54148578643799,43.15903411580567
plain,3,centre_frozen,train_probe,0.025,20,0.0385782096862793,0.01366142654646183,0.02098955154418944,0.07238114166259765,0,123.45027099609369,43.71656494867784
plain,3,centre_frozen,train_probe,0.05,20,0.16199202327728274,0.05945838961363892,0.08578631973266601,0.31073694610595703,0,129.59361862182612,47.566711690911134
plain,3,centre_frozen,train_probe,0.1,20,0.715334954071045,0.27526942708601404,0.3919502944946288,1.4960223159790038,0,143.06699081420894,55.05388541720281
plain,3,centre_frozen,train_probe,0.2,20,3.204970008850098,1.1964026641295495,1.725930610656738,7.092743904113769,0,160.24850044250485,59.82013320647746
plain,3,centre_frozen,train_probe,0.25,20,5.02306316986084,1.9083125939847565,2.690471809387207,10.989812507629395,0,160.73802143554687,61.06600300751221
plain,3,centre_frozen,train_probe,0.35,20,9.625463398742676,4.1512167810886105,4.798053108215332,20.873550178527832,0,157.15042283661515,67.77496785450793
plain,3,centre_frozen,train_probe,0.5,20,21.437453730773925,9.503720877102925,9.681700325012208,43.41539319610596,0,171.4996298461914,76.0297670168234
plain,3,centre_frozen,test_probe,0.005,20,0.0013194274902343817,0.0006916714077625006,0.0005489196777344052,0.0029868469238281126,0,105.55419921875053,55.33371262100004
plain,3,centre_frozen,test_probe,0.01,20,0.0054961013793945355,0.0025666583240919185,0.0025028991699218572,0.01160929870605476,0,109.92202758789071,51.33316648183837
plain,3,centre_frozen,test_probe,0.02,20,0.02219433822631839,0.010189380001155057,0.009615447998046922,0.044895935058593794,0,110.97169113159195,50.94690000577528
plain,3,centre_frozen,test_probe,0.025,20,0.03496569442749027,0.01593732251252084,0.01517536926269536,0.07037075805664061,0,111.89022216796882,50.99943204006667
plain,3,centre_frozen,test_probe,0.05,20,0.14303290328979493,0.06371305584550122,0.0677664642333985,0.29128865051269526,0,114.42632263183596,50.970444676400966
plain,3,centre_frozen,test_probe,0.1,20,0.6111615249633792,0.266134400797334,0.3105534515380859,1.3701055908203126,0,122.23230499267576,53.226880159466795
plain,3,centre_frozen,test_probe,0.2,20,2.864912405395508,1.1744474963847653,1.4386882324218748,6.677543884277343,0,143.24562026977534,58.722374819238254
plain,3,centre_frozen,test_probe,0.25,20,4.614643017578125,1.8921688798410239,2.318623474121094,10.472035949707031,0,147.6685765625,60.549404154912764
plain,3,centre_frozen,test_probe,0.35,20,9.136837872314453,4.1564817815434605,4.356599792480469,20.262658386230466,0,149.1728632214605,67.86092704560753
plain,3,centre_frozen,test_probe,0.5,20,20.789888256835937,9.512352404177266,9.194495544433593,42.58220013427735,0,166.3191060546875,76.09881923341813
plain,4,saved,train_probe,0.005,20,0.001463302230834955,0.0004521048550622407,0.000933891296386713,0.0028778533935546746,0,117.06417846679639,36.168388404979254
plain,4,saved,train_probe,0.01,20,0.0058758764266967755,0.001819319306721498,0.0035017852783203185,0.011483516693115231,0,117.51752853393552,36.386386134429955
plain,4,saved,train_probe,0.02,20,0.02406090469360351,0.007557290182514025,0.014165790557861324,0.0474172897338867,0,120.30452346801755,37.786450912570125
plain,4,saved,train_probe,0.025,20,0.0379118444442749,0.012104745602846762,0.0223524055480957,0.07552417755126953,0,121.31790222167965,38.73518592910964
plain,4,saved,train_probe,0.05,20,0.15873204402923585,0.05435343375075167,0.09206915283203126,0.33108198547363277,0,126.98563522338864,43.48274700060133
plain,4,saved,train_probe,0.1,20,0.6979450706481933,0.25448161862551266,0.37293284606933597,1.4713568267822268,0,139.58901412963866,50.896323725102526
plain,4,saved,train_probe,0.2,20,3.103362031555176,1.0146373780523794,1.569173355102539,5.021336807250976,0,155.16810157775876,50.731868902618956
plain,4,saved,train_probe,0.25,20,4.904269625854492,1.5471361494719307,2.5845876007080077,7.913531387329102,0,156.93662802734374,49.50835678310178
plain,4,saved,train_probe,0.35,20,9.482637759399415,2.9966379872199864,5.689112808227539,16.87739295959473,0,154.81857566366392,48.92470183216306
plain,4,saved,train_probe,0.5,20,19.89883048400879,6.510085878620522,11.61510121154785,37.22180140686035,0,159.19064387207032,52.08068702896418
plain,4,saved,test_probe,0.005,20,0.0011519866943359824,0.0005794534891228007,0.000208251953125127,0.002704925537109437,0,92.1589355468786,46.35627912982405
plain,4,saved,test_probe,0.01,20,0.004493524169921925,0.0023462800376555996,0.0010813446044922737,0.010947235107421904,0,89.87048339843851,46.92560075311199
plain,4,saved,test_probe,0.02,20,0.0188593742370606,0.00930362532634558,0.005658172607421963,0.043992782592773505,0,94.296871185303,46.5181266317279
plain,4,saved,test_probe,0.025,20,0.03003549118041997,0.014445927376371518,0.010021697998046863,0.06959072875976569,0,96.11357177734388,46.22696760438885
plain,4,saved,test_probe,0.05,20,0.12699744567871102,0.05984680365744647,0.04780216979980467,0.3041371765136721,0,101.59795654296877,47.87744292595716
plain,4,saved,test_probe,0.1,20,0.5711698097229005,0.25728321526421993,0.23751269531250008,1.3414205322265627,0,114.23396194458005,51.45664305284398
plain,4,saved,test_probe,0.2,20,2.7496309432983397,1.0018445724737242,1.2365108642578124,4.6440783081054695,0,137.48154716491698,50.0922286236862
plain,4,saved,test_probe,0.25,20,4.453364620971679,1.52217689952717,2.146521789550781,7.433858337402344,0,142.50766787109373,48.70966078486944
plain,4,saved,test_probe,0.35,20,8.913238684082033,2.932363204979401,5.1247555541992185,16.203285583496093,0,145.52226422991072,47.87531763231675
plain,4,saved,test_probe,0.5,20,19.221044921875002,6.438206505653041,11.029473571777345,36.348415222167965,0,153.76835937500002,51.50565204522433
plain,4,recalibrated,train_probe,0.005,20,0.000551368904113772,0.00010927529213047794,0.0003793601989746098,0.0007715835571289187,0,44.10951232910177,8.742023370438236
plain,4,recalibrated,train_probe,0.01,20,0.002215162277221683,0.0003863368467761293,0.0015340461730957156,0.002942764282226562,0,44.30324554443366,7.726736935522585
plain,4,recalibrated,train_probe,0.02,20,0.008706684494018556,0.0015450152450288467,0.005939174652099616,0.01187224578857421,0,43.53342247009277,7.725076225144233
plain,4,recalibrated,train_probe,0.025,20,0.013447791671752928,0.002363957156953939,0.009154743194580095,0.018311786651611317,0,43.03293334960938,7.564662902252603
plain,4,recalibrated,train_probe,0.05,20,0.051465959930419934,0.008641516757587897,0.035725006103515644,0.06937169647216795,0,41.17276794433593,6.913213406070315
plain,4,recalibrated,train_probe,0.1,20,0.19197876052856447,0.03037597672857728,0.13459474945068362,0.26008746337890626,0,38.39575210571289,6.075195345715454
plain,4,recalibrated,train_probe,0.2,20,0.6867645973205566,0.09862709873376656,0.4886979522705078,0.91924267578125,0,34.338229866027824,4.931354936688328
plain,4,recalibrated,train_probe,0.25,20,1.0211390838623047,0.13823965119076495,0.7215596923828125,1.3254972229003905,0,32.67645068359375,4.423668838104478
plain,4,recalibrated,train_probe,0.35,20,1.7936174880981444,0.21054935099462768,1.2852330627441406,2.1728262939453127,0,29.283550826092164,3.4375404244020853
plain,4,recalibrated,train_probe,0.5,20,2.9296318420410157,0.29827524188495946,2.240747528076172,3.2909109802246093,0,23.437054736328125,2.3862019350796757
plain,4,recalibrated,test_probe,0.005,20,0.00016786804199222515,0.00017112293816668212,-8.563232421865408e-05,0.0004987487792968981,3,13.429443359378016,13.689835053334567
plain,4,recalibrated,test_probe,0.01,20,0.000908203887939485,0.0004731611192637079,0.0002500915527343661,0.0020241088867187784,0,18.1640777587897,9.46322238527416
plain,4,recalibrated,test_probe,0.02,20,0.0035336601257324684,0.0015621242717877904,0.0011825103759766087,0.007436706542968796,0,17.66830062866234,7.810621358938953
plain,4,recalibrated,test_probe,0.025,20,0.00547589797973636,0.002295142885319576,0.002384628295898472,0.010873748779296921,0,17.52287353515635,7.344457233022641
plain,4,recalibrated,test_probe,0.05,20,0.02242002029418948,0.006799578276309405,0.0129584045410156,0.04115785217285162,0,17.93601623535158,5.439662621047524
plain,4,recalibrated,test_probe,0.1,20,0.09528635940551762,0.02171139019351211,0.06267515563964854,0.15395544433593755,0,19.05727188110352,4.342278038702421
plain,4,recalibrated,test_probe,0.2,20,0.42071414566040033,0.07961443177920835,0.26659716796875,0.6343254699707033,0,21.035707283020017,3.9807215889604173
plain,4,recalibrated,test_probe,0.25,20,0.6793300796508788,0.11586588463467813,0.4318049621582032,0.9432066345214845,0,21.73856254882812,3.7077083083097
plain,4,recalibrated,test_probe,0.35,20,1.342246098327637,0.19901590006270267,0.8938711242675781,1.6305364685058592,0,21.91422201351244,3.2492391846971875
plain,4,recalibrated,test_probe,0.5,20,2.3970169860839845,0.30737018361691465,1.7621794738769534,2.788394622802734,0,19.176135888671876,2.458961468935317
plain,4,centre_frozen,train_probe,0.005,20,0.0015018095016479493,0.0004582610717932832,0.0008343048095703076,0.00283222198486327,0,120.14476013183597,36.66088574346266
plain,4,centre_frozen,train_probe,0.01,20,0.006044944763183594,0.0018076487873853312,0.0035975341796875004,0.011406890869140651,0,120.89889526367185,36.15297574770663
plain,4,centre_frozen,train_probe,0.02,20,0.024330990982055663,0.007493090258573616,0.01472217941284179,0.04714429473876952,0,121.65495491027832,37.465451292868075
plain,4,centre_frozen,train_probe,0.025,20,0.03832097816467285,0.012078691284001653,0.0230331153869629,0.07552603530883789,0,122.6271301269531,38.65181210880528
plain,4,centre_frozen,train_probe,0.05,20,0.16078039798736574,0.05501908549726223,0.09461343002319339,0.33566208648681645,0,128.62431838989252,44.01526839780977
plain,4,centre_frozen,train_probe,0.1,20,0.7095411819458007,0.25667076394645805,0.38382737731933597,1.484749298095703,0,141.9082363891601,51.3341527892916
plain,4,centre_frozen,train_probe,0.2,20,3.124786747741699,1.0059071935228123,1.6177007751464845,4.9999657897949215,0,156.23933738708496,50.295359676140606
