method,seed,policy,split,direction,amplitude,L_centre,dL_plus,dL_minus,S,C_d
plain,0,saved,test_probe,19,0.005,0.7621461791992188,-0.008742858886718774,0.01055642700195314,0.0009067840576171271,72.54272460937017
plain,0,saved,test_probe,0,0.01,0.7621461791992188,0.001598205566406219,0.003925689697265589,0.0027619476318359037,55.238952636718075
plain,0,saved,test_probe,1,0.01,0.7621461791992188,0.009234069824218705,0.0024956054687499396,0.005864837646484267,117.29675292968533
plain,0,saved,test_probe,2,0.01,0.7621461791992188,-0.0003338012695313086,0.005226715087890632,0.0024464569091796617,48.92913818359323
plain,0,saved,test_probe,3,0.01,0.7621461791992188,-0.0027169494628906943,0.01245065307617188,0.004866851806640593,97.33703613281186
plain,0,saved,test_probe,4,0.01,0.7621461791992188,0.0002875976562499716,0.004067718505859297,0.002177658081054634,43.553161621092684
plain,0,saved,test_probe,5,0.01,0.7621461791992188,0.0016265563964843466,0.004584960937499938,0.003105758666992142,62.11517333984284
plain,0,saved,test_probe,6,0.01,0.7621461791992188,0.018895324707031258,-0.006485137939453156,0.006205093383789051,124.10186767578101
plain,0,saved,test_probe,7,0.01,0.7621461791992188,0.005791137695312476,0.0011999511718749911,0.003495544433593789,69.91088867187578
plain,0,saved,test_probe,8,0.01,0.7621461791992188,0.0033044128417968333,0.006015869140624908,0.004660140991210815,93.20281982421629
plain,0,saved,test_probe,9,0.01,0.7621461791992188,0.00016400146484374378,0.007571746826171788,0.0038678741455078214,77.35748291015642
plain,0,saved,test_probe,10,0.01,0.7621461791992188,-0.0027530212402344656,0.008448150634765561,0.0028475646972655477,56.95129394531095
plain,0,saved,test_probe,11,0.01,0.7621461791992188,-6.42700195312429e-05,0.00850570678710938,0.004220718383789013,84.41436767578026
plain,0,saved,test_probe,12,0.01,0.7621461791992188,0.007492736816406165,0.0020796203613281383,0.004786178588867207,95.72357177734413
plain,0,saved,test_probe,13,0.01,0.7621461791992188,0.008228820800781245,-0.0020403747558593865,0.0030942230224608736,61.88446044921747
plain,0,saved,test_probe,14,0.01,0.7621461791992188,0.011954895019531175,-1.3092041015627665e-05,0.005970901489257718,119.41802978515436
plain,0,saved,test_probe,15,0.01,0.7621461791992188,0.013148529052734337,-0.0020733947753907023,0.005537567138671817,110.75134277343633
plain,0,saved,test_probe,16,0.01,0.7621461791992188,0.00705798339843744,0.001513458251953037,0.004285720825195183,85.71441650390365
plain,0,saved,test_probe,17,0.01,0.7621461791992188,0.009432189941406266,0.003556976318359384,0.006494583129882825,129.8916625976565
plain,0,saved,test_probe,18,0.01,0.7621461791992188,0.0048479919433593865,0.00569784545898433,0.005272918701171858,105.45837402343716
plain,0,saved,test_probe,19,0.01,0.7621461791992188,-0.014362945556640638,0.02253509521484376,0.004086074829101616,81.72149658203232
plain,0,saved,test_probe,0,0.02,0.7621461791992188,0.009143585205078075,0.01639480590820308,0.012769195556640578,63.84597778320288
plain,0,saved,test_probe,1,0.02,0.7621461791992188,0.031508239746093736,0.018517639160156252,0.025012939453124994,125.06469726562496
plain,0,saved,test_probe,2,0.02,0.7621461791992188,0.005888183593749985,0.01437854003906247,0.010133361816406228,50.666809082031136
plain,0,saved,test_probe,3,0.02,0.7621461791992188,0.004173706054687476,0.03505340576171867,0.01961355590820313,98.06777954101564
plain,0,saved,test_probe,4,0.02,0.7621461791992188,0.0056066894531249245,0.011965301513671811,0.008785995483398423,43.929977416992116
plain,0,saved,test_probe,5,0.02,0.7621461791992188,0.011731018066406196,0.01698883056640621,0.014359924316406203,71.79962158203101
plain,0,saved,test_probe,6,0.02,0.7621461791992188,0.048736755371093676,0.0014759521484374316,0.025106353759765554,125.53176879882777
plain,0,saved,test_probe,7,0.02,0.7621461791992188,0.01835897827148436,0.01007766723632808,0.01421832275390622,71.0916137695311
plain,0,saved,test_probe,8,0.02,0.7621461791992188,0.016148437499999946,0.021839691162109376,0.01899406433105466,94.9703216552733
plain,0,saved,test_probe,9,0.02,0.7621461791992188,0.010111358642578061,0.022366577148437483,0.016238967895507717,81.19483947753858
plain,0,saved,test_probe,10,0.02,0.7621461791992188,0.002744171142578078,0.023368927001953033,0.01305654907226561,65.28274536132805
plain,0,saved,test_probe,11,0.02,0.7621461791992188,0.00929394531249994,0.02665420532226559,0.01797407531738271,89.87037658691354
plain,0,saved,test_probe,12,0.02,0.7621461791992188,0.023757263183593724,0.014976806640624951,0.019367034912109338,96.83517456054669
plain,0,saved,test_probe,13,0.02,0.7621461791992188,0.02386288452148433,0.0052541809082030655,0.014558532714843642,72.79266357421821
plain,0,saved,test_probe,14,0.02,0.7621461791992188,0.037547821044921825,0.010569793701171837,0.024058807373046776,120.29403686523388
plain,0,saved,test_probe,15,0.02,0.7621461791992188,0.03460571289062497,0.008887115478515617,0.02174641418457024,108.7320709228512
plain,0,saved,test_probe,16,0.02,0.7621461791992188,0.025564208984374948,0.015688018798828085,0.020626113891601516,103.13056945800757
plain,0,saved,test_probe,17,0.02,0.7621461791992188,0.033616851806640535,0.018821868896484295,0.02621936035156236,131.0968017578118
plain,0,saved,test_probe,18,0.02,0.7621461791992188,0.018996459960937462,0.02514672851562494,0.0220715942382812,110.357971191406
plain,0,saved,test_probe,19,0.02,0.7621461791992188,-0.016976318359375075,0.052031036376953055,0.01752735900878899,87.63679504394494
plain,0,saved,test_probe,0,0.025,0.7621461791992188,0.014880340576171824,0.02529299926757811,0.02008666992187491,64.2773437499997
plain,0,saved,test_probe,1,0.025,0.7621461791992188,0.04789794921875001,0.03230331420898436,0.04010063171386724,128.32202148437514
plain,0,saved,test_probe,2,0.025,0.7621461791992188,0.010850463867187465,0.020703979492187496,0.015777221679687425,50.487109374999754
plain,0,saved,test_probe,3,0.025,0.7621461791992188,0.013493713378906258,0.05026513671874999,0.031879425048828125,102.01416015624999
plain,0,saved,test_probe,4,0.025,0.7621461791992188,0.010449310302734327,0.018016815185546875,0.014233062744140601,45.545800781249916
plain,0,saved,test_probe,5,0.025,0.7621461791992188,0.021013824462890573,0.026858428955078062,0.023936126708984373,76.59560546874998
plain,0,saved,test_probe,6,0.025,0.7621461791992188,0.06713327026367188,0.011457092285156234,0.039295181274414004,125.74458007812478
plain,0,saved,test_probe,7,0.025,0.7621461791992188,0.027776092529296803,0.01753231811523437,0.022654205322265586,72.49345703124986
plain,0,saved,test_probe,8,0.025,0.7621461791992188,0.026979187011718753,0.034095947265624926,0.03053756713867184,97.72021484374987
plain,0,saved,test_probe,9,0.025,0.7621461791992188,0.01894219970703126,0.032182739257812454,0.025562469482421912,81.7999023437501
plain,0,saved,test_probe,10,0.025,0.7621461791992188,0.008964599609375012,0.03451098632812499,0.021737792968750003,69.5609375
plain,0,saved,test_probe,11,0.025,0.7621461791992188,0.01759997558593751,0.040076049804687486,0.028838012695312498,92.28164062499998
plain,0,saved,test_probe,12,0.025,0.7621461791992188,0.03579995727539054,0.02610281372070311,0.03095138549804677,99.04443359374964
plain,0,saved,test_probe,13,0.025,0.7621461791992188,0.034262145996093674,0.011981719970703075,0.023121932983398374,73.99018554687478
plain,0,saved,test_probe,14,0.025,0.7621461791992188,0.056448455810546805,0.020060211181640586,0.03825433349609364,122.41386718749962
plain,0,saved,test_probe,15,0.025,0.7621461791992188,0.04980654907226556,0.019943389892578045,0.03487496948242175,111.59990234374956
plain,0,saved,test_probe,16,0.025,0.7621461791992188,0.038947418212890605,0.02787969970703119,0.0334135589599609,106.92338867187486
plain,0,saved,test_probe,17,0.025,0.7621461791992188,0.05090808105468747,0.031025756835937446,0.04096691894531246,131.09414062499985
plain,0,saved,test_probe,18,0.025,0.7621461791992188,0.029753723144531175,0.04042391967773429,0.035088821411132676,112.28422851562453
plain,0,saved,test_probe,19,0.025,0.7621461791992188,-0.014061920166015707,0.06988568115234373,0.027911880493163954,89.31801757812464
plain,0,saved,test_probe,0,0.05,0.7621461791992188,0.07217196655273439,0.10992388916015616,0.09104792785644533,72.83834228515626
plain,0,saved,test_probe,1,0.05,0.7621461791992188,0.18085592651367188,0.16873455810546867,0.17479524230957022,139.83619384765615
plain,0,saved,test_probe,2,0.05,0.7621461791992188,0.06383319091796869,0.07012570190429679,0.06697944641113274,53.58355712890618
plain,0,saved,test_probe,3,0.05,0.7621461791992188,0.12995745849609375,0.15863739013671874,0.14429742431640624,115.43793945312497
plain,0,saved,test_probe,4,0.05,0.7621461791992188,0.05791311645507813,0.07101568603515618,0.06446440124511721,51.57152099609376
plain,0,saved,test_probe,5,0.05,0.7621461791992188,0.10925646972656244,0.11037246704101555,0.10981446838378894,87.85157470703113
plain,0,saved,test_probe,6,0.05,0.7621461791992188,0.20033081054687496,0.12173837280273436,0.1610345916748046,128.82767333984367
plain,0,saved,test_probe,7,0.05,0.7621461791992188,0.10624740600585936,0.08322940063476558,0.09473840332031247,75.79072265624995
plain,0,saved,test_probe,8,0.05,0.7621461791992188,0.11920260620117185,0.14594360351562496,0.13257310485839846,106.05848388671875
plain,0,saved,test_probe,9,0.05,0.7621461791992188,0.10343878173828125,0.10038723754882806,0.10191300964355465,81.5304077148437
plain,0,saved,test_probe,10,0.05,0.7621461791992188,0.07347894287109369,0.12347277832031245,0.09847586059570301,78.78068847656239
plain,0,saved,test_probe,11,0.05,0.7621461791992188,0.10582757568359369,0.13895465087890624,0.12239111328124996,97.91289062499995
plain,0,saved,test_probe,12,0.05,0.7621461791992188,0.1292808532714843,0.13281204223632814,0.13104644775390617,104.83715820312491
plain,0,saved,test_probe,13,0.05,0.7621461791992188,0.11407717895507807,0.07374237060546873,0.0939097747802734,75.1278198242187
plain,0,saved,test_probe,14,0.05,0.7621461791992188,0.22719323730468743,0.11124121093749995,0.16921722412109363,135.3737792968749
plain,0,saved,test_probe,15,0.05,0.7621461791992188,0.1634444580078125,0.14111608886718752,0.15228027343749995,121.82421874999993
plain,0,saved,test_probe,16,0.05,0.7621461791992188,0.14441183471679686,0.14189813232421866,0.1431549835205077,114.52398681640614
plain,0,saved,test_probe,17,0.05,0.7621461791992188,0.18799768066406242,0.1287305297851562,0.1583641052246093,126.69128417968743
plain,0,saved,test_probe,18,0.05,0.7621461791992188,0.12997720336914054,0.18202246093749996,0.15599983215332025,124.79986572265618
plain,0,saved,test_probe,19,0.05,0.7621461791992188,0.03572717285156246,0.19027026367187494,0.1129987182617187,90.39897460937495
plain,0,saved,test_probe,0,0.1,0.7621461791992188,0.37585223388671873,0.538519775390625,0.457186004638672,91.43720092773438
plain,0,saved,test_probe,1,0.1,0.7621461791992188,0.7364879760742187,0.8187828979492187,0.7776354370117187,155.5270874023437
plain,0,saved,test_probe,2,0.1,0.7621461791992188,0.33908273315429693,0.2806163940429687,0.3098495635986327,61.96991271972653
plain,0,saved,test_probe,3,0.1,0.7621461791992188,0.9601795654296874,0.6241181640625,0.7921488647460937,158.42977294921872
plain,0,saved,test_probe,4,0.1,0.7621461791992188,0.29886056518554693,0.29838119506835925,0.298620880126953,59.724176025390584
plain,0,saved,test_probe,5,0.1,0.7621461791992188,0.5837481079101563,0.4724877319335936,0.5281179199218748,105.62358398437495
plain,0,saved,test_probe,6,0.1,0.7621461791992188,0.6493200073242187,0.7897979125976562,0.7195589599609373,143.91179199218743
plain,0,saved,test_probe,7,0.1,0.7621461791992188,0.42952520751953127,0.3750117797851562,0.40226849365234374,80.45369873046873
plain,0,saved,test_probe,8,0.1,0.7621461791992188,0.5580713500976562,0.6477028198242187,0.6028870849609376,120.5774169921875
plain,0,saved,test_probe,9,0.1,0.7621461791992188,0.5173977050781249,0.3918182983398437,0.4546080017089842,90.92160034179682
plain,0,saved,test_probe,10,0.1,0.7621461791992188,0.3820510864257811,0.5262005004882813,0.4541257934570313,90.82515869140624
plain,0,saved,test_probe,11,0.1,0.7621461791992188,0.5785406494140624,0.4756096801757812,0.5270751647949219,105.41503295898436
plain,0,saved,test_probe,12,0.1,0.7621461791992188,0.49954577636718756,0.6719921874999999,0.5857689819335936,117.1537963867187
plain,0,saved,test_probe,13,0.1,0.7621461791992188,0.41534100341796876,0.35397674560546877,0.38465887451171876,76.93177490234373
plain,0,saved,test_probe,14,0.1,0.7621461791992188,1.0937852172851563,0.4673623657226562,0.7805737915039062,156.1147583007812
plain,0,saved,test_probe,15,0.1,0.7621461791992188,0.6569448242187499,0.9408944702148436,0.7989196472167968,159.7839294433593
plain,0,saved,test_probe,16,0.1,0.7621461791992188,0.5731024780273437,0.8115273437499999,0.6923149108886719,138.46298217773435
plain,0,saved,test_probe,17,0.1,0.7621461791992188,0.77801708984375,0.5496400756835937,0.6638285827636718,132.76571655273435
plain,0,saved,test_probe,18,0.1,0.7621461791992188,0.5447445678710938,0.9461693725585938,0.7454569702148437,149.09139404296872
plain,0,saved,test_probe,19,0.1,0.7621461791992188,0.3434010620117187,0.6444052124023436,0.4939031372070313,98.78062744140624
plain,0,saved,test_probe,0,0.2,0.7621461791992188,2.049766906738281,2.4934553833007813,2.2716111450195315,113.58055725097655
plain,0,saved,test_probe,1,0.2,0.7621461791992188,3.3146748657226563,3.8523997192382815,3.583537292480469,179.1768646240234
plain,0,saved,test_probe,2,0.2,0.7621461791992188,2.0990869750976566,1.133760986328125,1.6164239807128908,80.82119903564453
plain,0,saved,test_probe,3,0.2,0.7621461791992188,7.960434875488282,2.631498107910156,5.295966491699219,264.7983245849609
plain,0,saved,test_probe,4,0.2,0.7621461791992188,1.818295227050781,1.3162272338867187,1.5672612304687499,78.36306152343748
plain,0,saved,test_probe,5,0.2,0.7621461791992188,3.5587415161132814,2.2950219116210935,2.9268817138671874,146.34408569335935
plain,0,saved,test_probe,6,0.2,0.7621461791992188,2.319491271972656,4.785626281738281,3.552558776855469,177.62793884277343
plain,0,saved,test_probe,7,0.2,0.7621461791992188,1.809196838378906,1.623760803222656,1.7164788208007813,85.82394104003905
plain,0,saved,test_probe,8,0.2,0.7621461791992188,3.2030982055664063,3.1146115112304686,3.1588548583984375,157.94274291992184
plain,0,saved,test_probe,9,0.2,0.7621461791992188,2.624857727050781,1.6409363403320312,2.132897033691406,106.64485168457027
plain,0,saved,test_probe,10,0.2,0.7621461791992188,1.9740607299804689,2.5189335327148434,2.246497131347656,112.32485656738278
plain,0,saved,test_probe,11,0.2,0.7621461791992188,2.744024475097656,1.9388018188476563,2.3414131469726565,117.0706573486328
plain,0,saved,test_probe,12,0.2,0.7621461791992188,1.8502266235351563,3.154642639160156,2.502434631347656,125.12173156738278
plain,0,saved,test_probe,13,0.2,0.7621461791992188,2.1613637084960935,1.8643494262695313,2.012856567382813,100.64282836914063
plain,0,saved,test_probe,14,0.2,0.7621461791992188,5.088181457519531,2.013656799316406,3.550919128417969,177.54595642089842
plain,0,saved,test_probe,15,0.2,0.7621461791992188,2.5858815307617187,5.991066223144531,4.288473876953125,214.4236938476562
plain,0,saved,test_probe,16,0.2,0.7621461791992188,3.2410269165039063,5.287231262207031,4.264129089355469,213.20645446777343
plain,0,saved,test_probe,17,0.2,0.7621461791992188,2.994796569824219,2.879794128417969,2.9372953491210936,146.86476745605464
plain,0,saved,test_probe,18,0.2,0.7621461791992188,2.3357147827148435,6.424636535644532,4.380175659179688,219.00878295898437
plain,0,saved,test_probe,19,0.2,0.7621461791992188,2.251906555175781,2.6123222045898435,2.4321143798828126,121.6057189941406
plain,0,saved,test_probe,0,0.25,0.7621461791992188,3.5552883911132813,3.9830759887695315,3.7691821899414064,120.613830078125
plain,0,saved,test_probe,1,0.25,0.7621461791992188,5.432187316894532,6.193600402832032,5.812893859863282,186.01260351562502
plain,0,saved,test_probe,2,0.25,0.7621461791992188,3.7663567504882813,1.711546691894531,2.7389517211914063,87.646455078125
plain,0,saved,test_probe,3,0.25,0.7621461791992188,13.946222961425782,4.2965003051757815,9.121361633300781,291.883572265625
plain,0,saved,test_probe,4,0.25,0.7621461791992188,3.376284240722656,2.123040344238281,2.749662292480469,87.98919335937501
plain,0,saved,test_probe,5,0.25,0.7621461791992188,5.737717834472656,3.764624328613281,4.751171081542969,152.037474609375
