kind,method,seed,grid,checkpoint_update,state_label,a_dir0,b_dir1,train_probe_ce,train_probe_acc,test_probe_ce,test_probe_acc
final,resolution_max_b1_gaussian_conv,3,21,11730,final,-0.024999999999999994,0.125,0.6413252868652344,0.79,0.7768803100585937,0.742
final,resolution_max_b1_gaussian_conv,3,21,11730,final,-0.024999999999999994,0.15000000000000002,0.7489090881347656,0.759,0.8766163635253906,0.706
final,resolution_max_b1_gaussian_conv,3,21,11730,final,-0.024999999999999994,0.17500000000000004,0.8660242919921874,0.724,0.9799193725585937,0.672
final,resolution_max_b1_gaussian_conv,3,21,11730,final,-0.024999999999999994,0.2,0.9936497802734375,0.687,1.09100439453125,0.633
final,resolution_max_b1_gaussian_conv,3,21,11730,final,-0.024999999999999994,0.22500000000000003,1.1298963623046876,0.639,1.2111495971679687,0.604
final,resolution_max_b1_gaussian_conv,3,21,11730,final,-0.024999999999999994,0.25,1.2719707641601563,0.591,1.3353499755859375,0.565
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.25,0.9255476684570313,0.687,1.0885362548828126,0.63
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.225,0.7915845947265625,0.725,0.9757674255371094,0.672
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.2,0.6804656982421875,0.761,0.874972412109375,0.706
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.175,0.5899161376953125,0.79,0.7865200500488281,0.735
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.15,0.5163768005371093,0.825,0.7172710876464844,0.755
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.125,0.45345098876953127,0.845,0.663841796875,0.763
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.09999999999999998,0.401781494140625,0.859,0.6213353271484375,0.785
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.07499999999999998,0.36139344787597655,0.878,0.588531494140625,0.81
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.04999999999999999,0.329223876953125,0.896,0.5624221801757813,0.825
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,-0.024999999999999994,0.3095404205322266,0.905,0.5451010437011719,0.826
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.0,0.3031758270263672,0.91,0.53676806640625,0.822
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.025000000000000022,0.3147557373046875,0.906,0.5372298889160156,0.817
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.050000000000000044,0.3462907104492188,0.893,0.5498343505859375,0.814
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.07500000000000001,0.397718994140625,0.87,0.5754322204589843,0.802
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.10000000000000003,0.47025079345703125,0.839,0.61858349609375,0.792
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.125,0.5606090087890625,0.807,0.6880059204101563,0.772
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.15000000000000002,0.6642909545898438,0.775,0.7806067810058593,0.733
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.17500000000000004,0.7799147644042969,0.75,0.8890668334960937,0.702
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.2,0.9082357177734375,0.707,1.0091712036132812,0.672
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.22500000000000003,1.0466115112304688,0.66,1.1354161987304687,0.625
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.0,0.25,1.193107177734375,0.62,1.265508544921875,0.582
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.25,0.9551806640625,0.677,1.1274100341796875,0.625
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.225,0.8230722961425782,0.719,1.0143475952148437,0.655
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.2,0.7105219116210938,0.754,0.9090481567382812,0.693
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.175,0.6196362915039062,0.791,0.8205938720703125,0.726
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.15,0.5465093688964844,0.815,0.7517667541503906,0.742
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.125,0.4861155242919922,0.838,0.69650439453125,0.76
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.09999999999999998,0.43541453552246095,0.852,0.6509739990234376,0.776
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.07499999999999998,0.3936363525390625,0.869,0.6145099792480468,0.793
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.04999999999999999,0.3604490051269531,0.881,0.5866757507324218,0.806
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,-0.024999999999999994,0.33391650390625,0.897,0.5658849487304688,0.819
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.0,0.3204530792236328,0.904,0.5515249633789062,0.826
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.025000000000000022,0.32233554077148435,0.902,0.5472345581054687,0.82
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.050000000000000044,0.33773988342285155,0.897,0.5534189453125,0.811
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.07500000000000001,0.37178392028808593,0.879,0.5691845092773438,0.8
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.10000000000000003,0.4257987976074219,0.859,0.5969371032714844,0.797
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.125,0.4977075958251953,0.838,0.6423603210449219,0.784
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.15000000000000002,0.5923272705078125,0.803,0.7136822814941406,0.755
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.17500000000000004,0.703275390625,0.766,0.8118229370117187,0.718
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.2,0.8285835876464843,0.728,0.9273747863769531,0.689
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.22500000000000003,0.9658369445800781,0.692,1.055852508544922,0.641
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.025000000000000022,0.25,1.1143988647460938,0.63,1.1925745849609375,0.599
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.25,0.9955808410644531,0.668,1.1712255249023438,0.623
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.225,0.8628686218261719,0.705,1.0520102844238282,0.653
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.2,0.7500070495605469,0.748,0.94871533203125,0.682
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.175,0.6594886169433594,0.776,0.8640657958984375,0.703
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.15,0.58684814453125,0.805,0.794742431640625,0.727
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.125,0.5271355590820312,0.824,0.7365172729492188,0.746
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.09999999999999998,0.4780171966552734,0.84,0.6886599426269531,0.767
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.07499999999999998,0.4361213531494141,0.857,0.6505228576660156,0.777
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.04999999999999999,0.4037233581542969,0.866,0.6226413879394531,0.79
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,-0.024999999999999994,0.3801412048339844,0.875,0.6005496215820313,0.802
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.0,0.36592332458496096,0.882,0.5841742858886719,0.808
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.025000000000000022,0.3595613250732422,0.886,0.5753041381835937,0.81
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.050000000000000044,0.3663406677246094,0.891,0.5763233337402344,0.808
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.07500000000000001,0.3879014892578125,0.877,0.585408203125,0.801
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.10000000000000003,0.4235180358886719,0.861,0.6052185668945312,0.791
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.125,0.47626434326171874,0.838,0.64100341796875,0.783
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.15000000000000002,0.5481504211425782,0.824,0.6954971923828125,0.763
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.17500000000000004,0.64075341796875,0.789,0.769719970703125,0.742
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.2,0.7558291320800781,0.75,0.8664815673828125,0.704
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.22500000000000003,0.8865513305664062,0.713,0.9869895629882812,0.657
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.050000000000000044,0.25,1.0368140869140625,0.656,1.1252620849609376,0.616
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.25,1.048902099609375,0.659,1.22289501953125,0.613
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.225,0.9127185668945312,0.699,1.1051287231445313,0.641
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.2,0.8018501281738282,0.736,1.0013511352539062,0.666
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.175,0.7119725952148438,0.766,0.9183653564453125,0.695
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.15,0.6391333618164062,0.786,0.8490426330566406,0.719
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.125,0.5785794982910156,0.81,0.7912567138671875,0.735
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.09999999999999998,0.5289986267089843,0.828,0.7433841552734375,0.748
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.07499999999999998,0.48749203491210935,0.84,0.703094482421875,0.77
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.04999999999999999,0.4550818176269531,0.849,0.6727877502441406,0.777
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,-0.024999999999999994,0.4316349639892578,0.86,0.6492682495117188,0.783
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.0,0.4199402008056641,0.869,0.6312005615234375,0.789
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.025000000000000022,0.41608642578125,0.871,0.623938232421875,0.794
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.050000000000000044,0.4185186004638672,0.875,0.6246668701171875,0.794
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.07500000000000001,0.4323369903564453,0.866,0.630133056640625,0.79
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.10000000000000003,0.4605181579589844,0.85,0.6440665283203125,0.787
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.125,0.4987915344238281,0.842,0.6695881958007812,0.779
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.15000000000000002,0.5514942321777344,0.82,0.7107433471679687,0.756
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.17500000000000004,0.6217480163574218,0.8,0.7716667175292968,0.743
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.2,0.7141032409667969,0.762,0.8543158264160157,0.704
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.22500000000000003,0.8311089172363281,0.727,0.9571210327148437,0.665
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.07500000000000001,0.25,0.9680504150390625,0.682,1.079038299560547,0.628
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.25,1.1170801391601564,0.639,1.2851502075195314,0.585
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.225,0.9795792846679687,0.681,1.1709105224609375,0.616
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.2,0.8668656921386719,0.715,1.0707305908203124,0.647
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.175,0.7758524475097657,0.751,0.9867614135742188,0.68
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.15,0.7007341613769531,0.769,0.9165046081542969,0.7
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.125,0.6394542846679687,0.791,0.8582992248535156,0.714
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.09999999999999998,0.5890234375,0.805,0.8090028991699219,0.731
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.07499999999999998,0.5484271850585938,0.818,0.7682874755859375,0.752
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.04999999999999999,0.5151551513671875,0.829,0.7358963623046875,0.753
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,-0.024999999999999994,0.49295018005371094,0.839,0.7123268432617188,0.765
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.0,0.48382833862304686,0.843,0.6985165710449219,0.769
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.025000000000000022,0.48188090515136717,0.854,0.6928226928710938,0.773
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.050000000000000044,0.4851011505126953,0.852,0.6939073486328124,0.775
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.07500000000000001,0.49586445617675784,0.84,0.6987443237304688,0.769
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.10000000000000003,0.5179862976074219,0.834,0.7090418701171874,0.77
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.125,0.5514535217285156,0.817,0.7300704956054688,0.753
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.15000000000000002,0.5966904296875,0.8,0.764334228515625,0.735
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.17500000000000004,0.6539107971191406,0.786,0.8125364379882812,0.715
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.2,0.7264896240234375,0.757,0.8793157043457032,0.696
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.22500000000000003,0.8216933288574219,0.727,0.9636107482910157,0.665
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.10000000000000003,0.25,0.9365014953613281,0.684,1.069774658203125,0.63
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.25,1.1974764404296876,0.614,1.355716064453125,0.579
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.225,1.0590515747070313,0.65,1.2429921264648438,0.604
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.2,0.9459855041503906,0.691,1.1460361938476562,0.621
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.175,0.8514088439941406,0.727,1.0620520629882813,0.651
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.15,0.7725810241699219,0.747,0.9921692199707032,0.68
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.125,0.7088897705078125,0.769,0.9326828918457031,0.697
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.09999999999999998,0.6586832275390625,0.78,0.8834196472167969,0.708
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.07499999999999998,0.6181311340332031,0.796,0.8423283081054688,0.72
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.04999999999999999,0.5879052734375,0.794,0.8102422485351563,0.732
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,-0.024999999999999994,0.5683123779296875,0.809,0.7891205749511718,0.733
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.0,0.5614642333984375,0.817,0.7779447021484375,0.744
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.025000000000000022,0.5601997680664063,0.821,0.7743624877929688,0.749
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.050000000000000044,0.561571533203125,0.819,0.7755662841796875,0.75
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.07500000000000001,0.5714780883789062,0.82,0.7802562561035157,0.748
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.10000000000000003,0.5909485473632813,0.816,0.7927231750488282,0.738
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.125,0.6212947998046875,0.8,0.8133727111816407,0.725
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.15000000000000002,0.6620792236328125,0.783,0.84060791015625,0.71
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.17500000000000004,0.7146634521484375,0.751,0.8819264221191406,0.693
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.2,0.7800279541015624,0.725,0.9416726989746094,0.674
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.22500000000000003,0.8601021423339844,0.71,1.0158591918945312,0.64
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.125,0.25,0.961,0.674,1.1059052734375,0.606
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.15000000000000002,-0.25,1.29236767578125,0.587,1.4356673583984374,0.557
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.15000000000000002,-0.225,1.1534698486328125,0.628,1.3240133666992187,0.585
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.15000000000000002,-0.2,1.0353043212890625,0.665,1.2287156982421874,0.613
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.15000000000000002,-0.175,0.9359555969238281,0.702,1.1463067626953125,0.627
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.15000000000000002,-0.15,0.8547576904296875,0.729,1.0759974975585938,0.652
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.15000000000000002,-0.125,0.7905943603515625,0.749,1.0149304809570312,0.666
final,resolution_max_b1_gaussian_conv,3,21,11730,final,0.15000000000000002,-0.09999999999999998,0.7408198852539063,0.762,0.9656641235351563,0.68
