method,seed,policy,split,direction,amplitude,S_f32,S_f64,diff,L0_diff,suspicious,C_f32,C_f64
gaussian_postrelu,3,recalibrated,train_probe,1,0.01,0.002740203857421908,0.0027402494540759714,-4.559665406356217e-08,5.803662278536237e-08,False,54.804077148438154,54.80498908151942
gaussian_postrelu,3,recalibrated,train_probe,1,0.02,0.012248886108398471,0.012248963353950482,-7.724555201038541e-08,5.803662278536237e-08,False,61.24443054199235,61.244816769752404
gaussian_postrelu,3,recalibrated,train_probe,1,0.05,0.08517848968505859,0.08517850354876444,-1.3863705849992414e-08,5.803662278536237e-08,False,68.14279174804686,68.14280283901154
gaussian_postrelu,3,recalibrated,test_probe,0,0.005,0.001248947143554724,0.0012490371209035178,-8.997734879390151e-08,6.976766431243675e-08,False,99.91577148437791,99.92296967228143
gaussian_postrelu,3,recalibrated,test_probe,0,0.01,0.004252075195312566,0.004252126721645544,-5.152633297811349e-08,6.976766431243675e-08,False,85.04150390625131,85.04253443291087
gaussian_postrelu,3,recalibrated,test_probe,0,0.02,0.020592559814453182,0.02059259531198354,-3.549753035958503e-08,6.976766431243675e-08,False,102.96279907226591,102.9629765599177
gaussian_postrelu,3,recalibrated,test_probe,0,0.05,0.14935278320312506,0.14935287059501223,-8.739188717132862e-08,6.976766431243675e-08,False,119.48222656250003,119.48229647600976
gaussian_postrelu,3,recalibrated,test_probe,1,0.005,0.0005770263671875941,0.0005770138247678247,1.25424197694457e-08,6.976766431243675e-08,False,46.16210937500753,46.161105981425976
gaussian_postrelu,3,recalibrated,test_probe,1,0.01,0.00196598815917981,0.0019661101257267832,-1.2196654697316234e-07,6.976766431243675e-08,False,39.3197631835962,39.32220251453566
gaussian_postrelu,3,recalibrated,test_probe,1,0.02,0.008593887329101602,0.008593924601312919,-3.7272211317329607e-08,6.976766431243675e-08,False,42.969436645508004,42.96962300656459
gaussian_postrelu,3,recalibrated,test_probe,1,0.05,0.06931616210937497,0.06931625061436986,-8.850499488843866e-08,6.976766431243675e-08,False,55.45292968749996,55.45300049149587
gaussian_postrelu,3,centre_frozen,train_probe,0,0.005,0.0028400230407714666,0.002840072912708269,-4.987193680250357e-08,2.5660940983218694e-08,False,227.20184326171733,227.20583301666153
gaussian_postrelu,3,centre_frozen,train_probe,0,0.01,0.011399406433105497,0.011399452982698344,-4.6549592847000554e-08,2.5660940983218694e-08,False,227.98812866210992,227.98905965396688
gaussian_postrelu,3,centre_frozen,train_probe,0,0.02,0.05445433807373046,0.0544544258672906,-8.779356014398942e-08,2.5660940983218694e-08,False,272.2716903686523,272.272129336453
gaussian_postrelu,3,centre_frozen,train_probe,0,0.05,0.37200910949707033,0.37200910775831736,1.7387529749335329e-09,2.5660940983218694e-08,False,297.6072875976562,297.60728620665384
gaussian_postrelu,3,centre_frozen,train_probe,1,0.005,0.0012559280395507688,0.0012559486576664836,-2.0618115714743368e-08,2.5660940983218694e-08,False,100.4742431640615,100.47589261331868
gaussian_postrelu,3,centre_frozen,train_probe,1,0.01,0.0048874816894531325,0.004887533827088897,-5.213763576428221e-08,2.5660940983218694e-08,False,97.74963378906264,97.75067654177793
gaussian_postrelu,3,centre_frozen,train_probe,1,0.02,0.02076482391357426,0.020764882362650672,-5.844907641217034e-08,2.5660940983218694e-08,False,103.82411956787129,103.82441181325335
gaussian_postrelu,3,centre_frozen,train_probe,1,0.05,0.14632294464111328,0.1463230194945948,-7.485348152425075e-08,2.5660940983218694e-08,False,117.0583557128906,117.05841559567583
gaussian_postrelu,3,centre_frozen,test_probe,0,0.005,0.0028180084228516256,0.002818044228571681,-3.580572005557059e-08,4.978290801815888e-08,False,225.44067382813003,225.4435382857345
gaussian_postrelu,3,centre_frozen,test_probe,0,0.01,0.010514953613281253,0.010514971790889893,-1.817760864053497e-08,4.978290801815888e-08,False,210.29907226562506,210.29943581779784
gaussian_postrelu,3,centre_frozen,test_probe,0,0.02,0.048282852172851554,0.04828287552667798,-2.335382642826289e-08,4.978290801815888e-08,False,241.41426086425776,241.4143776333899
gaussian_postrelu,3,centre_frozen,test_probe,0,0.05,0.3304162139892579,0.33041616658195916,4.740729875329919e-08,4.978290801815888e-08,False,264.3329711914063,264.33293326556725
gaussian_postrelu,3,centre_frozen,test_probe,1,0.005,0.0011701812744141504,0.0011702682637780848,-8.69893639343644e-08,4.978290801815888e-08,False,93.61450195313203,93.62146110224678
gaussian_postrelu,3,centre_frozen,test_probe,1,0.01,0.004119491577148526,0.004119561585700815,-7.000855228866953e-08,4.978290801815888e-08,False,82.38983154297053,82.3912317140163
gaussian_postrelu,3,centre_frozen,test_probe,1,0.02,0.017226165771484392,0.017226194559805785,-2.8788321393413696e-08,4.978290801815888e-08,False,86.13082885742196,86.13097279902892
gaussian_postrelu,3,centre_frozen,test_probe,1,0.05,0.1283841552734375,0.12838427382699402,-1.1855355652734545e-07,4.978290801815888e-08,False,102.70732421874997,102.7074190615952
gaussian_postrelu,4,saved,train_probe,0,0.005,0.0016644630432128826,0.0016644769212609822,-1.387804809960258e-08,-2.1416789452999296e-09,False,133.1570434570306,133.1581537008786
gaussian_postrelu,4,saved,train_probe,0,0.01,0.007034523010253924,0.007034616096556312,-9.30863023884676e-08,-2.1416789452999296e-09,False,140.69046020507847,140.69232193112623
gaussian_postrelu,4,saved,train_probe,0,0.02,0.030699104309082015,0.03069914379915628,-3.9490074266179676e-08,-2.1416789452999296e-09,False,153.49552154541007,153.4957189957814
gaussian_postrelu,4,saved,train_probe,0,0.05,0.21192339324951176,0.2119234559706708,-6.272115904426556e-08,-2.1416789452999296e-09,False,169.53871459960936,169.53876477653662
gaussian_postrelu,4,saved,train_probe,1,0.005,0.0014725074768066615,0.001472588636576344,-8.115976968259275e-08,-2.1416789452999296e-09,False,117.80059814453291,117.80709092610752
gaussian_postrelu,4,saved,train_probe,1,0.01,0.005906337738037115,0.005906360799124377,-2.306108726202183e-08,-2.1416789452999296e-09,False,118.1267547607423,118.12721598248754
gaussian_postrelu,4,saved,train_probe,1,0.02,0.026571556091308624,0.026571519989658454,3.610165016931788e-08,-2.1416789452999296e-09,False,132.8577804565431,132.85759994829226
gaussian_postrelu,4,saved,train_probe,1,0.05,0.20460817718505858,0.20460821062706636,-3.344200777410933e-08,-2.1416789452999296e-09,False,163.68654174804684,163.68656850165306
gaussian_postrelu,4,saved,test_probe,0,0.005,0.0012733764648437118,0.0012734080436784811,-3.157883476934131e-08,8.430401188253e-08,False,101.87011718749694,101.87264349427849
gaussian_postrelu,4,saved,test_probe,0,0.01,0.005121673583984299,0.005121751385258944,-7.780127464496189e-08,8.430401188253e-08,False,102.43347167968597,102.43502770517887
gaussian_postrelu,4,saved,test_probe,0,0.02,0.020130966186523436,0.020131055630994488,-8.944447105196929e-08,8.430401188253e-08,False,100.65483093261717,100.65527815497244
gaussian_postrelu,4,saved,test_probe,0,0.05,0.1512796325683594,0.1512797566309393,-1.2406257987596092e-07,8.430401188253e-08,False,121.02370605468751,121.0238053047514
gaussian_postrelu,4,saved,test_probe,1,0.005,0.0015165863037109872,0.0015165575066979908,2.879701299640658e-08,8.430401188253e-08,False,121.32690429687898,121.32460053583927
gaussian_postrelu,4,saved,test_probe,1,0.01,0.005627624511718721,0.005627679279424869,-5.476770614798454e-08,8.430401188253e-08,False,112.5524902343744,112.55358558849737
gaussian_postrelu,4,saved,test_probe,1,0.02,0.020082870483398407,0.020082820641491472,4.9841906935021996e-08,8.430401188253e-08,False,100.41435241699203,100.41410320745736
gaussian_postrelu,4,saved,test_probe,1,0.05,0.15260227966308593,0.15260252552589104,-2.458628051149603e-07,8.430401188253e-08,False,122.08182373046871,122.08202042071281
gaussian_postrelu,4,recalibrated,train_probe,0,0.005,0.0009181442260742245,0.0009179636545425529,1.8057153167161388e-07,-1.4819324045678428e-07,False,73.45153808593795,73.43709236340423
gaussian_postrelu,4,recalibrated,train_probe,0,0.01,0.0040646362304687655,0.004064529888577084,1.0634189168134967e-07,-1.4819324045678428e-07,False,81.29272460937531,81.29059777154168
gaussian_postrelu,4,recalibrated,train_probe,0,0.02,0.018650596618652315,0.018650444414162193,1.5220449012254278e-07,-1.4819324045678428e-07,False,93.25298309326158,93.25222207081096
gaussian_postrelu,4,recalibrated,train_probe,0,0.05,0.12697708892822268,0.12697697722680834,1.117014143403594e-07,-1.4819324045678428e-07,False,101.58167114257813,101.58158178144666
gaussian_postrelu,4,recalibrated,train_probe,1,0.005,0.0008400611877441566,0.0008399166829741733,1.445047699832891e-07,-1.4819324045678428e-07,False,67.20489501953253,67.19333463793386
gaussian_postrelu,4,recalibrated,train_probe,1,0.01,0.003405025482177748,0.003404815278472917,2.1020370483126882e-07,-1.4819324045678428e-07,False,68.10050964355496,68.09630556945834
gaussian_postrelu,4,recalibrated,train_probe,1,0.02,0.01645581817626951,0.01645564897503382,1.6920123568908707e-07,-1.4819324045678428e-07,False,82.27909088134754,82.2782448751691
gaussian_postrelu,4,recalibrated,train_probe,1,0.05,0.11718107604980471,0.11718100119706276,7.48527419491829e-08,-1.4819324045678428e-07,False,93.74486083984375,93.74480095765018
gaussian_postrelu,4,recalibrated,test_probe,0,0.005,0.0007308197021483887,0.00073076124586402,5.845628436862427e-08,-4.254547136817166e-08,False,58.46557617187109,58.4608996691216
gaussian_postrelu,4,recalibrated,test_probe,0,0.01,0.002842941284179723,0.0028429310787213558,1.0205458367273934e-08,-4.254547136817166e-08,False,56.85882568359446,56.85862157442711
gaussian_postrelu,4,recalibrated,test_probe,0,0.02,0.011139236450195322,0.011139214756969884,2.169322543821295e-08,-4.254547136817166e-08,False,55.696182250976605,55.69607378484942
gaussian_postrelu,4,recalibrated,test_probe,0,0.05,0.08535729980468754,0.08535724344308981,5.6361597722265344e-08,-4.254547136817166e-08,False,68.28583984375001,68.28579475447184
gaussian_postrelu,4,recalibrated,test_probe,1,0.005,0.0010067749023437988,0.0010066597101209274,1.1519222287148523e-07,-4.254547136817166e-08,False,80.54199218750391,80.53277680967419
gaussian_postrelu,4,recalibrated,test_probe,1,0.01,0.0034283599853516256,0.0034282575038758756,1.0248147574998256e-07,-4.254547136817166e-08,False,68.56719970703251,68.56515007751752
gaussian_postrelu,4,recalibrated,test_probe,1,0.02,0.011259292602539106,0.011259231841188266,6.076135083965539e-08,-4.254547136817166e-08,False,56.296463012695526,56.29615920594133
gaussian_postrelu,4,recalibrated,test_probe,1,0.05,0.0794775390625001,0.07947763058192692,-9.151942681473457e-08,-4.254547136817166e-08,False,63.58203125000007,63.58210446554152
gaussian_postrelu,4,centre_frozen,train_probe,0,0.005,0.0017154045104980087,0.0017152681452892171,1.3636520879156677e-07,-1.5219823978895874e-07,False,137.23236083984068,137.22145162313737
gaussian_postrelu,4,centre_frozen,train_probe,0,0.01,0.007122863769531251,0.007122727749087732,1.360204435196799e-07,-1.5219823978895874e-07,False,142.45727539062503,142.45455498175463
gaussian_postrelu,4,centre_frozen,train_probe,0,0.02,0.030903854370117223,0.030903805717397148,4.865272007492649e-08,-1.5219823978895874e-07,False,154.5192718505861,154.51902858698574
gaussian_postrelu,4,centre_frozen,train_probe,0,0.05,0.21305841064453124,0.21305832191957275,8.872495849132633e-08,-1.5219823978895874e-07,False,170.44672851562495,170.44665753565818
gaussian_postrelu,4,centre_frozen,train_probe,1,0.005,0.0015620651245117356,0.0015619463970235614,1.1872748817420842e-07,-1.5219823978895874e-07,False,124.96520996093885,124.95571176188491
gaussian_postrelu,4,centre_frozen,train_probe,1,0.01,0.006274345397949244,0.006274243670415958,1.0172753328596684e-07,-1.5219823978895874e-07,False,125.48690795898487,125.48487340831915
gaussian_postrelu,4,centre_frozen,train_probe,1,0.02,0.02716350173950194,0.027163318309562978,1.834299389602556e-07,-1.5219823978895874e-07,False,135.81750869750968,135.81659154781488
gaussian_postrelu,4,centre_frozen,train_probe,1,0.05,0.21028472900390627,0.21028459475261863,1.3425128764232852e-07,-1.5219823978895874e-07,False,168.22778320312497,168.22767580209486
gaussian_postrelu,4,centre_frozen,test_probe,0,0.005,0.0012865142822265918,0.00128644402342315,7.02588034418028e-08,-3.7887210035947305e-08,False,102.92114257812734,102.915521873852
gaussian_postrelu,4,centre_frozen,test_probe,0,0.01,0.0050785675048828915,0.005078505683161261,6.182172163082811e-08,-3.7887210035947305e-08,False,101.57135009765783,101.57011366322521
gaussian_postrelu,4,centre_frozen,test_probe,0,0.02,0.02073986816406259,0.020739866155949138,2.0081134533000977e-09,-3.7887210035947305e-08,False,103.69934082031295,103.69933077974568
gaussian_postrelu,4,centre_frozen,test_probe,0,0.05,0.1521985473632813,0.15219849793975082,4.942353049042225e-08,-3.7887210035947305e-08,False,121.75883789062503,121.75879835180064
gaussian_postrelu,4,centre_frozen,test_probe,1,0.005,0.0016554565429688362,0.0016553762949514939,8.024801734229925e-08,-3.7887210035947305e-08,False,132.43652343750688,132.4301035961195
gaussian_postrelu,4,centre_frozen,test_probe,1,0.01,0.005625564575195363,0.0056255710050431285,-6.429847765332397e-09,-3.7887210035947305e-08,False,112.51129150390726,112.51142010086257
gaussian_postrelu,4,centre_frozen,test_probe,1,0.02,0.020776840209960956,0.020776838371672324,1.8382886324275205e-09,-3.7887210035947305e-08,False,103.88420104980477,103.88419185836162
gaussian_postrelu,4,centre_frozen,test_probe,1,0.05,0.15678494262695308,0.15678495252381697,-9.896863883973595e-09,-3.7887210035947305e-08,False,125.42795410156245,125.42796201905355
resolution_max_b1_gaussian_conv,0,saved,train_probe,0,0.005,0.0006776580810546884,0.0006776793392435088,-2.1258188820372226e-08,3.749758059612418e-08,False,54.21264648437507,54.2143471394807
resolution_max_b1_gaussian_conv,0,saved,train_probe,0,0.01,0.002706687927246043,0.0027067572817990326,-6.935455298950899e-08,3.749758059612418e-08,False,54.13375854492086,54.13514563598065
resolution_max_b1_gaussian_conv,0,saved,train_probe,0,0.02,0.010754516601562458,0.01075454605249515,-2.945093269257626e-08,3.749758059612418e-08,False,53.77258300781229,53.772730262475754
resolution_max_b1_gaussian_conv,0,saved,train_probe,0,0.05,0.0661622543334961,0.06616233667125138,-8.233775528054821e-08,3.749758059612418e-08,False,52.92980346679687,52.929869337001094
resolution_max_b1_gaussian_conv,0,saved,train_probe,1,0.005,0.0006055984497069788,0.0006056414419592371,-4.2992252258233776e-08,3.749758059612418e-08,False,48.44787597655831,48.45131535673897
resolution_max_b1_gaussian_conv,0,saved,train_probe,1,0.01,0.0026408386230468706,0.0026408904153011337,-5.179225426310552e-08,3.749758059612418e-08,False,52.81677246093741,52.81780830602267
resolution_max_b1_gaussian_conv,0,saved,train_probe,1,0.02,0.01068563079833984,0.010685666965441043,-3.6167101202799756e-08,3.749758059612418e-08,False,53.4281539916992,53.42833482720521
resolution_max_b1_gaussian_conv,0,saved,train_probe,1,0.05,0.06943389892578122,0.06943393767182848,-3.874604725950803e-08,3.749758059612418e-08,False,55.547119140624964,55.54715013746277
resolution_max_b1_gaussian_conv,0,saved,test_probe,0,0.005,0.0005249252319334818,0.0005250457471157599,-1.2051518227806923e-07,9.346073737148686e-08,False,41.99401855467855,42.00365976926079
resolution_max_b1_gaussian_conv,0,saved,test_probe,0,0.01,0.0020378112792969194,0.002037973595309328,-1.6231601240868088e-07,9.346073737148686e-08,False,40.75622558593839,40.75947190618656
resolution_max_b1_gaussian_conv,0,saved,test_probe,0,0.02,0.008283218383789093,0.008283202140392465,1.6243396627757534e-08,9.346073737148686e-08,False,41.41609191894546,41.41601070196232
resolution_max_b1_gaussian_conv,0,saved,test_probe,0,0.05,0.05376332092285152,0.053763391794010795,-7.087115927451038e-08,9.346073737148686e-08,False,43.010656738281206,43.01071343520863
resolution_max_b1_gaussian_conv,0,saved,test_probe,1,0.005,0.0005761718749999201,0.0005762261696946602,-5.429469474016457e-08,9.346073737148686e-08,False,46.093749999993605,46.09809357557282
resolution_max_b1_gaussian_conv,0,saved,test_probe,1,0.01,0.002473121643066456,0.0024731808515745524,-5.920850809637557e-08,9.346073737148686e-08,False,49.46243286132912,49.46361703149105
resolution_max_b1_gaussian_conv,0,saved,test_probe,1,0.02,0.010294235229492132,0.01029428489738382,-4.966789168836527e-08,9.346073737148686e-08,False,51.47117614746066,51.471424486919105
resolution_max_b1_gaussian_conv,0,saved,test_probe,1,0.05,0.06735595703124997,0.06735602677907249,-6.974782251756295e-08,9.346073737148686e-08,False,53.884765624999964,53.88482142325798
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0,0.005,0.0003862304687499707,0.0003862282160549957,2.252694975002356e-09,8.982258881129468e-09,False,30.898437499997655,30.898257284399655
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0,0.01,0.0014302368164062496,0.00143027258846945,-3.577206320048987e-08,8.982258881129468e-09,False,28.60473632812499,28.605451769389
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0,0.02,0.005193824768066402,0.005193795689961089,2.907810531249666e-08,8.982258881129468e-09,False,25.969123840332006,25.968978449805444
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0,0.05,0.030295951843261726,0.03029599222257412,-4.0379312393756805e-08,8.982258881129468e-09,False,24.236761474609377,24.23679377805929
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,1,0.005,0.00021272277832029562,0.00021276875049341948,-4.597217312385382e-08,8.982258881129468e-09,False,17.01782226562365,17.02150003947356
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,1,0.01,0.0009030990600585875,0.0009030798224952674,1.9237563320118056e-08,8.982258881129468e-09,False,18.06198120117175,18.06159644990535
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,1,0.02,0.0034830093383789174,0.0034830581671929095,-4.882881399215222e-08,8.982258881129468e-09,False,17.415046691894585,17.415290835964548
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,1,0.05,0.020446014404296886,0.02044603153972152,-1.7135424634773244e-08,8.982258881129468e-09,False,16.356811523437507,16.356825231777215
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0,0.005,0.00021199035644536846,0.00021195023797604406,4.011846932439056e-08,-4.8477725833606655e-08,False,16.959228515629476,16.956019038083525
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0,0.01,0.0009497528076172213,0.0009497131199051045,3.9687712116709406e-08,-4.8477725833606655e-08,False,18.995056152344425,18.99426239810209
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0,0.02,0.003885841369628995,0.003885859766744826,-1.839711583073722e-08,-4.8477725833606655e-08,False,19.429206848144975,19.42929883372413
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0,0.05,0.021380065917968816,0.021380001956898043,6.396107077311086e-08,-4.8477725833606655e-08,False,17.10405273437505,17.10400156551843
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,1,0.005,0.00012956237792971503,0.00012948805109969097,7.432683002406293e-08,-4.8477725833606655e-08,False,10.364990234377203,10.359044087975278
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,1,0.01,0.0006273422241210858,0.000627326022918373,1.6201202712728957e-08,-4.8477725833606655e-08,False,12.546844482421715,12.54652045836746
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,1,0.02,0.0023034744262695472,0.0023033775537797396,9.687248980760899e-08,-4.8477725833606655e-08,False,11.517372131347736,11.516887768898698
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,1,0.05,0.013048309326171958,0.01304826195717057,4.736900138802014e-08,-4.8477725833606655e-08,False,10.438647460937565,10.438609565736455
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0,0.005,0.000749946594238271,0.000749964426759786,-1.783252151499326e-08,4.7581774076377314e-09,False,59.99572753906168,59.99715414078288
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0,0.01,0.002772018432617207,0.0027720169248141024,1.5078031045945295e-09,4.7581774076377314e-09,False,55.44036865234414,55.440338496282045
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0,0.02,0.010975967407226561,0.01097597681187934,-9.40465277876612e-09,4.7581774076377314e-09,False,54.879837036132805,54.879884059396694
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0,0.05,0.06550003051757813,0.0655001081966678,-7.767908966060943e-08,4.7581774076377314e-09,False,52.4000244140625,52.40008655733423
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,1,0.005,0.0006209335327148624,0.0006209992956333066,-6.576291844417881e-08,4.7581774076377314e-09,False,49.67468261718899,49.679943650664526
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,1,0.01,0.002547325134277356,0.0025473568632639054,-3.1728986549239835e-08,4.7581774076377314e-09,False,50.946502685547124,50.94713726527811
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,1,0.02,0.010485198974609422,0.010485193382993307,5.59161611457526e-09,4.7581774076377314e-09,False,52.42599487304711,52.42596691496654
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,1,0.05,0.06902959442138673,0.06902957014859734,2.427278938954558e-08,4.7581774076377314e-09,False,55.22367553710937,55.22365611887786
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0,0.005,0.0005232772827148402,0.0005232401252911467,3.7157423693479075e-08,-3.3948687638840624e-08,False,41.862182617187216,41.85921002329174
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0,0.01,0.0021464843750000906,0.002146439078970719,4.529602937175525e-08,-3.3948687638840624e-08,False,42.92968750000181,42.92878157941438
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0,0.02,0.008347145080566443,0.008347136593215287,8.487351155217482e-09,-3.3948687638840624e-08,False,41.73572540283221,41.73568296607643
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0,0.05,0.052957885742187516,0.05295787651810269,9.224084829284607e-09,-3.3948687638840624e-08,False,42.366308593750006,42.36630121448214
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,1,0.005,0.0005397338867187962,0.0005396664655910044,6.74211277917891e-08,-3.3948687638840624e-08,False,43.178710937503695,43.17331724728035
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,1,0.01,0.0024071807861327787,0.002407141222045772,3.9564087006560555e-08,-3.3948687638840624e-08,False,48.143615722655575,48.14282444091544
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,1,0.02,0.010267242431640677,0.010267196822683067,4.560895761063222e-08,-3.3948687638840624e-08,False,51.33621215820339,51.33598411341533
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,1,0.05,0.06724446105957038,0.06724442479643078,3.6263139602255023e-08,-3.3948687638840624e-08,False,53.7955688476563,53.79553983714462
resolution_max_b1_gaussian_conv,1,saved,train_probe,0,0.005,0.0009665908813476509,0.0009666440383965802,-5.315704892927542e-08,6.94602368955799e-08,False,77.32727050781207,77.33152307172641
resolution_max_b1_gaussian_conv,1,saved,train_probe,0,0.01,0.0036777954101562815,0.003677907768610489,-1.1235845420731749e-07,6.94602368955799e-08,False,73.55590820312563,73.55815537220977
resolution_max_b1_gaussian_conv,1,saved,train_probe,0,0.02,0.014364547729492194,0.014364590210226236,-4.2480734041561163e-08,6.94602368955799e-08,False,71.82273864746097,71.82295105113117
resolution_max_b1_gaussian_conv,1,saved,train_probe,0,0.05,0.09159172058105464,0.0915918269230333,-1.0634197866732364e-07,6.94602368955799e-08,False,73.2733764648437,73.27346153842663
resolution_max_b1_gaussian_conv,1,saved,train_probe,1,0.005,0.0012228088378906654,0.0012228560296250746,-4.719173440914659e-08,6.94602368955799e-08,False,97.82470703125323,97.82848237000596
resolution_max_b1_gaussian_conv,1,saved,train_probe,1,0.01,0.0049724655151366925,0.00497252338715698,-5.7872020287064174e-08,6.94602368955799e-08,False,99.44931030273385,99.45046774313958
resolution_max_b1_gaussian_conv,1,saved,train_probe,1,0.02,0.02048515319824218,0.020485257632723852,-1.0443448167363201e-07,6.94602368955799e-08,False,102.4257659912109,102.42628816361926
resolution_max_b1_gaussian_conv,1,saved,train_probe,1,0.05,0.13582769012451174,0.13582773244139595,-4.2316884218962514e-08,6.94602368955799e-08,False,108.66215209960937,108.66218595311675
resolution_max_b1_gaussian_conv,1,saved,test_probe,0,0.005,0.0007434692382812802,0.0007435085759074367,-3.933762615648817e-08,6.93568122933641e-08,False,59.477539062502416,59.480686072594935
resolution_max_b1_gaussian_conv,1,saved,test_probe,0,0.01,0.0029913635253905335,0.002991422262240473,-5.8736849939400315e-08,6.93568122933641e-08,False,59.82727050781067,59.82844524480946
resolution_max_b1_gaussian_conv,1,saved,test_probe,0,0.02,0.01169902038574211,0.011699097838101857,-7.745235974798703e-08,6.93568122933641e-08,False,58.49510192871055,58.49548919050928
resolution_max_b1_gaussian_conv,1,saved,test_probe,0,0.05,0.07875398254394528,0.07875405887879627,-7.633485099578508e-08,6.93568122933641e-08,False,63.00318603515621,63.003247103037005
resolution_max_b1_gaussian_conv,1,saved,test_probe,1,0.005,0.0011693878173828498,0.0011694308130432152,-4.299566036536362e-08,6.93568122933641e-08,False,93.55102539062798,93.55446504345721
resolution_max_b1_gaussian_conv,1,saved,test_probe,1,0.01,0.004694610595703086,0.004694663870480675,-5.3274777589429334e-08,6.93568122933641e-08,False,93.89221191406172,93.8932774096135
resolution_max_b1_gaussian_conv,1,saved,test_probe,1,0.02,0.01936343383789052,0.019363506591291157,-7.275340063728208e-08,6.93568122933641e-08,False,96.8171691894526,96.81753295645578
resolution_max_b1_gaussian_conv,1,saved,test_probe,1,0.05,0.12595359802246087,0.12595362416653422,-2.61440733506646e-08,6.93568122933641e-08,False,100.76287841796868,100.76289933322735
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0,0.005,0.0002465972900390634,0.0002465988550800491,-1.5650409856959868e-09,-9.507731490998594e-09,False,19.72778320312507,19.727908406403927
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0,0.01,0.0011357955932617125,0.0011358015002012056,-5.9069394930943986e-09,-9.507731490998594e-09,False,22.71591186523425,22.716030004024113
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0,0.02,0.004510360717773443,0.0045103801454676185,-1.942769417562218e-08,-9.507731490998594e-09,False,22.551803588867212,22.55190072733809
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0,0.05,0.027531478881835936,0.027531468754653066,1.0127182870078855e-08,-9.507731490998594e-09,False,22.025183105468745,22.02517500372245
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,1,0.005,0.000316619873046875,0.0003166049929749226,1.4880071952383389e-08,-9.507731490998594e-09,False,25.32958984375,25.32839943799381
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,1,0.01,0.0013514022827147976,0.0013513917516042584,1.053111053916922e-08,-9.507731490998594e-09,False,27.02804565429595,27.027835032085168
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,1,0.02,0.005651039123535151,0.005651049770266925,-1.0646731773977791e-08,-9.507731490998594e-09,False,28.255195617675753,28.255248851334624
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,1,0.05,0.03438372802734374,0.03438371489679931,1.3130544429529323e-08,-9.507731490998594e-09,False,27.506982421874987,27.506971917439444
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0,0.005,0.0001009063720702752,0.00010090197790602051,4.394164254684085e-09,1.0857682042342276e-07,False,8.072509765622016,8.072158232481641
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0,0.01,0.0004384765624999565,0.000438605784277013,-1.2922177705654292e-07,1.0857682042342276e-07,False,8.76953124999913,8.77211568554026
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0,0.02,0.0018428649902343386,0.001842967369483084,-1.0237924874534343e-07,1.0857682042342276e-07,False,9.214324951171692,9.21483684741542
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0,0.05,0.01334460449218744,0.013344728788393989,-1.2429620654952345e-07,1.0857682042342276e-07,False,10.67568359374995,10.67578303071519
