method,seed,probe,policy,direction,dHd,g_dot_d,L0,grad_norm
plain,3,test_probe,centre_frozen,14,171.80783210266574,0.10770235098058155,0.761147528886795,7.372191152821192
plain,3,test_probe,centre_frozen,15,100.83824907329071,0.8669509152260647,0.761147528886795,7.372191152821192
plain,3,test_probe,centre_frozen,16,93.24538399192997,-0.49471601170088186,0.761147528886795,7.372191152821192
plain,3,test_probe,centre_frozen,17,169.82976142338762,-1.0701794154038282,0.761147528886795,7.372191152821192
plain,3,test_probe,centre_frozen,18,113.21206076277909,0.38989145890049176,0.761147528886795,7.372191152821192
plain,3,test_probe,centre_frozen,19,212.29301468396966,0.4368743143742416,0.761147528886795,7.372191152821192
resolution_max_b1,3,train_probe,saved,0,85.30901149122417,0.061939921213885196,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,1,67.06913928793455,-0.158510301595299,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,2,71.77089992306679,-0.4491477964584555,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,3,80.43471478355538,-0.2756257470882824,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,4,69.13289711856193,0.13014792902715905,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,5,55.96319115167094,-0.43350097954598676,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,6,64.64001345407083,-0.2669381045802323,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,7,82.48354665354609,0.6510524309005224,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,8,72.04815685644523,0.20555338974695886,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,9,55.32893635158427,-0.12413924928741642,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,10,51.461614422397986,0.13486834664937355,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,11,83.7209293333105,0.21256942141678348,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,12,77.73577066037333,-0.6019673230952599,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,13,111.75492873250585,-0.13244091851740575,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,14,127.29147166353688,-0.5055866390894973,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,15,47.10125423094399,0.09901461925799954,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,16,63.54555147820595,-0.16188793936429907,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,17,106.15646996697,0.16195564504384038,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,18,76.56919047850873,0.16611086004990866,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,saved,19,61.90999530826652,0.3788608176753465,0.28469744324684143,2.626899773531119
resolution_max_b1,3,train_probe,centre_frozen,0,83.2914909435762,0.0708439705780706,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,1,64.16286275779393,-0.24233310714112533,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,2,70.61474550272574,-0.3331285694599935,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,3,78.68659138718878,-0.21480175031579918,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,4,67.35484896507438,0.09373950023842964,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,5,57.1392549679633,-0.3190202350816644,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,6,63.263754213528514,-0.11548211226754322,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,7,81.77814933666858,0.40726354263328246,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,8,69.14873195428483,0.1352965751339823,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,9,52.61687053489207,-0.14494902823928463,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,10,51.70035088850404,0.05596875309716475,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,11,81.7209117157136,0.2024934867568065,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,12,77.56857163772399,-0.3958048766159098,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,13,111.84369428210985,-0.10489131736811723,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,14,127.05754195473699,-0.4021739608073769,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,15,47.296936509163636,-0.02846805735363941,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,16,62.38220433762374,-0.20790685401826248,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,17,110.67812971561642,0.10070774402283571,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,18,74.06324419285949,0.19049842363412345,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,train_probe,centre_frozen,19,60.69733316082521,0.3228066438016098,0.28435562551021576,2.1132299401279884
resolution_max_b1,3,test_probe,saved,0,104.40679514508852,-0.2158991488028441,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,1,69.09590410656222,-0.13026045814672027,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,2,84.06686362700242,-0.07444897312884577,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,3,97.84685564034004,-0.023653252440559658,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,4,90.82146996156251,-0.11330378689848583,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,5,66.03227628160518,0.2210450247918843,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,6,79.32384447596641,0.1190152003217464,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,7,101.78008247135396,-0.043332066524427046,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,8,87.13974213516951,0.14217657047854862,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,9,65.317311387011,-0.08247867432993491,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,10,67.0053616225778,0.06441065737275445,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,11,97.05335723216643,0.4924252388087044,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,12,97.25276172913308,-0.0181987587244318,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,13,126.7708126023886,-0.057336345072802955,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,14,148.46203195863194,0.17934221763005156,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,15,52.84663920620185,-0.3923352080588341,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,16,77.09137652649945,0.0037866322333929003,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,17,118.8576915014381,-0.3554787178463014,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,18,89.17616634006875,-0.18377295282808861,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,saved,19,70.84687103104164,0.19209021631547138,0.5767435133457184,2.7943733336411882
resolution_max_b1,3,test_probe,centre_frozen,0,101.63964418490497,-0.21620405531841727,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,1,70.08812315207416,-0.14894938962684479,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,2,81.91621615211488,0.07143665233184648,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,3,98.9564488090634,-0.005533272848379987,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,4,87.0726989360014,-0.09879981304010582,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,5,67.5701201249197,0.3184688009013341,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,6,77.90908604472868,0.23016477554649767,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,7,98.42769710440538,-0.27625117946342187,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,8,83.07448562777108,0.05354661308493586,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,9,63.58021164879331,0.03033994348023579,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,10,63.93973610714113,-0.12861514389052253,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,11,96.55986181849536,0.5546646473556925,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,12,94.58209296389413,0.1754736749323379,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,13,127.5821827325295,-0.1272264537098144,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,14,145.77384239324076,0.3563356166807751,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,15,52.64310448394061,-0.485068844015615,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,16,75.27829614766887,0.00017986889996352007,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,17,122.46719440783326,-0.3592129025211943,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,18,90.76192402201056,-0.1630376131317652,0.5726373195648193,3.2620633199296103
resolution_max_b1,3,test_probe,centre_frozen,19,71.76599436831714,0.12837518721724006,0.5726373195648193,3.2620633199296103
resolution_max_b1_gaussian_conv,4,train_probe,saved,0,72.98668606591413,-0.060122328437536565,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,1,85.34238107674653,0.23731146336410663,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,2,36.77708276190894,-0.41331901215970235,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,3,97.95545231652584,-0.568856209910124,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,4,51.17259413282241,-0.16297173078758312,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,5,74.00411244560627,0.04797939391644679,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,6,67.66673207196891,0.05278293429060858,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,7,71.94454333018152,0.024041558415197103,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,8,34.40182090209172,-0.10376642438338056,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,9,68.356020160273,-0.061614011773926135,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,10,57.21527342307239,-0.154363418897697,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,11,63.66193321983601,-0.01984267019142194,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,12,53.42580461433569,-0.3110943233869909,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,13,106.83654778059284,-0.32648167671654343,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,14,66.9501931895833,0.07798847776411279,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,15,69.03155841972037,-0.23874189397978418,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,16,119.14783494973902,0.007027665122213582,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,17,45.61238839804563,-0.37375832235191747,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,18,39.05853802720298,0.02284424606724192,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,saved,19,48.347457912903145,0.03870517857382923,0.29715514183044434,2.404302851304263
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,0,76.481664618812,-0.09116890321104722,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,1,83.26037637454284,-0.07189223550808901,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,2,38.88527942108583,-0.05250124795095024,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,3,99.72053011695876,-0.3276272230489755,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,4,51.30531197068527,0.07669688968271751,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,5,76.3110343637454,-0.056830643753537455,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,6,66.92290992971951,-0.09007839651726114,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,7,71.25899062326663,0.12887174267346208,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,8,33.99403642693472,-0.02714119713746551,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,9,69.28736434016173,-0.2981525527092634,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,10,56.97648592132226,-0.17869729430226733,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,11,64.6291835086372,0.06632859145376332,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,12,54.08861145420629,-0.08045564114194712,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,13,108.2671712208619,0.005803509672832344,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,14,64.4262789716612,-0.024657384990239152,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,15,70.89812944215797,-0.23695064254160603,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,16,117.36866176095677,-0.27211399157570204,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,17,46.08001165770725,-0.18705354786114084,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,18,37.90083158429963,0.027919825118975082,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,19,48.07402713995165,0.05768166907701583,0.295181006193161,1.9191786448429107
resolution_max_b1_gaussian_conv,4,test_probe,saved,0,75.83807195177313,0.1162161276993185,0.5009721219539642,4.0480688475228686
resolution_max_b1_gaussian_conv,4,test_probe,saved,1,97.03222254459041,0.1505069496613567,0.5009721219539642,4.0480688475228686
resolution_max_b1_gaussian_conv,4,test_probe,saved,2,39.67586423081394,0.11022988405358597,0.5009721219539642,4.0480688475228686
resolution_max_b1_gaussian_conv,4,test_probe,saved,3,99.87425579519818,-0.6172955887592473,0.5009721219539642,4.0480688475228686
resolution_max_b1_gaussian_conv,4,test_probe,saved,4,50.562847300221854,-0.4087418080931987,0.5009721219539642,4.0480688475228686
resolution_max_b1_gaussian_conv,4,test_probe,saved,5,80.98414746367698,-0.2862177155622842,0.5009721219539642,4.0480688475228686
resolution_max_b1_gaussian_conv,4,test_probe,saved,6,80.60102486626258,-0.028781784856017477,0.5009721219539642,4.0480688475228686
resolution_max_b1_gaussian_conv,4,test_probe,saved,7,73.84482068990388,0.04724817315888569,0.5009721219539642,4.0480688475228686
