method,seed,epoch,update,state_label,state,produced_state,next_update_state,equals_final,policy,split,centre_ce,centre_acc,S_eps0.1,n_dirs_eps0.1,S_eps0.25,n_dirs_eps0.25
resolution_max_b1_gaussian_conv,2,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,test_probe,0.5457814788818359,0.815,0.08154468841552734,10,0.5567329864501953,10
resolution_max_b1_gaussian_conv,2,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,train_probe,0.36097279357910156,0.886,0.3971776947021484,10,3.2923040832519535,10
resolution_max_b1_gaussian_conv,2,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,test_probe,0.549162109375,0.808,0.360715754699707,10,3.1435797424316405,10
resolution_max_b1_gaussian_conv,2,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,train_probe,0.3551959075927734,0.887,0.10803518066406252,10,0.656482225036621,10
resolution_max_b1_gaussian_conv,2,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,test_probe,0.5484110412597656,0.808,0.08073828582763676,10,0.5498609771728515,10
resolution_max_b1_gaussian_conv,2,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.29345413208007814,0.912,0.45163315277099614,10,3.8489378936767578,10
resolution_max_b1_gaussian_conv,2,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5439988098144531,0.819,0.4026981735229492,10,3.6596569274902344,10
resolution_max_b1_gaussian_conv,2,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.29257167053222655,0.91,0.1249666542053223,10,0.7482972335815431,10
resolution_max_b1_gaussian_conv,2,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.5407951049804688,0.819,0.09026089630126949,10,0.6119541336059571,10
resolution_max_b1_gaussian_conv,2,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.29345413208007814,0.912,0.45163315277099614,10,3.8489378936767578,10
resolution_max_b1_gaussian_conv,2,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5439988098144531,0.819,0.4026981735229492,10,3.6596569274902344,10
resolution_max_b1_gaussian_conv,2,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.29257167053222655,0.91,0.1249666542053223,10,0.7482972335815431,10
resolution_max_b1_gaussian_conv,2,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.5407951049804688,0.819,0.09026089630126949,10,0.6119541336059571,10
resolution_max_b1_gaussian_conv,3,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,train_probe,0.980883056640625,0.648,0.30640477294921875,10,1.6360064453124998,10
resolution_max_b1_gaussian_conv,3,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,test_probe,1.0572351684570314,0.626,0.29345218811035145,10,1.5809447265624998,10
resolution_max_b1_gaussian_conv,3,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,train_probe,0.9783525390625,0.644,0.09216479492187504,10,0.47497328186035165,10
resolution_max_b1_gaussian_conv,3,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,test_probe,1.0530419921875,0.621,0.08141559448242182,10,0.4343389709472655,10
resolution_max_b1_gaussian_conv,3,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,train_probe,4.1914599609375,0.184,0.3653493652343748,10,2.6087480102539056,10
resolution_max_b1_gaussian_conv,3,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,test_probe,4.162722412109375,0.178,0.36765796508789084,10,2.617590893554688,10
resolution_max_b1_gaussian_conv,3,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,train_probe,1.7477396850585938,0.363,0.04321271057128899,10,0.20275066833496097,10
resolution_max_b1_gaussian_conv,3,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,test_probe,1.760478271484375,0.341,0.04062402648925787,10,0.19512966613769533,10
resolution_max_b1_gaussian_conv,3,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,train_probe,0.7096893005371093,0.747,0.27206464080810544,10,1.7237301635742184,10
resolution_max_b1_gaussian_conv,3,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,test_probe,0.8138185424804687,0.715,0.25926507720947267,10,1.6634888671875,10
resolution_max_b1_gaussian_conv,3,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,train_probe,0.6992846984863281,0.748,0.09597781219482422,10,0.5045653442382811,10
resolution_max_b1_gaussian_conv,3,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,test_probe,0.8054020080566406,0.72,0.08712531738281248,10,0.47005202331542967,10
resolution_max_b1_gaussian_conv,3,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,train_probe,3.5098621826171876,0.213,0.18242086181640613,10,1.3710304870605465,10
resolution_max_b1_gaussian_conv,3,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,test_probe,3.5115869140625,0.208,0.1857407653808596,10,1.3738255310058594,10
resolution_max_b1_gaussian_conv,3,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,train_probe,1.5824459228515626,0.426,0.06752515869140614,10,0.319049215698242,10
resolution_max_b1_gaussian_conv,3,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,test_probe,1.6048214111328125,0.411,0.07045267944335938,10,0.31519486389160156,10
resolution_max_b1_gaussian_conv,3,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,train_probe,0.6610306091308594,0.768,0.35501218109130855,10,2.2432256317138672,10
resolution_max_b1_gaussian_conv,3,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,test_probe,0.7596583557128906,0.741,0.3391885772705078,10,2.163716873168945,10
resolution_max_b1_gaussian_conv,3,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,train_probe,0.6412930908203125,0.776,0.09889307556152346,10,0.5775720672607422,10
resolution_max_b1_gaussian_conv,3,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,test_probe,0.7345807800292968,0.75,0.09487833862304691,10,0.5478435089111329,10
resolution_max_b1_gaussian_conv,3,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,train_probe,3.67368310546875,0.216,0.326751690673828,10,2.216728948974609,10
resolution_max_b1_gaussian_conv,3,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,test_probe,3.6840546875,0.209,0.30307017822265603,10,2.1583801452636715,10
resolution_max_b1_gaussian_conv,3,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,train_probe,1.5876288452148437,0.452,0.0666277587890625,10,0.3417496520996095,10
resolution_max_b1_gaussian_conv,3,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,test_probe,1.63521435546875,0.431,0.0643338439941407,10,0.3175639373779297,10
resolution_max_b1_gaussian_conv,3,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,train_probe,0.4891329650878906,0.839,0.34505179595947266,10,2.219828964233398,10
resolution_max_b1_gaussian_conv,3,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,test_probe,0.6190553588867187,0.782,0.3340367645263672,10,2.1383240692138674,10
resolution_max_b1_gaussian_conv,3,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,train_probe,0.4832899475097656,0.838,0.1083968551635742,10,0.5780112670898438,10
resolution_max_b1_gaussian_conv,3,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,test_probe,0.6142568054199219,0.787,0.09840248260498047,10,0.5467467376708984,10
resolution_max_b1_gaussian_conv,3,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,train_probe,3.737318115234375,0.187,0.25599595336914055,10,1.5728713806152341,10
resolution_max_b1_gaussian_conv,3,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,test_probe,3.798335205078125,0.176,0.23995745239257812,10,1.5300526550292968,10
resolution_max_b1_gaussian_conv,3,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,train_probe,1.232994384765625,0.624,0.11856661071777334,10,0.5115450683593749,10
resolution_max_b1_gaussian_conv,3,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,test_probe,1.3236993408203126,0.547,0.10859485168457021,10,0.4659922393798827,10
resolution_max_b1_gaussian_conv,3,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,train_probe,0.4189076232910156,0.866,0.41067760620117183,10,3.070784893798828,10
resolution_max_b1_gaussian_conv,3,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,test_probe,0.5800603637695313,0.804,0.3903715805053711,10,2.968058770751953,10
resolution_max_b1_gaussian_conv,3,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,train_probe,0.41698007202148435,0.864,0.12942734298706057,10,0.710754995727539,10
resolution_max_b1_gaussian_conv,3,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,test_probe,0.571045166015625,0.806,0.1157638214111328,10,0.6693306625366211,10
resolution_max_b1_gaussian_conv,3,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,train_probe,0.6530042724609375,0.781,0.4469762634277344,10,3.144730194091797,10
resolution_max_b1_gaussian_conv,3,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,test_probe,0.7775215759277344,0.732,0.4308091781616211,10,3.0532801818847655,10
resolution_max_b1_gaussian_conv,3,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,train_probe,0.5321312255859375,0.824,0.11632710723876953,10,0.6309808105468749,10
resolution_max_b1_gaussian_conv,3,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,test_probe,0.6510269165039062,0.785,0.10278420562744146,10,0.5863546173095704,10
resolution_max_b1_gaussian_conv,3,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,train_probe,0.36398092651367187,0.883,0.42182557983398433,10,3.162514566040039,10
resolution_max_b1_gaussian_conv,3,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,test_probe,0.5399368286132813,0.815,0.3914570037841797,10,3.0517007873535156,10
resolution_max_b1_gaussian_conv,3,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,train_probe,0.36178375244140626,0.877,0.13043601455688475,10,0.7164531921386719,10
resolution_max_b1_gaussian_conv,3,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,test_probe,0.542118896484375,0.821,0.10097344207763674,10,0.6398535858154297,10
resolution_max_b1_gaussian_conv,3,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,train_probe,0.3659637298583984,0.881,0.4209011291503907,10,3.152139367675781,10
resolution_max_b1_gaussian_conv,3,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,test_probe,0.5437384338378907,0.822,0.3882081314086914,10,3.038002996826172,10
resolution_max_b1_gaussian_conv,3,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,train_probe,0.3664467468261719,0.879,0.12910677566528317,10,0.7078493392944336,10
resolution_max_b1_gaussian_conv,3,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,test_probe,0.5446912536621094,0.822,0.09942145385742189,10,0.629654151916504,10
resolution_max_b1_gaussian_conv,3,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.3005762481689453,0.913,0.4774087173461915,10,3.5144760284423833,10
resolution_max_b1_gaussian_conv,3,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5388302001953125,0.83,0.4276673202514649,10,3.3492646270751947,10
resolution_max_b1_gaussian_conv,3,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.3031758270263672,0.91,0.15262065811157227,10,0.8095443618774416,10
resolution_max_b1_gaussian_conv,3,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.53676806640625,0.822,0.10681036834716803,10,0.6981804824829102,10
resolution_max_b1_gaussian_conv,3,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.3005762481689453,0.913,0.4774087173461915,10,3.5144760284423833,10
resolution_max_b1_gaussian_conv,3,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5388302001953125,0.83,0.4276673202514649,10,3.3492646270751947,10
resolution_max_b1_gaussian_conv,3,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.3031758270263672,0.91,0.15262065811157227,10,0.8095443618774416,10
resolution_max_b1_gaussian_conv,3,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.53676806640625,0.822,0.10681036834716803,10,0.6981804824829102,10
resolution_max_b1_gaussian_conv,4,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,train_probe,1.0246988525390626,0.64,0.23107940979003896,10,1.5099247406005858,10
resolution_max_b1_gaussian_conv,4,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,test_probe,1.1209136962890625,0.613,0.20916968078613282,10,1.4148918914794923,10
resolution_max_b1_gaussian_conv,4,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,train_probe,1.0046600646972657,0.65,0.08072377014160156,10,0.4320582427978515,10
resolution_max_b1_gaussian_conv,4,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,test_probe,1.1019572143554688,0.617,0.0721427185058593,10,0.3995180053710937,10
resolution_max_b1_gaussian_conv,4,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,train_probe,3.4851837158203125,0.125,0.31515805053710944,10,2.219935510253906,10
resolution_max_b1_gaussian_conv,4,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,test_probe,3.457892578125,0.129,0.30791367797851554,10,2.163885101318359,10
resolution_max_b1_gaussian_conv,4,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,train_probe,1.8560252075195312,0.283,0.02812265625000012,10,0.15031357116699232,10
resolution_max_b1_gaussian_conv,4,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,test_probe,1.871741943359375,0.309,0.02663745422363286,10,0.14340204467773446,10
resolution_max_b1_gaussian_conv,4,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,train_probe,0.7546056518554688,0.736,0.2200756683349609,10,1.5495920318603513,10
resolution_max_b1_gaussian_conv,4,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,test_probe,0.9012028198242188,0.69,0.2136221694946289,10,1.4700407073974608,10
resolution_max_b1_gaussian_conv,4,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,train_probe,0.7264506225585937,0.741,0.07806414184570318,10,0.4359599533081056,10
resolution_max_b1_gaussian_conv,4,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,test_probe,0.878149169921875,0.698,0.07039629211425785,10,0.3836938079833984,10
resolution_max_b1_gaussian_conv,4,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,train_probe,3.3566751708984377,0.157,0.23230944824218724,10,1.5123532958984371,10
resolution_max_b1_gaussian_conv,4,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,test_probe,3.3809656982421874,0.158,0.22721250000000018,10,1.494533166503906,10
resolution_max_b1_gaussian_conv,4,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,train_probe,1.7080739135742187,0.383,0.04479707641601569,10,0.23203088073730477,10
resolution_max_b1_gaussian_conv,4,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,test_probe,1.7570140991210939,0.346,0.04183672180175775,10,0.22030855712890612,10
resolution_max_b1_gaussian_conv,4,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,train_probe,0.6744306030273437,0.753,0.2688474502563477,10,2.1923251281738283,10
resolution_max_b1_gaussian_conv,4,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,test_probe,0.8335479736328125,0.73,0.24240225830078116,10,2.054785406494141,10
resolution_max_b1_gaussian_conv,4,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,train_probe,0.6249828491210937,0.781,0.09084633331298833,10,0.5353800567626954,10
resolution_max_b1_gaussian_conv,4,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,test_probe,0.7631728515625,0.744,0.07430313415527343,10,0.48567992553710937,10
resolution_max_b1_gaussian_conv,4,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,train_probe,3.6066094970703126,0.242,0.47344805297851555,10,3.270096893310547,10
resolution_max_b1_gaussian_conv,4,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,test_probe,3.515609375,0.259,0.46542973022460943,10,3.234977325439453,10
resolution_max_b1_gaussian_conv,4,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,train_probe,1.6378137817382812,0.445,0.04183840637207037,10,0.2543758178710938,10
resolution_max_b1_gaussian_conv,4,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,test_probe,1.64504541015625,0.417,0.041942196655273475,10,0.25756251831054694,10
resolution_max_b1_gaussian_conv,4,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,train_probe,0.4897853546142578,0.83,0.28563128356933587,10,2.5263222839355466,10
resolution_max_b1_gaussian_conv,4,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,test_probe,0.6637279357910156,0.78,0.25450142517089847,10,2.3845983703613283,10
resolution_max_b1_gaussian_conv,4,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,train_probe,0.48863555908203127,0.833,0.09076679229736327,10,0.5225359619140624,10
resolution_max_b1_gaussian_conv,4,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,test_probe,0.6611011047363281,0.783,0.07142766723632815,10,0.45031992340087895,10
resolution_max_b1_gaussian_conv,4,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,train_probe,3.050833251953125,0.268,0.4271946777343751,10,2.5319211669921877,10
resolution_max_b1_gaussian_conv,4,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,test_probe,3.000474365234375,0.263,0.4215841247558596,10,2.5268359252929686,10
resolution_max_b1_gaussian_conv,4,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,train_probe,1.29801123046875,0.54,0.07340609741210921,10,0.39978509521484373,10
resolution_max_b1_gaussian_conv,4,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,test_probe,1.31238720703125,0.555,0.07072450866699229,10,0.3913855773925782,10
resolution_max_b1_gaussian_conv,4,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,train_probe,0.40222967529296877,0.861,0.35065079498291013,10,3.1860848480224613,10
resolution_max_b1_gaussian_conv,4,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,test_probe,0.55398974609375,0.821,0.3374259231567383,10,3.0537767822265627,10
resolution_max_b1_gaussian_conv,4,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,train_probe,0.3940559387207031,0.868,0.10683674774169924,10,0.6246447006225586,10
resolution_max_b1_gaussian_conv,4,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,test_probe,0.5341664428710937,0.822,0.09194347686767584,10,0.5614672500610352,10
resolution_max_b1_gaussian_conv,4,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,train_probe,0.6656070251464844,0.778,0.39523138122558593,10,3.6482820312499995,10
resolution_max_b1_gaussian_conv,4,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,test_probe,0.7486058959960937,0.737,0.3988650650024414,10,3.5684223449707035,10
resolution_max_b1_gaussian_conv,4,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,train_probe,0.5217480621337891,0.828,0.100630647277832,10,0.571770834350586,10
resolution_max_b1_gaussian_conv,4,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,test_probe,0.6167235412597656,0.803,0.0925773529052735,10,0.5245785354614257,10
resolution_max_b1_gaussian_conv,4,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,train_probe,0.3695083160400391,0.885,0.338705313873291,10,3.047166778564453,10
resolution_max_b1_gaussian_conv,4,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,test_probe,0.5329207153320312,0.824,0.3133788162231445,10,2.9006384429931638,10
resolution_max_b1_gaussian_conv,4,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,train_probe,0.3552353515625,0.892,0.10841279144287105,10,0.6072255294799804,10
resolution_max_b1_gaussian_conv,4,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,test_probe,0.5222025909423829,0.824,0.08511940765380853,10,0.5231743499755859,10
resolution_max_b1_gaussian_conv,4,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,train_probe,0.3773746337890625,0.881,0.3400067199707032,10,3.0724286376953125,10
resolution_max_b1_gaussian_conv,4,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,test_probe,0.5351604919433594,0.824,0.3160157012939453,10,2.929408456420899,10
resolution_max_b1_gaussian_conv,4,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,train_probe,0.36073870849609374,0.89,0.10841041870117188,10,0.6030991012573242,10
resolution_max_b1_gaussian_conv,4,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,test_probe,0.5241776885986328,0.82,0.08500314178466803,10,0.519198812866211,10
resolution_max_b1_gaussian_conv,4,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.29715513610839844,0.904,0.39433457031249997,10,3.449406369018555,10
resolution_max_b1_gaussian_conv,4,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5009721374511719,0.829,0.360393864440918,10,3.2632008239746098,10
resolution_max_b1_gaussian_conv,4,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.29518101501464844,0.906,0.12984492187500002,10,0.6944735931396485,10
resolution_max_b1_gaussian_conv,4,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.4987561950683594,0.835,0.09878064041137694,10,0.5847061111450195,10
resolution_max_b1_gaussian_conv,4,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.29715513610839844,0.904,0.39433457031249997,10,3.449406369018555,10
resolution_max_b1_gaussian_conv,4,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5009721374511719,0.829,0.360393864440918,10,3.2632008239746098,10
resolution_max_b1_gaussian_conv,4,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.29518101501464844,0.906,0.12984492187500002,10,0.6944735931396485,10
resolution_max_b1_gaussian_conv,4,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.4987561950683594,0.835,0.09878064041137694,10,0.5847061111450195,10
