campaign,arm,seed,epoch,update,lr_last_update,online_train_loss_epoch,state_resolution,state_level,per_site_sigma_max,bn,current_probe500_acc,current_probe500_ce,current_test_acc,current_test_ce,target_probe500_acc,target_probe500_ce,target_test_acc,target_test_ce
sgd_standard_aug_160,cbs_published_schedule,0,118,46138,0.010000000000000002,0.0464629617857933,,0.08862938119652507,0.08862938119652507,saved running statistics,0.994,0.023448726654052735,0.9114,0.34554130249023435,0.994,0.023448726654052735,0.9114,0.34554130249023435
sgd_standard_aug_160,cbs_published_schedule,0,119,46529,0.010000000000000002,0.0439332476502657,,0.08862938119652507,0.08862938119652507,saved running statistics,0.992,0.02858960723876953,0.9144,0.3480853034973145,0.992,0.02858960723876953,0.9144,0.3480853034973145
sgd_standard_aug_160,cbs_published_schedule,0,120,46920,0.010000000000000002,0.0430330120998621,,0.08862938119652507,0.08862938119652507,saved running statistics,0.992,0.022938053131103517,0.9141,0.3606232528686523,0.992,0.022938053131103517,0.9141,0.3606232528686523
sgd_standard_aug_160,cbs_published_schedule,0,121,47311,0.0010000000000000002,0.037432491444945336,,0.07976644307687256,0.07976644307687256,saved running statistics,0.992,0.02065027618408203,0.9155,0.3466428527832031,0.992,0.02065027618408203,0.9155,0.3466428527832031
sgd_standard_aug_160,cbs_published_schedule,0,122,47702,0.0010000000000000002,0.03364576937913895,,0.07976644307687256,0.07976644307687256,saved running statistics,0.996,0.01792561340332031,0.9157,0.34634324188232424,0.996,0.01792561340332031,0.9157,0.34634324188232424
sgd_standard_aug_160,cbs_published_schedule,0,123,48093,0.0010000000000000002,0.033692760922312735,,0.07976644307687256,0.07976644307687256,saved running statistics,0.994,0.020519832611083984,0.9168,0.34754779205322267,0.994,0.020519832611083984,0.9168,0.34754779205322267
sgd_standard_aug_160,cbs_published_schedule,0,124,48484,0.0010000000000000002,0.03206386372983456,,0.07976644307687256,0.07976644307687256,saved running statistics,0.994,0.016961746215820313,0.9169,0.3464905349731445,0.994,0.016961746215820313,0.9169,0.3464905349731445
sgd_standard_aug_160,cbs_published_schedule,0,125,48875,0.0010000000000000002,0.031241566662788392,,0.07976644307687256,0.07976644307687256,saved running statistics,0.994,0.01689550018310547,0.9178,0.3450421310424805,0.994,0.01689550018310547,0.9178,0.3450421310424805
sgd_standard_aug_160,cbs_published_schedule,0,126,49266,0.0010000000000000002,0.031217315360307692,,0.0717897987691853,0.0717897987691853,saved running statistics,0.996,0.016281354904174806,0.9159,0.34348276443481446,0.996,0.016281354904174806,0.9159,0.34348276443481446
sgd_standard_aug_160,cbs_published_schedule,0,127,49657,0.0010000000000000002,0.0312090876609087,,0.0717897987691853,0.0717897987691853,saved running statistics,0.996,0.015896930694580078,0.9149,0.34577765579223635,0.996,0.015896930694580078,0.9149,0.34577765579223635
sgd_standard_aug_160,cbs_published_schedule,0,128,50048,0.0010000000000000002,0.030099594104290008,,0.0717897987691853,0.0717897987691853,saved running statistics,0.996,0.015062421798706054,0.9165,0.34514005661010744,0.996,0.015062421798706054,0.9165,0.34514005661010744
sgd_standard_aug_160,cbs_published_schedule,0,129,50439,0.0010000000000000002,0.029963209884166717,,0.0717897987691853,0.0717897987691853,saved running statistics,0.996,0.016251771926879884,0.9164,0.343895938873291,0.996,0.016251771926879884,0.9164,0.343895938873291
sgd_standard_aug_160,cbs_published_schedule,0,130,50830,0.0010000000000000002,0.03142620718657971,,0.0717897987691853,0.0717897987691853,saved running statistics,0.996,0.015966686248779297,0.9167,0.34566101913452146,0.996,0.015966686248779297,0.9167,0.34566101913452146
sgd_standard_aug_160,cbs_published_schedule,0,131,51221,0.0010000000000000002,0.030282883433699608,,0.06461081889226677,0.06461081889226677,saved running statistics,0.996,0.015109556198120117,0.916,0.349859521484375,0.996,0.015109556198120117,0.916,0.349859521484375
sgd_standard_aug_160,cbs_published_schedule,0,132,51612,0.0010000000000000002,0.02947456651508808,,0.06461081889226677,0.06461081889226677,saved running statistics,0.996,0.01462192153930664,0.916,0.34563128662109377,0.996,0.01462192153930664,0.916,0.34563128662109377
sgd_standard_aug_160,cbs_published_schedule,0,133,52003,0.0010000000000000002,0.028907396395206453,,0.06461081889226677,0.06461081889226677,saved running statistics,0.996,0.01440889835357666,0.9155,0.34733688354492187,0.996,0.01440889835357666,0.9155,0.34733688354492187
sgd_standard_aug_160,cbs_published_schedule,0,134,52394,0.0010000000000000002,0.0285266478741169,,0.06461081889226677,0.06461081889226677,saved running statistics,0.996,0.014973674774169922,0.9171,0.34699000396728513,0.996,0.014973674774169922,0.9171,0.34699000396728513
sgd_standard_aug_160,cbs_published_schedule,0,135,52785,0.0010000000000000002,0.02786359688639641,,0.06461081889226677,0.06461081889226677,saved running statistics,0.996,0.015311676979064942,0.9169,0.34840324859619143,0.996,0.015311676979064942,0.9169,0.34840324859619143
sgd_standard_aug_160,cbs_published_schedule,0,136,53176,0.0010000000000000002,0.029084621320962907,,0.058149737003040096,0.058149737003040096,saved running statistics,0.996,0.014250963211059571,0.9163,0.34850355987548826,0.996,0.014250963211059571,0.9163,0.34850355987548826
sgd_standard_aug_160,cbs_published_schedule,0,137,53567,0.0010000000000000002,0.027613114857673645,,0.058149737003040096,0.058149737003040096,saved running statistics,0.998,0.01427144718170166,0.9177,0.34776957244873047,0.998,0.01427144718170166,0.9177,0.34776957244873047
sgd_standard_aug_160,cbs_published_schedule,0,138,53958,0.0010000000000000002,0.028386014587432146,,0.058149737003040096,0.058149737003040096,saved running statistics,0.996,0.014254956245422364,0.9163,0.35180525360107423,0.996,0.014254956245422364,0.9163,0.35180525360107423
sgd_standard_aug_160,cbs_published_schedule,0,139,54349,0.0010000000000000002,0.028833275918960573,,0.058149737003040096,0.058149737003040096,saved running statistics,0.996,0.01502564811706543,0.9158,0.35196763229370115,0.996,0.01502564811706543,0.9158,0.35196763229370115
sgd_standard_aug_160,cbs_published_schedule,0,140,54740,0.0010000000000000002,0.02777699873805046,,0.058149737003040096,0.058149737003040096,saved running statistics,0.996,0.014925284385681152,0.9169,0.3500957656860352,0.996,0.014925284385681152,0.9169,0.3500957656860352
sgd_standard_aug_160,cbs_published_schedule,0,141,55131,0.0010000000000000002,0.02859845203757286,,0.05233476330273609,0.05233476330273609,saved running statistics,0.996,0.014743379592895508,0.9165,0.35373514404296874,0.996,0.014743379592895508,0.9165,0.35373514404296874
sgd_standard_aug_160,cbs_published_schedule,0,142,55522,0.0010000000000000002,0.02752883637726307,,0.05233476330273609,0.05233476330273609,saved running statistics,0.996,0.015680068016052245,0.9165,0.3546349365234375,0.996,0.015680068016052245,0.9165,0.3546349365234375
sgd_standard_aug_160,cbs_published_schedule,0,143,55913,0.0010000000000000002,0.027672674801647663,,0.05233476330273609,0.05233476330273609,saved running statistics,0.996,0.01477267074584961,0.9162,0.35512176818847657,0.996,0.01477267074584961,0.9162,0.35512176818847657
sgd_standard_aug_160,cbs_published_schedule,0,144,56304,0.0010000000000000002,0.02846559567809105,,0.05233476330273609,0.05233476330273609,saved running statistics,0.996,0.014379957199096679,0.9161,0.3523711608886719,0.996,0.014379957199096679,0.9161,0.3523711608886719
sgd_standard_aug_160,cbs_published_schedule,0,145,56695,0.0010000000000000002,0.02880812613070011,,0.05233476330273609,0.05233476330273609,saved running statistics,0.994,0.015055347442626953,0.9165,0.35058448944091797,0.994,0.015055347442626953,0.9165,0.35058448944091797
sgd_standard_aug_160,cbs_published_schedule,0,146,57086,0.0010000000000000002,0.02745733209192753,,0.047101286972462485,0.047101286972462485,saved running statistics,0.996,0.014196124076843262,0.9164,0.3532907196044922,0.996,0.014196124076843262,0.9164,0.3532907196044922
sgd_standard_aug_160,cbs_published_schedule,0,147,57477,0.0010000000000000002,0.026871159690618516,,0.047101286972462485,0.047101286972462485,saved running statistics,0.996,0.013476120948791503,0.9158,0.3533002487182617,0.996,0.013476120948791503,0.9158,0.3533002487182617
sgd_standard_aug_160,cbs_published_schedule,0,148,57868,0.0010000000000000002,0.02616172176539898,,0.047101286972462485,0.047101286972462485,saved running statistics,0.998,0.01320462417602539,0.9163,0.3560288650512695,0.998,0.01320462417602539,0.9163,0.3560288650512695
sgd_standard_aug_160,cbs_published_schedule,0,149,58259,0.0010000000000000002,0.027128895327448846,,0.047101286972462485,0.047101286972462485,saved running statistics,0.996,0.012703856468200684,0.9157,0.35636269073486326,0.996,0.012703856468200684,0.9157,0.35636269073486326
sgd_standard_aug_160,cbs_published_schedule,0,150,58650,0.0010000000000000002,0.026188062079548834,,0.047101286972462485,0.047101286972462485,saved running statistics,0.998,0.014313667297363282,0.9168,0.3524504318237305,0.998,0.014313667297363282,0.9168,0.3524504318237305
sgd_standard_aug_160,cbs_published_schedule,0,151,59041,0.0010000000000000002,0.02607186985075474,,0.04239115827521624,0.04239115827521624,saved running statistics,0.998,0.013937167167663574,0.9161,0.35386237182617186,0.998,0.013937167167663574,0.9161,0.35386237182617186
sgd_standard_aug_160,cbs_published_schedule,0,152,59432,0.0010000000000000002,0.026117073851823807,,0.04239115827521624,0.04239115827521624,saved running statistics,0.998,0.01347067928314209,0.9164,0.36010162048339844,0.998,0.01347067928314209,0.9164,0.36010162048339844
sgd_standard_aug_160,cbs_published_schedule,0,153,59823,0.0010000000000000002,0.02582339109659195,,0.04239115827521624,0.04239115827521624,saved running statistics,0.996,0.012984688758850099,0.9159,0.36132608795166016,0.996,0.012984688758850099,0.9159,0.36132608795166016
sgd_standard_aug_160,cbs_published_schedule,0,154,60214,0.0010000000000000002,0.026261293553113938,,0.04239115827521624,0.04239115827521624,saved running statistics,0.996,0.01476990795135498,0.916,0.36078536376953124,0.996,0.01476990795135498,0.916,0.36078536376953124
sgd_standard_aug_160,cbs_published_schedule,0,155,60605,0.0010000000000000002,0.02670250492691994,,0.04239115827521624,0.04239115827521624,saved running statistics,0.996,0.01303465461730957,0.9156,0.3622048522949219,0.996,0.01303465461730957,0.9156,0.3622048522949219
sgd_standard_aug_160,cbs_published_schedule,0,156,60996,0.0010000000000000002,0.02678831254541874,,0.038152042447694615,0.038152042447694615,saved running statistics,0.996,0.012712615013122559,0.9151,0.35958662719726564,0.996,0.012712615013122559,0.9151,0.35958662719726564
sgd_standard_aug_160,cbs_published_schedule,0,157,61387,0.0010000000000000002,0.02507817157626152,,0.038152042447694615,0.038152042447694615,saved running statistics,0.998,0.012559926986694336,0.9141,0.3627941207885742,0.998,0.012559926986694336,0.9141,0.3627941207885742
sgd_standard_aug_160,cbs_published_schedule,0,158,61778,0.0010000000000000002,0.02534099486708641,,0.038152042447694615,0.038152042447694615,saved running statistics,0.998,0.01320062255859375,0.9157,0.358744384765625,0.998,0.01320062255859375,0.9157,0.358744384765625
sgd_standard_aug_160,cbs_published_schedule,0,159,62169,0.0010000000000000002,0.024625354678630827,,0.038152042447694615,0.038152042447694615,saved running statistics,0.996,0.012918710708618164,0.9158,0.35995000305175784,0.996,0.012918710708618164,0.9158,0.35995000305175784
sgd_standard_aug_160,cbs_published_schedule,0,160,62560,0.0010000000000000002,0.02500113579750061,,0.038152042447694615,0.038152042447694615,saved running statistics,0.998,0.012987300872802735,0.9162,0.3597983657836914,0.998,0.012987300872802735,0.9162,0.3597983657836914
sgd_standard_aug_160,cbs_published_schedule,1,0,0,0.1,,,,,saved running statistics,0.1,2.36830859375,0.1,2.3708785766601563,0.1,2.553639892578125,0.1,2.5560952514648436
sgd_standard_aug_160,cbs_published_schedule,1,1,391,0.1,1.7746992610549928,,1.0,1.0,saved running statistics,0.372,1.62278466796875,0.4171,1.5704407165527343,0.318,1.785270263671875,0.3661,1.7091800048828125
sgd_standard_aug_160,cbs_published_schedule,1,2,782,0.1,1.4715632778549195,,1.0,1.0,saved running statistics,0.466,1.5719403076171874,0.4658,1.5347345642089845,0.266,2.45526123046875,0.2827,2.31624111328125
sgd_standard_aug_160,cbs_published_schedule,1,3,1173,0.1,1.3201072369384765,,1.0,1.0,saved running statistics,0.438,1.616891357421875,0.4482,1.5688154846191407,0.27,2.702361572265625,0.2851,2.589112548828125
sgd_standard_aug_160,cbs_published_schedule,1,4,1564,0.1,1.2043951705932616,,1.0,1.0,saved running statistics,0.59,1.2430966796875,0.5658,1.2305728332519532,0.302,3.15236328125,0.305,3.0184794189453124
sgd_standard_aug_160,cbs_published_schedule,1,5,1955,0.1,1.1124750519943238,,1.0,1.0,saved running statistics,0.616,1.105247314453125,0.5918,1.1423718505859375,0.22,4.6873154296875,0.2282,4.523974755859375
sgd_standard_aug_160,cbs_published_schedule,1,6,2346,0.1,1.0230312607955934,,0.9,0.9,saved running statistics,0.56,1.312603271484375,0.5609,1.2821999572753906,0.256,4.6290947265625,0.2727,4.5404380859375
sgd_standard_aug_160,cbs_published_schedule,1,7,2737,0.1,0.9781022023773194,,0.9,0.9,saved running statistics,0.648,1.040615234375,0.6468,1.0053881439208985,0.21,5.83918896484375,0.2415,5.474924462890625
sgd_standard_aug_160,cbs_published_schedule,1,8,3128,0.1,0.9262936013984681,,0.9,0.9,saved running statistics,0.646,1.007904296875,0.6711,0.9353086212158203,0.29,4.32243212890625,0.274,4.175019653320312
sgd_standard_aug_160,cbs_published_schedule,1,9,3519,0.1,0.8898790180206299,,0.9,0.9,saved running statistics,0.65,1.0705496826171874,0.6432,1.042542852783203,0.226,7.7310126953125,0.2414,7.406378125
sgd_standard_aug_160,cbs_published_schedule,1,10,3910,0.1,0.8506362608337402,,0.9,0.9,saved running statistics,0.654,1.03550341796875,0.6566,1.0086793212890626,0.25,6.15543359375,0.2599,5.822125732421875
sgd_standard_aug_160,cbs_published_schedule,1,11,4301,0.1,0.8102162615013122,,0.81,0.81,saved running statistics,0.674,0.9841591796875,0.6792,0.9554621612548828,0.294,5.4435703125,0.287,5.321444091796875
sgd_standard_aug_160,cbs_published_schedule,1,12,4692,0.1,0.7783177972793579,,0.81,0.81,saved running statistics,0.7,0.9144549560546875,0.7047,0.8875708068847656,0.244,6.65956591796875,0.2452,6.448600512695313
sgd_standard_aug_160,cbs_published_schedule,1,13,5083,0.1,0.7440723022651672,,0.81,0.81,saved running statistics,0.716,0.8813704223632812,0.7048,0.8891327575683594,0.208,7.9072353515625,0.1976,7.521421166992187
sgd_standard_aug_160,cbs_published_schedule,1,14,5474,0.1,0.7280814541435242,,0.81,0.81,saved running statistics,0.726,0.8065037231445312,0.7305,0.7885393005371094,0.198,5.729615234375,0.2328,5.472096215820312
sgd_standard_aug_160,cbs_published_schedule,1,15,5865,0.1,0.7045890452194213,,0.81,0.81,saved running statistics,0.726,0.8075874633789063,0.713,0.8538452362060547,0.212,6.9657353515625,0.2099,6.8292103759765626
sgd_standard_aug_160,cbs_published_schedule,1,16,6256,0.1,0.6750619886398316,,0.7290000000000001,0.7290000000000001,saved running statistics,0.732,0.751246826171875,0.7334,0.7838922424316406,0.228,6.6509892578125,0.2205,6.644095141601563
sgd_standard_aug_160,cbs_published_schedule,1,17,6647,0.1,0.6555858198165894,,0.7290000000000001,0.7290000000000001,saved running statistics,0.676,0.8911990356445313,0.6965,0.9200723266601563,0.168,8.20884375,0.1674,8.34572421875
sgd_standard_aug_160,cbs_published_schedule,1,18,7038,0.1,0.640444157409668,,0.7290000000000001,0.7290000000000001,saved running statistics,0.748,0.8017885131835938,0.7355,0.7892479644775391,0.168,6.53867431640625,0.1719,6.566877465820313
sgd_standard_aug_160,cbs_published_schedule,1,19,7429,0.1,0.626802950553894,,0.7290000000000001,0.7290000000000001,saved running statistics,0.744,0.8274963989257812,0.716,0.8879706726074219,0.226,5.0082998046875,0.2178,5.099556225585937
sgd_standard_aug_160,cbs_published_schedule,1,20,7820,0.1,0.6180488282012939,,0.7290000000000001,0.7290000000000001,saved running statistics,0.758,0.6760603637695313,0.76,0.7080830017089844,0.204,7.65987646484375,0.2036,7.7965302001953125
sgd_standard_aug_160,cbs_published_schedule,1,21,8211,0.1,0.5832885451889038,,0.6561,0.6561,saved running statistics,0.778,0.6603292236328125,0.7437,0.7785511596679687,0.146,10.2488359375,0.1464,10.4391
sgd_standard_aug_160,cbs_published_schedule,1,22,8602,0.1,0.5805172174453735,,0.6561,0.6561,saved running statistics,0.766,0.7054298095703125,0.7469,0.7950910003662109,0.21,5.54315625,0.2035,5.673907958984375
sgd_standard_aug_160,cbs_published_schedule,1,23,8993,0.1,0.5666963209152222,,0.6561,0.6561,saved running statistics,0.814,0.57085595703125,0.7899,0.6386798095703125,0.248,4.59035498046875,0.248,4.689833862304687
sgd_standard_aug_160,cbs_published_schedule,1,24,9384,0.1,0.553219740447998,,0.6561,0.6561,saved running statistics,0.774,0.5744169921875,0.785,0.6510726989746094,0.22,8.110515625,0.1944,8.004311962890625
sgd_standard_aug_160,cbs_published_schedule,1,25,9775,0.1,0.5471688390731811,,0.6561,0.6561,saved running statistics,0.788,0.6137998046875,0.77,0.7019178680419922,0.116,14.412734375,0.1118,14.429663916015626
sgd_standard_aug_160,cbs_published_schedule,1,26,10166,0.1,0.5148308250045777,,0.5904900000000001,0.5904900000000001,saved running statistics,0.812,0.5305853271484375,0.8021,0.5903677932739257,0.176,8.55274609375,0.1624,8.8698732421875
sgd_standard_aug_160,cbs_published_schedule,1,27,10557,0.1,0.5063592756271362,,0.5904900000000001,0.5904900000000001,saved running statistics,0.802,0.5955209350585937,0.7868,0.651528515625,0.186,7.5109658203125,0.1944,7.739013525390625
sgd_standard_aug_160,cbs_published_schedule,1,28,10948,0.1,0.49253162967681885,,0.5904900000000001,0.5904900000000001,saved running statistics,0.776,0.6921646728515625,0.7614,0.7010914245605468,0.134,12.30644921875,0.1306,12.580061279296874
sgd_standard_aug_160,cbs_published_schedule,1,29,11339,0.1,0.49425947778701784,,0.5904900000000001,0.5904900000000001,saved running statistics,0.822,0.5712116088867187,0.8035,0.6014633636474609,0.116,13.11751953125,0.117,13.236881103515625
sgd_standard_aug_160,cbs_published_schedule,1,30,11730,0.1,0.4774536071014404,,0.5904900000000001,0.5904900000000001,saved running statistics,0.754,0.7522437133789063,0.7241,0.8570487548828125,0.136,9.895048828125,0.1361,10.0855388671875
sgd_standard_aug_160,cbs_published_schedule,1,31,12121,0.1,0.4540719711399078,,0.531441,0.531441,saved running statistics,0.812,0.516946533203125,0.8022,0.5856920989990234,0.338,3.52404541015625,0.3144,3.71799736328125
sgd_standard_aug_160,cbs_published_schedule,1,32,12512,0.1,0.44483940490722657,,0.531441,0.531441,saved running statistics,0.826,0.585472412109375,0.7879,0.6566110168457031,0.346,4.51091845703125,0.3302,4.6027888671875
sgd_standard_aug_160,cbs_published_schedule,1,33,12903,0.1,0.4379441241455078,,0.531441,0.531441,saved running statistics,0.842,0.49938565063476564,0.8012,0.6366517852783203,0.236,6.99092919921875,0.2214,7.058568139648438
sgd_standard_aug_160,cbs_published_schedule,1,34,13294,0.1,0.42807744541168213,,0.531441,0.531441,saved running statistics,0.842,0.4550292358398437,0.8212,0.5501715774536133,0.142,12.0594541015625,0.1377,12.255455712890624
sgd_standard_aug_160,cbs_published_schedule,1,35,13685,0.1,0.42560299613952635,,0.531441,0.531441,saved running statistics,0.84,0.4545744934082031,0.816,0.5479726089477539,0.216,6.51097119140625,0.2104,6.610523608398437
sgd_standard_aug_160,cbs_published_schedule,1,36,14076,0.1,0.4059155167579651,,0.4782969000000001,0.4782969000000001,saved running statistics,0.838,0.48259869384765625,0.8232,0.5410845764160156,0.392,3.376048095703125,0.3801,3.4712666259765625
sgd_standard_aug_160,cbs_published_schedule,1,37,14467,0.1,0.4010672139930725,,0.4782969000000001,0.4782969000000001,saved running statistics,0.876,0.3510138549804688,0.8415,0.4711347610473633,0.558,1.6769810791015625,0.5521,1.800245703125
sgd_standard_aug_160,cbs_published_schedule,1,38,14858,0.1,0.3843172272872925,,0.4782969000000001,0.4782969000000001,saved running statistics,0.85,0.4139681701660156,0.8259,0.5221582656860352,0.54,2.142764892578125,0.4987,2.267972918701172
sgd_standard_aug_160,cbs_published_schedule,1,39,15249,0.1,0.38549752073287963,,0.4782969000000001,0.4782969000000001,saved running statistics,0.86,0.39212750244140626,0.8246,0.5216812789916992,0.482,2.554439208984375,0.4378,2.7111287841796874
sgd_standard_aug_160,cbs_published_schedule,1,40,15640,0.1,0.3810103800392151,,0.4782969000000001,0.4782969000000001,saved running statistics,0.844,0.4554493408203125,0.8177,0.5609401321411133,0.364,4.061303466796875,0.3664,4.005553527832031
sgd_standard_aug_160,cbs_published_schedule,1,41,16031,0.1,0.3664950037574768,,0.4304672100000001,0.4304672100000001,saved running statistics,0.852,0.41563165283203124,0.8264,0.548282423400879,0.648,1.4253919677734375,0.6175,1.6100050415039062
sgd_standard_aug_160,cbs_published_schedule,1,42,16422,0.1,0.36004295820236204,,0.4304672100000001,0.4304672100000001,saved running statistics,0.856,0.43019287109375,0.8172,0.594409814453125,0.656,1.36560107421875,0.6562,1.408246630859375
sgd_standard_aug_160,cbs_published_schedule,1,43,16813,0.1,0.3507262548828125,,0.4304672100000001,0.4304672100000001,saved running statistics,0.828,0.5469116821289063,0.7954,0.7032224243164062,0.726,0.9860880126953125,0.7206,1.0403570861816407
sgd_standard_aug_160,cbs_published_schedule,1,44,17204,0.1,0.34291513043403626,,0.4304672100000001,0.4304672100000001,saved running statistics,0.888,0.33640447998046874,0.8525,0.44986773529052737,0.712,0.9491085205078125,0.7117,1.037702325439453
sgd_standard_aug_160,cbs_published_schedule,1,45,17595,0.1,0.34628364575386045,,0.4304672100000001,0.4304672100000001,saved running statistics,0.854,0.4153302001953125,0.8341,0.5195300613403321,0.608,1.767206298828125,0.5725,1.9243466979980468
sgd_standard_aug_160,cbs_published_schedule,1,46,17986,0.1,0.33692120122909547,,0.3874204890000001,0.3874204890000001,saved running statistics,0.876,0.34294427490234375,0.8412,0.49364205017089846,0.844,0.48843069458007815,0.8159,0.6272726257324219
sgd_standard_aug_160,cbs_published_schedule,1,47,18377,0.1,0.3288182923984528,,0.3874204890000001,0.3874204890000001,saved running statistics,0.876,0.363306396484375,0.8347,0.5255586715698242,0.84,0.4991653137207031,0.8087,0.6737507049560547
sgd_standard_aug_160,cbs_published_schedule,1,48,18768,0.1,0.32364127449989316,,0.3874204890000001,0.3874204890000001,saved running statistics,0.9,0.29802325439453126,0.8547,0.452191813659668,0.862,0.39838580322265627,0.8307,0.5392974136352539
sgd_standard_aug_160,cbs_published_schedule,1,49,19159,0.1,0.3227429718208313,,0.3874204890000001,0.3874204890000001,saved running statistics,0.876,0.35463848876953125,0.8536,0.42997623748779296,0.846,0.4977224731445313,0.8158,0.5613420181274414
sgd_standard_aug_160,cbs_published_schedule,1,50,19550,0.1,0.3169512724494934,,0.3874204890000001,0.3874204890000001,saved running statistics,0.792,0.6088794555664062,0.8045,0.6598255249023437,0.692,1.258273193359375,0.6997,1.253205517578125
sgd_standard_aug_160,cbs_published_schedule,1,51,19941,0.1,0.31455802518844606,,0.3486784401000001,0.3486784401000001,saved running statistics,0.89,0.31213702392578124,0.853,0.4508713119506836,0.888,0.33487060546875,0.8541,0.45664424438476564
sgd_standard_aug_160,cbs_published_schedule,1,52,20332,0.1,0.31053772850990297,,0.3486784401000001,0.3486784401000001,saved running statistics,0.868,0.42388153076171875,0.823,0.589959196472168,0.85,0.45727972412109374,0.8204,0.5974914138793945
sgd_standard_aug_160,cbs_published_schedule,1,53,20723,0.1,0.3092269333267212,,0.3486784401000001,0.3486784401000001,saved running statistics,0.9,0.27453652954101565,0.8531,0.4561575073242187,0.89,0.31304833984375,0.8442,0.4964390731811523
sgd_standard_aug_160,cbs_published_schedule,1,54,21114,0.1,0.3056795102405548,,0.3486784401000001,0.3486784401000001,saved running statistics,0.88,0.3363974609375,0.8401,0.5043473876953125,0.88,0.3653699340820312,0.8345,0.5472700637817383
sgd_standard_aug_160,cbs_published_schedule,1,55,21505,0.1,0.3011246369743347,,0.3486784401000001,0.3486784401000001,saved running statistics,0.886,0.36713671875,0.8315,0.5358082183837891,0.874,0.42995892333984376,0.8223,0.5867679992675782
sgd_standard_aug_160,cbs_published_schedule,1,56,21896,0.1,0.29209451836586,,0.31381059609000006,0.31381059609000006,saved running statistics,0.856,0.414442138671875,0.8241,0.5742342224121094,0.852,0.4508540344238281,0.8183,0.6084996032714843
sgd_standard_aug_160,cbs_published_schedule,1,57,22287,0.1,0.2940147670173645,,0.31381059609000006,0.31381059609000006,saved running statistics,0.838,0.48993792724609375,0.8029,0.6527964416503906,0.848,0.501552734375,0.8032,0.6532310241699218
sgd_standard_aug_160,cbs_published_schedule,1,58,22678,0.1,0.28365983140945433,,0.31381059609000006,0.31381059609000006,saved running statistics,0.874,0.3624635925292969,0.841,0.5033069702148437,0.862,0.3796876525878906,0.838,0.5228477996826172
sgd_standard_aug_160,cbs_published_schedule,1,59,23069,0.1,0.29323634658813474,,0.31381059609000006,0.31381059609000006,saved running statistics,0.89,0.307793701171875,0.8554,0.4522545196533203,0.876,0.3110540466308594,0.8555,0.4585924301147461
sgd_standard_aug_160,cbs_published_schedule,1,60,23460,0.1,0.2840644049119949,,0.31381059609000006,0.31381059609000006,saved running statistics,0.884,0.35899407958984375,0.8342,0.5443835922241211,0.872,0.3885014953613281,0.8279,0.5723576416015626
sgd_standard_aug_160,cbs_published_schedule,1,61,23851,0.1,0.2775390249347687,,0.2824295364810001,0.2824295364810001,saved running statistics,0.89,0.3686294860839844,0.8435,0.5110424377441406,0.89,0.3677772216796875,0.8436,0.5087759078979492
sgd_standard_aug_160,cbs_published_schedule,1,62,24242,0.1,0.2819310065364838,,0.2824295364810001,0.2824295364810001,saved running statistics,0.888,0.37036724853515623,0.8293,0.5987961502075195,0.88,0.37960043334960936,0.8268,0.6084447479248047
sgd_standard_aug_160,cbs_published_schedule,1,63,24633,0.1,0.27757687281608584,,0.2824295364810001,0.2824295364810001,saved running statistics,0.896,0.28908477783203124,0.8671,0.40569761962890627,0.89,0.2935785827636719,0.8656,0.40950311279296875
sgd_standard_aug_160,cbs_published_schedule,1,64,25024,0.1,0.2704971611595154,,0.2824295364810001,0.2824295364810001,saved running statistics,0.858,0.40991949462890626,0.8372,0.5296424758911132,0.86,0.4099561157226562,0.8379,0.5290678848266601
sgd_standard_aug_160,cbs_published_schedule,1,65,25415,0.1,0.2740141286468506,,0.2824295364810001,0.2824295364810001,saved running statistics,0.906,0.2683277587890625,0.8607,0.4224875198364258,0.908,0.2720616455078125,0.8592,0.4254634963989258
sgd_standard_aug_160,cbs_published_schedule,1,66,25806,0.1,0.2675402875089645,,0.2541865828329001,0.2541865828329001,saved running statistics,0.886,0.3990494384765625,0.8326,0.5593932220458985,0.886,0.401551513671875,0.8315,0.5616568664550782
sgd_standard_aug_160,cbs_published_schedule,1,67,26197,0.1,0.26633009472846986,,0.2541865828329001,0.2541865828329001,saved running statistics,0.854,0.47420648193359377,0.8261,0.6053971618652344,0.854,0.4761534423828125,0.8257,0.607818896484375
sgd_standard_aug_160,cbs_published_schedule,1,68,26588,0.1,0.270406687002182,,0.2541865828329001,0.2541865828329001,saved running statistics,0.884,0.34849932861328126,0.8455,0.5227383178710937,0.886,0.3486329650878906,0.8456,0.5235389907836914
sgd_standard_aug_160,cbs_published_schedule,1,69,26979,0.1,0.26416484441757204,,0.2541865828329001,0.2541865828329001,saved running statistics,0.89,0.347865234375,0.835,0.5447645126342774,0.89,0.3469947509765625,0.8354,0.5442979751586914
sgd_standard_aug_160,cbs_published_schedule,1,70,27370,0.1,0.2689840312767029,,0.2541865828329001,0.2541865828329001,saved running statistics,0.88,0.35838531494140624,0.84,0.5195053924560546,0.874,0.3597364196777344,0.8391,0.5209974395751953
sgd_standard_aug_160,cbs_published_schedule,1,71,27761,0.1,0.26679944659233096,,0.2287679245496101,0.2287679245496101,saved running statistics,0.892,0.2982069091796875,0.8511,0.4640930648803711,0.892,0.29810040283203126,0.8512,0.46402339630126954
