campaign,policy,split,contrast,arm_a,arm_b,n_pairs,seeds,acc_diff_seed0_pp,acc_diff_seed1_pp,acc_diff_seed2_pp,acc_diff_mean_pp,acc_diff_sd_pp,acc_n_positive,acc_n_negative,acc_n_zero,ce_diff_seed0,ce_diff_seed1,ce_diff_seed2,ce_diff_mean,ce_diff_sd,ce_n_lower,ce_n_higher
historical_sgd_30,P3,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-3.7579999999999947,-4.559999999999997,-5.008000000000001,-4.4419999999999975,0.6332992973310517,0,3,0,0.09210588638305667,0.11053900512695314,0.12516448043823242,0.10926979064941407,0.016565803308886698,0,3
historical_sgd_30,P3,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-6.129999999999991,-6.413999999999998,-6.994,-6.5126666666666635,0.44036954178659643,0,3,0,0.15524237747192382,0.16377781799316404,0.17577119735717772,0.16493046427408853,0.010312834554912427,0,3
historical_sgd_30,P3,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",0.880000000000003,0.33000000000000806,0.10400000000000409,0.43800000000000505,0.39911401879663294,3,0,0,-0.021763906249999992,-0.008478504180908203,-0.006166674652099607,-0.012136361694335934,0.008417443173021148,3,0
historical_sgd_30,P3,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-9.499999999999996,-10.493999999999993,-10.526000000000002,-10.17333333333333,0.5833432380111506,0,3,0,0.25400979415893554,0.2802527227783203,0.2794040608215332,0.271222192586263,0.014912412665126435,0,3
historical_sgd_30,P3,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",6.0280000000000005,6.619999999999992,6.394,6.3473333333333315,0.29874626915382735,3,0,0,-0.16948850280761718,-0.18552403289794922,-0.17546011260986327,-0.1768242161051432,0.008104328477971651,3,0
historical_sgd_30,P3,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",5.742000000000003,5.933999999999995,5.518000000000001,5.731333333333333,0.20820502715672398,3,0,0,-0.16190390777587887,-0.16971371765136717,-0.15423958038330077,-0.16195240193684893,0.007737182614522971,3,0
historical_sgd_30,P3,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",4.0059999999999985,3.424000000000005,3.53,3.653333333333334,0.30998279522149563,3,0,0,-0.10287054779052734,-0.09036453506469727,-0.09085074005126953,-0.09469527430216472,0.007084166943218207,3,0
historical_sgd_30,P3,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-3.0039999999999956,-3.3200000000000007,-3.5680000000000045,-3.297333333333334,0.28268238949983404,0,3,0,0.07413573593139647,0.08189178710937497,0.0910871319580078,0.08237155166625974,0.008485875755352876,0,3
historical_sgd_30,P3,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.28599999999999737,-0.6859999999999977,-0.875999999999999,-0.615999999999998,0.3011644069275127,0,3,0,0.007584595031738306,0.015810315246582052,0.021220532226562505,0.014871814168294287,0.006866242349404657,0,3
historical_sgd_30,P3,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",7.0099999999999945,6.744000000000005,7.098000000000004,6.950666666666668,0.1843077137108824,3,0,0,-0.1770062837219238,-0.17225632217407225,-0.18193787200927733,-0.17706682596842446,0.004841058853763131,3,0
sgd_standard_aug_160,P0,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.08999999999999009,0.27000000000000357,0.2500000000000058,0.14333333333333975,0.2023198787399105,2,1,0,-0.006389946746826192,-0.017879797363281213,-0.02446036071777341,-0.016243368275960273,0.009145676048752419,3,0
sgd_standard_aug_160,P0,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-1.29999999999999,-1.1800000000000033,-0.7099999999999995,-1.063333333333331,0.31182259913824645,0,3,0,0.02494591293334958,0.006353054809570324,-0.012364492797851512,0.006311491648356131,0.01865523759106242,1,2
sgd_standard_aug_160,P0,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.9999999999999898,-0.40999999999999925,-1.079999999999992,-0.8299999999999937,0.36592348927063506,0,3,0,0.02955307998657225,-0.021415005493164052,0.02224723510742188,0.010128436533610027,0.027560576799513736,1,2
sgd_standard_aug_160,P0,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.25999999999999357,-0.24999999999999467,-0.04999999999999449,-0.1866666666666609,0.11846237095944549,0,3,0,0.010521900177001942,0.010026373291015633,-0.004012327575683594,0.005511981964111327,0.008252014352935606,1,2
sgd_standard_aug_160,P0,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.18999999999999018,0.36000000000000476,-0.12999999999999678,0.013333333333339267,0.3017173069834287,1,2,0,0.011262650299072252,-0.031622221374511705,-0.008504669189453085,-0.009621413421630845,0.02146423520358966,2,1
sgd_standard_aug_160,P0,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-1.859999999999995,-1.0000000000000009,-0.9299999999999975,-1.2633333333333312,0.5179124765183118,0,3,0,-0.04411644515991209,-0.09204672012329101,-0.0889235626220703,-0.0750289093017578,0.026816484812238733,3,0
sgd_standard_aug_160,P0,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",1.770000000000005,1.2700000000000045,1.1800000000000033,1.406666666666671,0.3178574103797704,3,0,0,0.037726498413085896,0.0741669227600098,0.06446320190429689,0.05878554102579753,0.01887201649094242,0,3
sgd_standard_aug_160,P0,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",0.8600000000000052,0.5900000000000016,-0.14999999999999458,0.4333333333333374,0.5229085324732545,2,1,0,0.07366952514648434,0.07063171463012696,0.11117079772949218,0.08515734583536783,0.02257945598922313,0,3
sgd_standard_aug_160,P0,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",-1.0399999999999965,-0.9300000000000086,-0.660000000000005,-0.87666666666667,0.19553345834749644,0,3,0,0.014424012756347637,-0.003673318481445309,-0.008352165222167918,0.0007995096842448035,0.01202884926653823,2,1
sgd_standard_aug_160,P0,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-1.1099999999999999,-1.540000000000008,-0.5800000000000027,-1.0766666666666702,0.4808672720547071,0,3,0,0.013683262634277327,0.03797527618408203,-0.003859823608398427,0.015932905069986975,0.021008083253312493,1,2
sgd_standard_aug_160,P0,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.9099999999999997,-0.6800000000000028,-1.3299999999999979,-0.9733333333333335,0.3295957119462141,0,3,0,0.03594302673339844,-0.0035352081298828386,0.04670759582519529,0.0263718048095703,0.026453564110597273,1,2
sgd_standard_aug_160,P0,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.07000000000000339,0.6099999999999994,-0.08000000000000229,0.20000000000000018,0.3629049462324811,2,1,0,0.0007407501220703105,-0.04164859466552734,-0.0044923416137694905,-0.015133395385742173,0.023111429140448423,2,1
sgd_standard_aug_160,P0,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.15399999999999858,-0.17800000000000038,-0.13400000000000079,-0.15533333333333324,0.022030282189144268,0,3,0,0.00450760199546814,0.004580952200889589,0.004866949696540831,0.004651834630966187,0.00018987082908316852,0,3
sgd_standard_aug_160,P0,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.8499999999999952,-0.8920000000000039,-0.6959999999999966,-0.8126666666666652,0.10319560714165045,0,3,0,0.022070139436721807,0.02370238390445709,0.019622480072975155,0.021798334471384684,0.002053487831208571,0,3
sgd_standard_aug_160,P0,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.541999999999998,-0.6480000000000041,-0.5739999999999967,-0.5879999999999996,0.05436910887627627,0,3,0,0.014870156564712524,0.017384091172218324,0.017908647408485412,0.01672096504847209,0.0016241640446454145,0,3
sgd_standard_aug_160,P0,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.04599999999999049,-0.10600000000000609,-0.058000000000002494,-0.06999999999999969,0.03174901573278166,0,3,0,0.0013828951072692875,0.002131362376213074,0.0023513116407394407,0.001955189708073934,0.0005076763263379874,0,3
sgd_standard_aug_160,P0,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.09599999999999609,-0.08200000000000429,-0.09000000000000119,-0.08933333333333386,0.007023769168564452,0,3,0,0.0017777609872817995,0.002017313051223756,0.0032808862257003787,0.002358653421401978,0.0008076083870464583,0,3
sgd_standard_aug_160,P0,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-4.696,-4.527999999999999,-4.159999999999997,-4.461333333333331,0.2741483783160758,0,3,0,0.13194728775978087,0.1311379445695877,0.1164501009130478,0.1265117777474721,0.008723059362412435,0,3
sgd_standard_aug_160,P0,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",4.542000000000002,4.349999999999998,4.025999999999996,4.305999999999998,0.26079877300325116,3,0,0,-0.12743968576431275,-0.1265569923686981,-0.11158315121650697,-0.12185994311650594,0.00891089926576318,3,0
sgd_standard_aug_160,P0,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",4.154000000000002,3.8799999999999946,3.5860000000000003,3.8733333333333317,0.28405867938391477,3,0,0,-0.11707713119506837,-0.11375385339736938,-0.09854145350456239,-0.10979081269900004,0.0098829198896014,3,0
sgd_standard_aug_160,P0,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",-0.8040000000000047,-0.7859999999999978,-0.6379999999999941,-0.7426666666666656,0.0910896993810724,0,3,0,0.020687244329452518,0.021571021528244014,0.017271168432235716,0.019843144763310748,0.0022708065131101718,0,3
sgd_standard_aug_160,P0,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-0.7539999999999991,-0.8099999999999996,-0.6059999999999954,-0.7233333333333314,0.10540082226118451,0,3,0,0.020292378449440006,0.021685070853233332,0.016341593847274776,0.019439681049982702,0.0027719138279504447,0,3
sgd_standard_aug_160,P0,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.38799999999999946,-0.47000000000000375,-0.43999999999999595,-0.43266666666666637,0.04148895435333925,0,3,0,0.010362554569244384,0.012803138971328735,0.013041697711944581,0.0120691304175059,0.001482743542418307,0,3
sgd_standard_aug_160,P0,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",-0.050000000000005596,0.024000000000001798,-0.031999999999998696,-0.019333333333334164,0.038591881702419825,1,2,0,0.00039486588001251197,-0.00011404932498931819,0.000929574584960938,0.00040346371332804394,0.000521865076823748,1,2
sgd_standard_aug_160,P1,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.050000000000005596,-2.6800000000000046,-0.5799999999999916,-1.103333333333334,1.3909109724685254,0,3,0,-0.012496507263183576,0.08372472686767579,-0.018036763000488287,0.017730485534667977,0.05721978263894527,2,1
sgd_standard_aug_160,P1,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-3.960000000000008,-2.400000000000002,-5.630000000000002,-3.996666666666671,1.6153121473366479,0,3,0,0.13264468078613284,0.07143575897216797,0.14903271331787105,0.11770438435872395,0.040899036344838456,0,3
sgd_standard_aug_160,P1,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-2.43000000000001,-1.4200000000000101,-3.639999999999999,-2.496666666666673,1.1115004873293222,0,3,0,0.08256248321533205,0.02878645172119143,0.1166872344970703,0.07601205647786459,0.044314985851123284,0,3
sgd_standard_aug_160,P1,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.48000000000000265,-1.2800000000000034,-0.6799999999999917,-0.8133333333333326,0.4163331998932287,0,3,0,0.029638517761230443,0.05420067901611331,-0.003177354431152357,0.0268872807820638,0.02878778663349329,1,2
sgd_standard_aug_160,P1,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.10000000000000009,-0.990000000000002,-0.40999999999999925,-0.5000000000000004,0.4517742799230618,0,3,0,0.017063000488281244,0.026109614562988326,-0.009809033203124984,0.011121193949381528,0.018681972943075702,1,2
sgd_standard_aug_160,P1,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-1.5200000000000102,-1.21,-0.9699999999999931,-1.2333333333333345,0.27574142476845603,0,3,0,-0.03777505187988284,-0.055673283386230454,-0.08811694946289061,-0.06052176157633463,0.02551876698891324,3,0
sgd_standard_aug_160,P1,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",1.4700000000000046,-1.4700000000000046,0.39000000000000146,0.13000000000000048,1.487144915601709,2,1,0,0.02527854461669926,0.13939801025390625,0.07008018646240233,0.0782522471110026,0.05749695679567499,0,3
sgd_standard_aug_160,P1,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",-0.9099999999999997,-0.21000000000001018,-2.6700000000000057,-1.2633333333333385,1.2674909598625668,0,3,0,0.12033753509521489,0.08445973510742188,0.20480418395996092,0.13653381805419923,0.06178540506196395,0,3
sgd_standard_aug_160,P1,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",-3.4800000000000053,-1.1199999999999988,-4.95000000000001,-3.1833333333333385,1.9321576885268332,0,3,0,0.1030061630249024,0.017235079956054666,0.1522100677490234,0.09081710357666016,0.06830806475155479,0,3
sgd_standard_aug_160,P1,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-3.860000000000008,-1.4100000000000001,-5.220000000000002,-3.49666666666667,1.9308115737516542,0,3,0,0.1155816802978516,0.04532614440917965,0.15884174652099603,0.10658319040934243,0.057290292335676334,0,3
sgd_standard_aug_160,P1,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-2.3800000000000043,1.2599999999999945,-3.060000000000007,-1.393333333333339,2.3228717858145624,1,2,0,0.09505899047851563,-0.05493827514648436,0.1347239974975586,0.058281570943196616,0.1000368849819079,1,2
sgd_standard_aug_160,P1,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.38000000000000256,0.29000000000000137,0.26999999999999247,0.31333333333333213,0.05859465277082712,3,0,0,-0.0125755172729492,-0.02809106445312498,-0.006631678771972627,-0.01576608683268227,0.011079761235682524,3,0
sgd_standard_aug_160,P1,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.46399999999999775,-4.098000000000002,-0.7319999999999993,-1.7646666666666662,2.0251640262786967,0,3,0,0.015179959144592275,0.12348298717498779,0.021711537475585935,0.053458161265055336,0.060731149846357566,0,3
sgd_standard_aug_160,P1,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-4.880000000000006,-3.488000000000002,-7.211999999999996,-5.193333333333335,1.8816687629158646,0,3,0,0.14767642040252685,0.09955175136566163,0.2242443744277954,0.1571575153986613,0.06288466373666268,0,3
sgd_standard_aug_160,P1,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-3.1360000000000054,-3.1079999999999997,-5.020000000000002,-3.754666666666669,1.095900238768718,0,3,0,0.09412365230560302,0.08734636272430421,0.15734194705963134,0.11293732069651286,0.03860454695179459,0,3
sgd_standard_aug_160,P1,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.6940000000000057,-1.8059999999999965,-1.2780000000000014,-1.2593333333333345,0.556234962343548,0,3,0,0.020172944297790527,0.05277996654510498,0.03811372783660888,0.03702221289316813,0.016330891849896955,0,3
sgd_standard_aug_160,P1,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.34399999999999986,-2.0379999999999954,-0.6480000000000041,-1.0099999999999998,0.9031566862953481,0,3,0,0.010665745658874515,0.057087272605896,0.020837857398986817,0.02953029188791911,0.024400990841183995,0,3
sgd_standard_aug_160,P1,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-4.456000000000005,-5.503999999999998,-4.586000000000001,-4.848666666666667,0.5712454230305304,0,3,0,0.1292331658554077,0.1546701566696167,0.1296432222366333,0.13784884825388588,0.014569123143545661,0,3
sgd_standard_aug_160,P1,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",3.9920000000000067,1.4059999999999961,3.854000000000002,3.084000000000002,1.4548278248645143,3,0,0,-0.11405320671081542,-0.031187169494628908,-0.10793168476104736,-0.08439068698883057,0.04617714762804476,3,0
sgd_standard_aug_160,P1,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",1.319999999999999,2.395999999999998,-0.43400000000000105,1.0939999999999988,1.42847191081939,2,1,0,-0.03510951354980468,-0.06732379394531249,0.02769872482299804,-0.024911527557373043,0.04832513794077421,2,1
sgd_standard_aug_160,P1,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",-4.186000000000001,-1.6820000000000057,-5.933999999999995,-3.9340000000000006,2.1371719631325825,0,3,0,0.12750347610473634,0.04677178482055665,0.18613064659118653,0.12013530250549316,0.06997099810023308,0,3
sgd_standard_aug_160,P1,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-4.536000000000007,-1.4500000000000068,-6.563999999999992,-4.1833333333333345,2.575175592718543,0,3,0,0.13701067474365233,0.042464478759765625,0.20340651702880858,0.12762722351074218,0.08088029295402449,0,3
sgd_standard_aug_160,P1,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-2.6720000000000077,0.990000000000002,-4.288000000000003,-1.9900000000000029,2.704286227454486,1,2,0,0.07894369316101074,-0.03613662445068358,0.1356304095840454,0.05947915943145752,0.08752216605097032,1,2
sgd_standard_aug_160,P1,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.35000000000000586,-0.23199999999999887,0.6299999999999972,0.24933333333333474,0.43972870424084476,2,1,0,-0.009507198638916012,0.004307306060791022,-0.017275870437622062,-0.007491921005249018,0.010931806113171856,2,1
sgd_standard_aug_160,P2,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.09000000000000119,-2.72,-0.46999999999999265,-1.0933333333333313,1.4214898287829347,0,3,0,-0.01152084197998049,0.08834052581787111,-0.01851472167968754,0.019434987386067692,0.05977632063155148,2,1
sgd_standard_aug_160,P2,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-4.170000000000007,-2.4699999999999944,-5.499999999999994,-4.046666666666665,1.518760459497591,0,3,0,0.13728964691162104,0.07407393188476563,0.15330419921874994,0.12155592600504554,0.041892974299137124,0,3
sgd_standard_aug_160,P2,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-2.410000000000001,-1.3499999999999956,-3.63,-2.4633333333333325,1.1409352888456636,0,3,0,0.08523653411865229,0.03068464660644532,0.12046371612548823,0.07879496561686195,0.045234839277914184,0,3
sgd_standard_aug_160,P2,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.550000000000006,-1.2799999999999923,-0.6800000000000028,-0.836666666666667,0.3894012497839827,0,3,0,0.031089654541015588,0.05716497955322264,-0.003498178100585947,0.028252151997884094,0.030430958572552676,1,2
sgd_standard_aug_160,P2,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.15000000000000568,-0.979999999999992,-0.32999999999999696,-0.48666666666666486,0.4366157731155941,0,3,0,0.018513011169433546,0.028099722290039042,-0.011142674255371132,0.011823353068033818,0.020458618374465623,1,2
sgd_standard_aug_160,P2,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-1.5900000000000025,-1.2499999999999956,-0.979999999999992,-1.27333333333333,0.30566866593312536,0,3,0,-0.03896202087402345,-0.0582056182861328,-0.09256226654052735,-0.06324330190022787,0.027152905480338267,3,0
sgd_standard_aug_160,P2,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",1.5000000000000013,-1.4700000000000046,0.5099999999999993,0.1799999999999987,1.5122499793354303,2,1,0,0.02744117889404296,0.1465461441040039,0.07404754486083981,0.08267828928629556,0.06001970923304822,0,3
sgd_standard_aug_160,P2,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",-0.8199999999999985,-0.10000000000000009,-2.650000000000008,-1.1900000000000022,1.3146482419263383,0,3,0,0.12419855499267574,0.08889026489257812,0.21302598266601558,0.1420382675170898,0.06396179026572764,0,3
sgd_standard_aug_160,P2,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",-3.620000000000001,-1.1900000000000022,-4.819999999999991,-3.2099999999999986,1.849405309822588,0,3,0,0.10619999237060546,0.016908952331542992,0.15680237731933588,0.09330377400716144,0.07083273907425881,0,3
sgd_standard_aug_160,P2,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-4.020000000000001,-1.4900000000000024,-5.169999999999996,-3.56,1.8826311375306608,0,3,0,0.1187766357421875,0.04597420959472659,0.16444687347412107,0.10973257293701172,0.05975189809276329,0,3
sgd_standard_aug_160,P2,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-2.32,1.3700000000000045,-3.1600000000000072,-1.370000000000001,2.4097925221894156,1,2,0,0.09675737609863277,-0.05765587921142579,0.13897843780517577,0.05935997823079425,0.10351419073059694,1,2
sgd_standard_aug_160,P2,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.40000000000000036,0.30000000000000027,0.35000000000000586,0.35000000000000214,0.05000000000000005,3,0,0,-0.012576643371582041,-0.029065257263183597,-0.007644496154785185,-0.016428798929850275,0.011217913284100172,3,0
sgd_standard_aug_160,P2,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.46599999999999975,-4.223999999999995,-0.7299999999999973,-1.8066666666666638,2.097629455679273,0,3,0,0.016232572097778314,0.12839810300827026,0.021361235466003423,0.05533063685735066,0.06333021991334768,0,3
sgd_standard_aug_160,P2,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-4.896000000000001,-3.503999999999996,-7.272,-5.223999999999999,1.9052936781504335,0,3,0,0.15023714622497558,0.10127677503585815,0.2288214281845093,0.16011178314844768,0.0643431501986049,0,3
sgd_standard_aug_160,P2,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-3.1540000000000012,-3.157999999999994,-5.123999999999995,-3.811999999999997,1.136227089978054,0,3,0,0.09596412940979003,0.0897488216972351,0.16114619457244872,0.11561971522649128,0.039549371091318924,0,3
sgd_standard_aug_160,P2,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.7200000000000095,-1.857999999999993,-1.312000000000002,-1.2966666666666682,0.5691549291127364,0,3,0,0.021293632736206047,0.05457984884262085,0.03872724430084229,0.038200241959889726,0.016649364680709718,0,3
sgd_standard_aug_160,P2,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.36800000000000166,-2.1079999999999988,-0.6079999999999974,-1.0279999999999994,0.942974018730102,0,3,0,0.011543683166503907,0.05904313428878784,0.01946496772766114,0.03001726172765096,0.025447252223496076,0,3
sgd_standard_aug_160,P2,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-4.5140000000000065,-5.545999999999996,-4.581999999999997,-4.8806666666666665,0.5771978285937406,0,3,0,0.13084131736755372,0.1559087304496765,0.1295403582382202,0.13876346868515013,0.014862473697021185,0,3
sgd_standard_aug_160,P2,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",4.048000000000007,1.322000000000001,3.852,3.074000000000003,1.5204380947608505,3,0,0,-0.1146087452697754,-0.027510627441406255,-0.10817912277221678,-0.08343283182779948,0.04853663275239055,3,0
sgd_standard_aug_160,P2,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",1.3600000000000056,2.3880000000000012,-0.541999999999998,1.0686666666666695,1.4865669622769548,2,1,0,-0.03487718795776368,-0.06615990875244143,0.03160583633422853,-0.02314375345865886,0.049927851365210184,2,1
sgd_standard_aug_160,P2,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",-4.175999999999991,-1.646000000000003,-5.959999999999999,-3.927333333333331,2.1677235371083006,0,3,0,0.12894351348876953,0.0466969261932373,0.190094183883667,0.12191154118855795,0.07195679157735621,0,3
sgd_standard_aug_160,P2,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-4.527999999999999,-1.3959999999999972,-6.664000000000003,-4.196,2.6496460140932063,0,3,0,0.13869346305847166,0.04223364074707031,0.20935646045684814,0.1300945214207967,0.08389258349164622,0,3
sgd_standard_aug_160,P2,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-2.6880000000000015,1.0660000000000003,-4.393999999999998,-2.005333333333333,2.793282179324769,1,2,0,0.07973155731201172,-0.03864928131103518,0.1397849591064453,0.060289078369140624,0.09079208131177409,1,2
sgd_standard_aug_160,P2,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.35200000000000786,-0.2500000000000058,0.7040000000000046,0.2686666666666689,0.48242857847907283,2,1,0,-0.00974994956970214,0.00446328544616699,-0.01926227657318115,-0.008182980232238768,0.011940147317428564,2,1
sgd_standard_aug_160,P3,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.09000000000000119,0.30999999999999917,0.16000000000000458,0.1266666666666675,0.20207259421636964,2,1,0,-0.003981507873535184,-0.020147825622558624,-0.024850621795654282,-0.01632665176391603,0.01094673495692101,3,0
sgd_standard_aug_160,P3,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-1.4000000000000012,-1.21,-0.6199999999999983,-1.0766666666666664,0.4067349669420303,0,3,0,0.02668518981933593,0.004705500793456996,-0.014592559814453121,0.005599376932779935,0.020653387485392832,1,2
sgd_standard_aug_160,P3,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.9399999999999964,-0.36999999999999256,-1.200000000000001,-0.8366666666666633,0.4245389656242838,0,3,0,0.03173002471923825,-0.023838656616210985,0.022544937133789078,0.01014543507893878,0.02978725104379982,1,2
sgd_standard_aug_160,P3,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.24000000000000687,-0.23999999999999577,-0.050000000000005596,-0.17666666666666941,0.10969655114602643,0,3,0,0.012537145996093735,0.00609895019531248,-0.005250508117675745,0.00446186269124349,0.009006120215706606,1,2
sgd_standard_aug_160,P3,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.19000000000000128,0.32999999999999696,-0.10999999999999899,0.009999999999998899,0.27999999999999853,1,2,0,0.013083238220214843,-0.029595552062988306,-0.00980246734619139,-0.00877159372965495,0.021358061951388802,2,1
sgd_standard_aug_160,P3,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-0.16000000000000458,0.42999999999999705,0.8299999999999974,0.3666666666666633,0.4980294502670845,2,1,0,-0.08362374954223634,-0.12836533203125003,-0.1299333641052246,-0.11397414855957033,0.026295906934916586,3,0
sgd_standard_aug_160,P3,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",0.07000000000000339,-0.11999999999999789,-0.6699999999999928,-0.23999999999999577,0.38431757701151037,1,2,0,0.07964224166870115,0.1082175064086914,0.10508274230957032,0.09764749679565428,0.015671585613118058,0,3
